tag,cp,error,x_est,y_est,est,nearest_gp_det,grid_point,distance_gp,mean_gp_distance,dist_center,habitat
4C4B664C,L_4,47.341524334133,186123.32519661853,447776.7277061982,Multilateration,TRUE,32,44.08267276045229,272.1543725048217,69.99704182874922,4
191E4C07,L_3,36.175794423721875,186124.68707301095,447777.2340216702,Multilateration,TRUE,32,30.94395888854423,269.4229284260958,56.73065959258771,NA
33557852,L_3,56.379622994275834,186105.01933042903,447781.9960490957,Multilateration,TRUE,32,30.94395888854423,269.4229284260958,56.73065959258771,NA
4C4B664C,L_3,33.853393086333625,186127.3370818258,447778.6741186304,Multilateration,TRUE,32,30.94395888854423,269.4229284260958,56.73065959258771,NA
191E4C07,L_24,85.01289561731447,186101.3936431077,447770.18185339065,Multilateration,FALSE,31,54.0059199849259,268.3046847379441,60.55710335331264,2
33557852,L_24,89.76574941831682,186073.5578755323,447784.32974567486,Multilateration,FALSE,31,54.0059199849259,268.3046847379441,60.55710335331264,2
4C4B664C,L_24,75.20285605280853,186107.56896948337,447778.1445356322,Multilateration,FALSE,31,54.0059199849259,268.3046847379441,60.55710335331264,2
191E4C07,L_23,245.5405038505717,186049.94076144375,447643.01706894126,Multilateration,FALSE,31,40.18497916825055,272.1197669686142,83.58196360484091,NA
33557852,L_23,226.7699510732733,186046.87910656273,447664.6025497581,Multilateration,FALSE,31,40.18497916825055,272.1197669686142,83.58196360484091,NA
4C4B664C,L_23,256.0158739387774,186068.45591490009,447625.7669737868,Multilateration,FALSE,31,40.18497916825055,272.1197669686142,83.58196360484091,NA
191E4C07,L_22,120.94889336705312,186022.93659824444,447929.2968654798,Multilateration,FALSE,31,39.53042928746463,277.6341130311544,107.49291378076764,2
33557852,L_22,122.88896386439424,186017.4682824572,447911.6063763331,Multilateration,FALSE,31,39.53042928746463,277.6341130311544,107.49291378076764,2
4C4B664C,L_22,125.3348381318012,186022.21664524823,447941.2018482581,Multilateration,FALSE,31,39.53042928746463,277.6341130311544,107.49291378076764,2
191E4C07,L_2,46.0024473739879,186119.4495710792,447776.84000427736,Multilateration,TRUE,32,34.9485908462661,268.42925398676596,52.79346182112145,2
33557852,L_2,47.12649670774681,186115.84395775135,447783.3328088173,Multilateration,TRUE,32,34.9485908462661,268.42925398676596,52.79346182112145,2
4C4B664C,L_2,43.3112454529519,186121.60795044465,447778.59519312455,Multilateration,TRUE,32,34.9485908462661,268.42925398676596,52.79346182112145,2
191E4C07,L_14,40.839592473123595,186117.2135437975,447518.854876706,Multilateration,TRUE,3A,39.2842781120267,383.00702792646007,300.76862724665534,NA
33557852,L_14,48.9746400226101,186132.74968779375,447541.71954550006,Multilateration,TRUE,3A,39.2842781120267,383.00702792646007,300.76862724665534,NA
4C4B664C,L_14,42.334072573887305,186117.34524102145,447521.6492996449,Multilateration,TRUE,3A,39.2842781120267,383.00702792646007,300.76862724665534,NA
191E4C07,L_12,49.90539356173919,186108.69125677377,447569.3892395993,Multilateration,TRUE,3A,50.91957474329388,349.52574340330233,251.6929297394857,NA
33557852,L_12,15.887361266416304,186145.7398165768,447560.51794931176,Multilateration,TRUE,3A,50.91957474329388,349.52574340330233,251.6929297394857,NA
4C4B664C,L_12,17.898399101199843,186139.16046758887,447534.9875998666,Multilateration,TRUE,3A,50.91957474329388,349.52574340330233,251.6929297394857,NA
191E4C07,L_11,37.955767226894594,186140.58768932737,447535.770026908,Multilateration,TRUE,12,41.49815312519596,334.68132210576437,227.30620923125215,NA
33557852,L_11,26.939961029536843,186180.38908913877,447575.6420520817,Multilateration,TRUE,12,41.49815312519596,334.68132210576437,227.30620923125215,NA
4C4B664C,L_11,13.119249514124752,186162.7687617101,447561.7870857171,Multilateration,TRUE,12,41.49815312519596,334.68132210576437,227.30620923125215,NA
344C4B4B,Q_24,22.12149859383254,186023.91174440496,447793.705466938,Multilateration,TRUE,24,43.60421534802927,275.4779839649918,99.61457821578892,3
52344B66,Q_24,14.816171162999485,186022.9779222684,447784.07148792536,Multilateration,TRUE,24,43.60421534802927,275.4779839649918,99.61457821578892,3
6634661E,Q_24,27.97696530876518,186037.4443639608,447783.53604916873,Multilateration,TRUE,24,43.60421534802927,275.4779839649918,99.61457821578892,3
344C4B4B,Q_10,19.500286220721517,186015.02466374263,447564.9813052229,Multilateration,TRUE,4,15.838193837100391,354.8063294930276,256.53767350350324,1
52344B66,Q_10,19.809588717481837,186028.69496227452,447570.2753219978,Multilateration,TRUE,4,15.838193837100391,354.8063294930276,256.53767350350324,1
6634661E,Q_10,39.03616371121561,186052.180957297,447581.16613320296,Multilateration,TRUE,4,15.838193837100391,354.8063294930276,256.53767350350324,1
344C4B4B,Q_1,23.597656550671733,186035.84646299863,447798.9156137773,Multilateration,TRUE,24,37.044645498883924,270.49315309296736,75.3698532832507,3
52344B66,Q_1,15.959181312461627,186042.06523247375,447789.84263957664,Multilateration,TRUE,24,37.044645498883924,270.49315309296736,75.3698532832507,3
6634661E,Q_1,14.479114676460576,186038.4692661212,447789.4811122519,Multilateration,TRUE,24,37.044645498883924,270.49315309296736,75.3698532832507,3
344C4B4B,N_24,61.42850382760714,186026.40221853743,447813.8966669085,Multilateration,TRUE,24,53.51125090937453,264.6936761254547,36.51410291799883,3
52344B66,N_24,43.429404164539775,186045.0904049102,447812.4507891819,Multilateration,TRUE,24,53.51125090937453,264.6936761254547,36.51410291799883,3
6634661E,N_24,32.69714476990891,186067.90983414705,447797.137385316,Multilateration,TRUE,24,53.51125090937453,264.6936761254547,36.51410291799883,3
344C4B4B,N_22,86.34926987294031,186017.01635294317,447825.4599115224,Multilateration,FALSE,31,18.198911992863472,270.3856994037853,81.98075053623127,1
52344B66,N_22,97.66376595923354,185991.64451736235,447862.6735670026,Multilateration,FALSE,31,18.198911992863472,270.3856994037853,81.98075053623127,1
6634661E,N_22,79.25241641511037,186020.9503667933,447832.47998344817,Multilateration,FALSE,31,18.198911992863472,270.3856994037853,81.98075053623127,1
344C4B4B,N_13,94.54335504339758,186049.9875979593,448015.9105916568,Multilateration,FALSE,47,44.0379192963531,374.1974095656649,304.69637397626195,NA
52344B66,N_13,100.77897158390935,186036.04487575655,448017.51188493153,Multilateration,FALSE,47,44.0379192963531,374.1974095656649,304.69637397626195,NA
6634661E,N_13,94.24073921600376,186052.89061159856,448014.6955669963,Multilateration,FALSE,47,44.0379192963531,374.1974095656649,304.69637397626195,NA
344C4B4B,N_12,16.748443433660942,186118.03085578093,447517.6061412841,Multilateration,TRUE,3A,17.08656892338595,363.7319778554023,271.1373228146093,1
52344B66,N_12,14.787113453628177,186110.2236028961,447535.4421809414,Multilateration,TRUE,3A,17.08656892338595,363.7319778554023,271.1373228146093,1
6634661E,N_12,10.876803285473848,186108.9285101258,447531.5649900377,Multilateration,TRUE,3A,17.08656892338595,363.7319778554023,271.1373228146093,1
344C4B4B,N_11,18.897290837524725,186121.24910908175,447543.08429693506,Multilateration,TRUE,3A,37.96761634204474,347.521732499817,246.13863918168144,2
52344B66,N_11,14.001053219286913,186103.47219067503,447562.0068670233,Multilateration,TRUE,3A,37.96761634204474,347.521732499817,246.13863918168144,2
6634661E,N_11,19.37834759119428,186108.9284045359,447566.46475165454,Multilateration,TRUE,3A,37.96761634204474,347.521732499817,246.13863918168144,2
1E557866,P_9,5.6405421782953535,186050.54022581968,447595.7918169995,Multilateration,TRUE,11,41.12321980441287,321.93126081381206,201.75899549325044,1
344C194C,P_9,7.213447553000171,186061.78604852463,447598.3691956108,Multilateration,TRUE,11,41.12321980441287,321.93126081381206,201.75899549325044,1
55665534,P_9,29.67240389839589,186070.98179992137,447624.4153503669,Multilateration,TRUE,11,41.12321980441287,321.93126081381206,201.75899549325044,1
1E557866,P_8,28.85880104428926,186047.31397310237,447596.9310354483,Multilateration,TRUE,11,36.87886093217083,309.4837935482626,177.55414424005704,1
344C194C,P_8,50.04280634428799,186022.3106557273,447587.1528441472,Multilateration,TRUE,11,36.87886093217083,309.4837935482626,177.55414424005704,1
55665534,P_8,45.947281442446034,186041.1425143,447580.9580899055,Multilateration,TRUE,11,36.87886093217083,309.4837935482626,177.55414424005704,1
1E557866,P_7,10.156948807728778,186058.94983056365,447659.3980197826,Multilateration,TRUE,11,47.73480086726199,298.58833267228806,153.60421872055727,3
344C194C,P_7,41.476866955042,186074.0040538445,447612.0666820317,Multilateration,TRUE,11,47.73480086726199,298.58833267228806,153.60421872055727,3
55665534,P_7,12.699556790903296,186067.35607613545,447643.29645251133,Multilateration,TRUE,11,47.73480086726199,298.58833267228806,153.60421872055727,3
1E557866,P_6,45.86367418660349,186035.9141609336,447715.22331587435,Multilateration,TRUE,18A,54.68754794131473,289.151434181136,130.0501360334722,3
344C194C,P_6,26.45204824871813,186060.84990736627,447700.7605052279,Multilateration,TRUE,18A,54.68754794131473,289.151434181136,130.0501360334722,3
55665534,P_6,11.615759729856135,186046.15300154348,447670.8124535115,Multilateration,TRUE,18A,54.68754794131473,289.151434181136,130.0501360334722,3
1E557866,P_5,23.700003805935843,186068.65785548915,447720.7029559572,Multilateration,TRUE,18A,29.956940790874025,281.10493840494365,107.15325359628316,3
344C194C,P_5,19.291467022815453,186066.260424066,447716.9690755166,Multilateration,TRUE,18A,29.956940790874025,281.10493840494365,107.15325359628316,3
55665534,P_5,18.392530053873344,186072.3787807206,447710.9773349685,Multilateration,TRUE,18A,29.956940790874025,281.10493840494365,107.15325359628316,3
1E557866,P_4,2.6481153817886645,186061.4137540238,447724.8634857823,Multilateration,TRUE,18A,7.330654713995413,274.47105200508554,85.44355814577983,2
344C194C,P_4,7.33625402642912,186064.1986599932,447729.48716655024,Multilateration,TRUE,18A,7.330654713995413,274.47105200508554,85.44355814577983,2
55665534,P_4,8.15892223143159,186066.72326398952,447722.64560404746,Multilateration,TRUE,18A,7.330654713995413,274.47105200508554,85.44355814577983,2
1E557866,P_24,7.471438384379567,186033.93549608995,447807.4029408019,Multilateration,TRUE,24,12.150792433641527,268.94317363379656,72.4527201485511,NA
344C194C,P_24,1.5774496611440072,186036.90900096344,447801.7445400555,Multilateration,TRUE,24,12.150792433641527,268.94317363379656,72.4527201485511,NA
55665534,P_24,3.0036423467130837,186035.22296321395,447797.4873820054,Multilateration,TRUE,24,12.150792433641527,268.94317363379656,72.4527201485511,NA
1E557866,P_22,33.4060921793368,186014.78721324593,447826.1571339708,Multilateration,TRUE,24,38.042133630657126,271.61820873757114,90.20510186952534,2
344C194C,P_22,35.04121168039531,186015.50166400953,447823.32789780945,Multilateration,TRUE,24,38.042133630657126,271.61820873757114,90.20510186952534,2
55665534,P_22,36.659976467739945,186021.455623996,447817.508700771,Multilateration,TRUE,24,38.042133630657126,271.61820873757114,90.20510186952534,2
1E557866,P_21,75.56979771825443,186076.093607491,447809.56683361303,Multilateration,TRUE,33A,54.125737606480854,275.33111465655213,107.03150132667749,1
344C194C,P_21,42.200229743196985,186021.1724566389,447836.87749485945,Multilateration,TRUE,33A,54.125737606480854,275.33111465655213,107.03150132667749,1
55665534,P_21,69.24268391487733,185991.00014366515,447825.0871789989,Multilateration,TRUE,33A,54.125737606480854,275.33111465655213,107.03150132667749,1
1E557866,P_11,42.38418702716362,186014.61767645337,447567.5468987831,Multilateration,TRUE,4,39.3196558915453,351.1599091834528,250.63744436428152,2
344C194C,P_11,23.453890620770565,186035.5184858609,447565.24580458336,Multilateration,TRUE,4,39.3196558915453,351.1599091834528,250.63744436428152,2
55665534,P_11,35.1223470252845,186054.7558210783,447584.7356155453,Multilateration,TRUE,4,39.3196558915453,351.1599091834528,250.63744436428152,2
1E557866,M_9,45.54666612149816,186091.9987046855,447597.7301580253,Multilateration,TRUE,11,39.025982502566976,307.0721901788883,173.3439526156191,3
344C194C,M_9,49.49208737438498,186086.6988375643,447599.00699724624,Multilateration,TRUE,11,39.025982502566976,307.0721901788883,173.3439526156191,3
55665534,M_9,40.98335709133494,186090.11444520377,447629.39214594674,Multilateration,TRUE,11,39.025982502566976,307.0721901788883,173.3439526156191,3
1E557866,M_8,61.47718837885176,186120.70035057297,447586.56261180056,Multilateration,TRUE,11,49.41242588212439,296.4390251314382,148.71754362474186,4
344C194C,M_8,58.55888906590732,186089.3016285888,447606.28745393734,Multilateration,TRUE,11,49.41242588212439,296.4390251314382,148.71754362474186,4
55665534,M_8,59.139877730375936,186133.63808221213,447588.0314810738,Multilateration,TRUE,11,49.41242588212439,296.4390251314382,148.71754362474186,4
1E557866,M_7,68.44293601915842,186084.54319608855,447622.87815862725,Multilateration,FALSE,17,42.89900198714273,287.3217679699028,124.24045096241744,5
344C194C,M_7,54.01096670410324,186096.2709819947,447631.684367449,Multilateration,FALSE,17,42.89900198714273,287.3217679699028,124.24045096241744,5
55665534,M_7,69.72297937886813,186080.9176099679,447624.7530080596,Multilateration,FALSE,17,42.89900198714273,287.3217679699028,124.24045096241744,5
1E557866,M_6,87.68329918446246,186077.0828993996,447629.4783842856,Multilateration,FALSE,17,47.08448406182233,279.76906397441184,100.02235513920988,5
344C194C,M_6,102.2066658961074,186063.48192649183,447622.086771645,Multilateration,FALSE,17,47.08448406182233,279.76906397441184,100.02235513920988,5
55665534,M_6,69.84974054506796,186067.8898137982,447671.57731798047,Multilateration,FALSE,17,47.08448406182233,279.76906397441184,100.02235513920988,5
1E557866,M_5,53.697987008858995,186080.0551067033,447723.48390097136,Multilateration,TRUE,32,57.438726546938454,273.76629397840946,76.31024440234776,4
344C194C,M_5,62.93624345424693,186070.8998849921,447725.64691000665,Multilateration,TRUE,32,57.438726546938454,273.76629397840946,76.31024440234776,4
55665534,M_5,54.65792644411405,186083.78094211084,447699.8885048411,Multilateration,TRUE,32,57.438726546938454,273.76629397840946,76.31024440234776,4
1E557866,M_4,38.971080092139125,186103.71255200435,447770.8767927525,Multilateration,TRUE,32,32.616326407778956,269.2576197388805,53.77764660230656,NA
344C194C,M_4,35.27071574122129,186108.02278383903,447770.2941281054,Multilateration,TRUE,32,32.616326407778956,269.2576197388805,53.77764660230656,NA
55665534,M_4,38.377897335489024,186100.6505537649,447765.0365382877,Multilateration,TRUE,32,32.616326407778956,269.2576197388805,53.77764660230656,NA
1E557866,M_24,44.389121275907414,186091.22654546704,447783.6148103138,Multilateration,TRUE,32,47.17650645961305,264.5993222181658,28.99707403269318,4
344C194C,M_24,43.29416641695004,186103.69502373695,447780.3412303963,Multilateration,TRUE,32,47.17650645961305,264.5993222181658,28.99707403269318,4
55665534,M_24,54.8840475721052,186093.27038563084,447771.2479028413,Multilateration,TRUE,32,47.17650645961305,264.5993222181658,28.99707403269318,4
1E557866,M_23,75.6159520350017,186048.32235483383,447808.39670987095,Multilateration,FALSE,31,40.620301744932,266.75927110263245,53.94082104888733,3
344C194C,M_23,71.11719938545994,186057.25561549145,447803.4647158855,Multilateration,FALSE,31,40.620301744932,266.75927110263245,53.94082104888733,3
55665534,M_23,47.78418830821211,186076.23725603207,447817.1087048531,Multilateration,FALSE,31,40.620301744932,266.75927110263245,53.94082104888733,3
1E557866,M_22,130.34896464332482,185991.95005008727,447919.4106218206,Multilateration,FALSE,31,18.660169743091085,270.39527817157796,78.92017517297688,3
344C194C,M_22,104.0024199816693,186022.24726367457,447922.3598560413,Multilateration,FALSE,31,18.660169743091085,270.39527817157796,78.92017517297688,3
55665534,M_22,132.15848244309066,185984.71577578803,447901.6854446708,Multilateration,FALSE,31,18.660169743091085,270.39527817157796,78.92017517297688,3
1E557866,M_21,111.09421487579876,186020.84219880172,447957.5274172521,Multilateration,FALSE,31,17.205354554293436,275.8464386217437,103.909460218163,3
344C194C,M_21,101.11463911915472,186030.6577535303,447954.2977733373,Multilateration,FALSE,31,17.205354554293436,275.8464386217437,103.909460218163,3
55665534,M_21,102.50308946750005,186021.71549346912,447941.34324120305,Multilateration,FALSE,31,17.205354554293436,275.8464386217437,103.909460218163,3
1E557866,M_20,90.920743920449,186030.75661336223,447956.16061414144,Multilateration,FALSE,31,38.64551420554607,283.1326359259447,128.90290064890505,2
344C194C,M_20,93.11365745122468,186045.32221024155,447984.16166026256,Multilateration,FALSE,31,38.64551420554607,283.1326359259447,128.90290064890505,2
55665534,M_20,88.81481853536968,186032.05909290267,447953.67433374986,Multilateration,FALSE,31,38.64551420554607,283.1326359259447,128.90290064890505,2
1E557866,M_2,22.8420874092486,186123.38495067824,447778.1102393428,Multilateration,TRUE,32,18.491799380983895,265.2825964590671,27.921300474785713,3
344C194C,M_2,24.849479386130422,186123.61593856316,447775.5916106835,Multilateration,TRUE,32,18.491799380983895,265.2825964590671,27.921300474785713,3
55665534,M_2,28.418482262199877,186117.88245555907,447775.2910062429,Multilateration,TRUE,32,18.491799380983895,265.2825964590671,27.921300474785713,3
1E557866,M_19,83.0643879316454,186050.5142733896,447998.66060487274,Multilateration,FALSE,31,62.77385241193407,291.8377797590753,153.89847194763155,NA
344C194C,M_19,76.5347313715811,186060.9952581665,448000.81119878823,Multilateration,FALSE,31,62.77385241193407,291.8377797590753,153.89847194763155,NA
55665534,M_19,76.85864454179897,186044.80510115396,447976.3513210353,Multilateration,FALSE,31,62.77385241193407,291.8377797590753,153.89847194763155,NA
1E557866,M_18,63.07550222796203,186057.5993732799,447994.04794637585,Multilateration,FALSE,39A,55.54028184865232,301.96512459546653,178.89528093800135,2
344C194C,M_18,68.58066566823179,186060.43698515737,448011.5600742299,Multilateration,FALSE,39A,55.54028184865232,301.96512459546653,178.89528093800135,2
55665534,M_18,82.67063089788294,186040.4888803616,448004.1313280099,Multilateration,FALSE,39A,55.54028184865232,301.96512459546653,178.89528093800135,2
1E557866,M_17,80.07570480462746,186037.7090051773,447996.9286261048,Multilateration,TRUE,38A,49.658821930868946,313.5959739566196,203.8928723989548,NA
344C194C,M_17,67.03450253087846,186050.8914100296,448002.11024468846,Multilateration,TRUE,38A,49.658821930868946,313.5959739566196,203.8928723989548,NA
55665534,M_17,74.77901665882494,186043.05805300848,447994.80773784046,Multilateration,TRUE,38A,49.658821930868946,313.5959739566196,203.8928723989548,NA
1E557866,M_16,76.66384556696433,186042.1612138573,448016.84057044773,Multilateration,TRUE,38A,50.87421248399003,326.7594489370397,228.8909899619259,5
344C194C,M_16,80.74576471877721,186039.63672697713,448005.82299400744,Multilateration,TRUE,38A,50.87421248399003,326.7594489370397,228.8909899619259,5
55665534,M_16,121.02538400451851,186002.2323079833,447989.4411953985,Multilateration,TRUE,38A,50.87421248399003,326.7594489370397,228.8909899619259,5
1E557866,M_15,90.22622769142292,186034.88863631035,448016.1298257837,Multilateration,FALSE,46,42.363666048533666,341.3584674878886,253.8894782401301,5
344C194C,M_15,75.74040346587063,186056.7568840747,448005.130305809,Multilateration,FALSE,46,42.363666048533666,341.3584674878886,253.8894782401301,5
55665534,M_15,77.27961032673225,186048.0667885636,448017.9969685071,Multilateration,FALSE,46,42.363666048533666,341.3584674878886,253.8894782401301,5
1E557866,M_14,103.22367433215564,186036.59145024177,448012.1756944018,Multilateration,FALSE,46,29.134595343923372,357.322435055957,278.8882375319751,5
344C194C,M_14,92.70689737221323,186048.64782802947,448013.7575759832,Multilateration,FALSE,46,29.134595343923372,357.322435055957,278.8882375319751,5
55665534,M_14,99.17085900158514,186035.58698594337,448020.99866922153,Multilateration,FALSE,46,29.134595343923372,357.322435055957,278.8882375319751,5
1E557866,M_13,21.19584099002983,186107.54332505583,447530.2183419295,Multilateration,TRUE,3A,15.581016755727696,363.8643492972871,272.5307293085706,1
344C194C,M_13,14.372190589108124,186113.73953045503,447517.0879563802,Multilateration,TRUE,3A,15.581016755727696,363.8643492972871,272.5307293085706,1
55665534,M_13,15.043497876245574,186112.8059997007,447517.7335158487,Multilateration,TRUE,3A,15.581016755727696,363.8643492972871,272.5307293085706,1
1E557866,M_12,22.603634151440968,186107.9317070709,447536.7699363149,Multilateration,TRUE,3A,37.31430032348341,347.79653968584864,247.67272818997347,1
344C194C,M_12,25.85710100812003,186117.65999815016,447523.48824502423,Multilateration,TRUE,3A,37.31430032348341,347.79653968584864,247.67272818997347,1
55665534,M_12,14.206588967126947,186114.03684560335,447549.87025017594,Multilateration,TRUE,3A,37.31430032348341,347.79653968584864,247.67272818997347,1
1E557866,M_11,34.55384490978101,186158.52751332676,447589.8055796547,Multilateration,TRUE,11,58.607115679095486,332.8848054059363,222.84649910326527,2
344C194C,M_11,31.243859435292627,186160.01296437017,447570.5843764292,Multilateration,TRUE,11,58.607115679095486,332.8848054059363,222.84649910326527,2
55665534,M_11,26.89115760923668,186111.16861603025,447551.87956610904,Multilateration,TRUE,11,58.607115679095486,332.8848054059363,222.84649910326527,2
1E557866,M_1,42.112706372585194,186119.94754590816,447783.5058219926,Multilateration,TRUE,32,43.07494708282192,266.06116274715953,39.979756039699346,2
344C194C,M_1,44.38231942606324,186116.0948546731,447782.86266790784,Multilateration,TRUE,32,43.07494708282192,266.06116274715953,39.979756039699346,2
55665534,M_1,51.97393159497955,186106.889866931,447779.65283076314,Multilateration,TRUE,32,43.07494708282192,266.06116274715953,39.979756039699346,2
33344C34,O_9,8.896070623423611,186083.3566394039,447606.89387639146,Multilateration,TRUE,11,22.26691144763163,319.4573195269389,197.39362414630384,2
34191E2A,O_9,19.127710070311053,186090.0560653761,447614.85901548143,Multilateration,TRUE,11,22.26691144763163,319.4573195269389,197.39362414630384,2
4C1E4B2A,O_9,23.840399280748095,186055.85576402652,447597.57819629967,Multilateration,TRUE,11,22.26691144763163,319.4573195269389,197.39362414630384,2
33344C34,O_8,17.131873579747143,186077.64990183723,447606.8872758621,Multilateration,TRUE,11,12.83536373691052,306.96681030538997,172.57759045166705,2
34191E2A,O_8,25.78120779264055,186061.33598379488,447606.5212760268,Multilateration,TRUE,11,12.83536373691052,306.96681030538997,172.57759045166705,2
4C1E4B2A,O_8,28.417843043648784,186086.56471442187,447596.0228069533,Multilateration,TRUE,11,12.83536373691052,306.96681030538997,172.57759045166705,2
33344C34,O_7,24.65997255218095,186086.4570562945,447624.64955642057,Multilateration,TRUE,11,32.91363387806986,296.3260916337232,147.82356578069923,2
34191E2A,O_7,23.85011684487209,186081.0025630438,447624.9174615878,Multilateration,TRUE,11,32.91363387806986,296.3260916337232,147.82356578069923,2
4C1E4B2A,O_7,25.248925477872593,186065.41870875072,447629.141992622,Multilateration,TRUE,11,32.91363387806986,296.3260916337232,147.82356578069923,2
33344C34,O_6,17.670685256036148,186069.13173022505,447685.7221328295,Multilateration,TRUE,11,57.02190392917784,287.0600432220578,123.16894280557828,4
34191E2A,O_6,31.70670591299574,186067.7864055065,447702.0266225091,Multilateration,TRUE,11,57.02190392917784,287.0600432220578,123.16894280557828,4
4C1E4B2A,O_6,23.157458439179887,186059.8898929295,447680.2111715992,Multilateration,TRUE,11,57.02190392917784,287.0600432220578,123.16894280557828,4
33344C34,O_5,27.53230430475111,186066.60161649095,447720.8857388192,Multilateration,TRUE,18A,35.04691764400884,279.1511740046332,98.68824827274756,3
34191E2A,O_5,32.46924341849963,186058.9377937359,447720.58892909065,Multilateration,TRUE,18A,35.04691764400884,279.1511740046332,98.68824827274756,3
4C1E4B2A,O_5,22.783712784046248,186070.72318008525,447717.9575302816,Multilateration,TRUE,18A,35.04691764400884,279.1511740046332,98.68824827274756,3
33344C34,O_4,23.341115203134,186060.5881879397,447726.445647236,Multilateration,TRUE,18A,19.61139268346952,272.72948471950866,74.5530161607685,3
34191E2A,O_4,23.404153850767404,186061.1801484207,447729.8379673569,Multilateration,TRUE,18A,19.61139268346952,272.72948471950866,74.5530161607685,3
4C1E4B2A,O_4,45.05392684132675,186039.25038958175,447730.6391838015,Multilateration,TRUE,18A,19.61139268346952,272.72948471950866,74.5530161607685,3
33344C34,O_24,31.91311438629714,186030.4277028589,447820.31303075526,Multilateration,TRUE,24,29.886721253013413,266.2603943634398,55.459256401169114,4
34191E2A,O_24,35.29239571575021,186028.3496445873,447814.0484057679,Multilateration,TRUE,24,29.886721253013413,266.2603943634398,55.459256401169114,4
4C1E4B2A,O_24,24.54875103492403,186044.32081421305,447807.5065728417,Multilateration,TRUE,24,29.886721253013413,266.2603943634398,55.459256401169114,4
33344C34,O_23,41.215126035049565,186031.42792135297,447822.82554292626,Multilateration,TRUE,24,46.55976883580202,268.42512961267227,71.72524656108921,5
34191E2A,O_23,47.08628337105984,186029.6227442832,447816.126467273,Multilateration,TRUE,24,46.55976883580202,268.42512961267227,71.72524656108921,5
4C1E4B2A,O_23,42.98359297814607,186029.0999611827,447822.8819980008,Multilateration,TRUE,24,46.55976883580202,268.42512961267227,71.72524656108921,5
33344C34,O_22,43.88321847968013,186020.12552659633,447869.3293485711,Multilateration,FALSE,31,39.54526965272865,272.1351938103813,91.9961568027624,3
34191E2A,O_22,79.18993410398278,185999.22401247607,447828.47028351616,Multilateration,FALSE,31,39.54526965272865,272.1351938103813,91.9961568027624,3
4C1E4B2A,O_22,54.41099654255585,186017.44115813653,447845.8022879857,Multilateration,FALSE,31,39.54526965272865,272.1351938103813,91.9961568027624,3
33344C34,O_21,68.16852356953599,185999.64513441856,447920.3108098751,Multilateration,FALSE,31,38.879951498413085,277.47487522552933,114.15811289257888,3
34191E2A,O_21,68.86139264791937,186002.2860310044,447928.8652391633,Multilateration,FALSE,31,38.879951498413085,277.47487522552933,114.15811289257888,3
4C1E4B2A,O_21,65.56692699794216,186025.00491534584,447951.727496848,Multilateration,FALSE,31,38.879951498413085,277.47487522552933,114.15811289257888,3
33344C34,O_20,51.48558268420335,186041.35584134932,447969.9486443437,Multilateration,FALSE,31,52.049038733055326,284.4878631455335,137.2984217455779,3
34191E2A,O_20,61.071255078984954,186004.4939259099,447919.30843649665,Multilateration,FALSE,31,52.049038733055326,284.4878631455335,137.2984217455779,3
4C1E4B2A,O_20,36.22662119823564,186035.705693256,447945.2161413081,Multilateration,FALSE,31,52.049038733055326,284.4878631455335,137.2984217455779,3
33344C34,O_2,6.0091313167800715,186090.62393399488,447770.6913205659,Multilateration,TRUE,32,45.47574630944851,265.33668575539826,30.7524952722236,3
34191E2A,O_2,12.728848273378745,186097.73697540333,447770.504290328,Multilateration,TRUE,32,45.47574630944851,265.33668575539826,30.7524952722236,3
4C1E4B2A,O_2,10.76661822204222,186078.84694547305,447782.2142853896,Multilateration,TRUE,32,45.47574630944851,265.33668575539826,30.7524952722236,3
33344C34,O_19,43.604615305464314,186043.92722765848,447986.88305839896,Multilateration,TRUE,33A,59.41071420903963,293.0411268867582,160.99577163698257,4
34191E2A,O_19,38.008812317869776,186029.05817886925,447957.57252403954,Multilateration,TRUE,33A,59.41071420903963,293.0411268867582,160.99577163698257,4
4C1E4B2A,O_19,47.177827233006845,186021.08524008704,447963.2649479127,Multilateration,TRUE,33A,59.41071420903963,293.0411268867582,160.99577163698257,4
33344C34,O_17,14.123029319785628,186059.2026447465,448010.53881323786,Multilateration,TRUE,38A,10.14590809359523,314.19405246538287,209.30170145853648,4
34191E2A,O_17,8.425711739360386,186067.88755158812,448007.77128911874,Multilateration,TRUE,38A,10.14590809359523,314.19405246538287,209.30170145853648,4
4C1E4B2A,O_17,15.632050238607825,186058.52080635473,448011.9146105507,Multilateration,TRUE,38A,10.14590809359523,314.19405246538287,209.30170145853648,4
33344C34,O_15,38.33330072832278,186063.0207796705,448011.5224116051,Multilateration,TRUE,38A,39.96176924806518,341.9016725382737,258.2532980923843,4
34191E2A,O_15,38.70270479609681,186056.5668490916,448012.81847284816,Multilateration,TRUE,38A,39.96176924806518,341.9016725382737,258.2532980923843,4
4C1E4B2A,O_15,48.36151982725494,186028.555917652,448023.50581057265,Multilateration,TRUE,38A,39.96176924806518,341.9016725382737,258.2532980923843,4
33344C34,O_14,65.00590139495901,186059.13223754228,448010.25105405424,Multilateration,FALSE,47,35.05930743388999,357.7447412457153,282.8666609085604,5
