est_method,cp_time,cp,tag,dets,error
knn,55,B_19,521E521E,115,24
knn,55,B_2,2D1E4C2A,189,53
knn,55,B_2,2D2D5555,189,69
knn,55,B_2,521E521E,189,69
knn,55,B_20,2D1E4C2A,161,17
knn,55,B_20,2D2D5555,161,8
knn,55,B_20,521E521E,161,8
knn,55,B_21,2D1E4C2A,244,42
knn,55,B_21,2D2D5555,244,30
knn,55,B_21,521E521E,244,0
knn,55,B_22,2D1E4C2A,235,17
knn,55,B_22,2D2D5555,235,35
knn,55,B_22,521E521E,235,49
knn,55,B_23,2D1E4C2A,285,79
knn,55,B_23,2D2D5555,285,45
knn,55,B_23,521E521E,285,45
knn,55,B_24,2D1E4C2A,285,34
knn,55,B_24,2D2D5555,285,49
knn,55,B_24,521E521E,285,53
knn,55,B_3,2D1E4C2A,199,47
knn,55,B_3,2D2D5555,199,71
knn,55,B_3,521E521E,199,47
knn,55,B_4,2D1E4C2A,218,59
knn,55,B_4,2D2D5555,218,8
knn,55,B_4,521E521E,218,67
knn,55,B_5,2D1E4C2A,228,49
knn,55,B_5,2D2D5555,228,19
knn,55,B_5,521E521E,228,19
knn,55,B_6,2D1E4C2A,278,53
knn,55,B_6,2D2D5555,278,100
knn,55,B_6,521E521E,278,34
knn,55,B_7,2D1E4C2A,157,30
knn,55,B_7,2D2D5555,157,34
knn,55,B_7,521E521E,157,12
knn,55,B_8,2D1E4C2A,198,12
knn,55,B_8,2D2D5555,198,134
knn,55,B_8,521E521E,198,42
knn,55,B_9,2D1E4C2A,166,42
knn,55,B_9,2D2D5555,166,42
knn,55,B_9,521E521E,166,43
knn,55,C_1,4B2A5555,284,0
knn,55,C_1,55346178,284,35
knn,55,C_1,782D5207,284,109
knn,55,C_13,4B2A5555,177,37
knn,55,C_13,55346178,177,42
knn,55,C_13,782D5207,177,24
knn,55,C_14,4B2A5555,151,34
knn,55,C_14,55346178,151,33
knn,55,C_14,782D5207,151,25
knn,55,C_15,4B2A5555,171,19
knn,55,C_15,55346178,171,34
knn,55,C_15,782D5207,171,47
knn,55,C_16,4B2A5555,177,12
knn,55,C_16,55346178,177,45
knn,55,C_16,782D5207,177,12
knn,55,C_17,4B2A5555,247,24
knn,55,C_17,55346178,247,64
knn,55,C_17,782D5207,247,24
knn,55,C_18,4B2A5555,121,34
knn,55,C_18,55346178,121,19
knn,55,C_18,782D5207,121,34
knn,55,C_19,4B2A5555,158,37
knn,55,C_19,55346178,158,60
knn,55,C_19,782D5207,158,37
knn,55,C_2,4B2A5555,209,64
knn,55,C_2,55346178,209,8
knn,55,C_2,782D5207,209,8
knn,55,C_20,4B2A5555,207,51
knn,55,C_20,55346178,207,25
knn,55,C_20,782D5207,207,35
knn,55,C_21,4B2A5555,186,85
knn,55,C_21,55346178,186,42
knn,55,C_21,782D5207,186,77
knn,55,C_22,4B2A5555,183,77
knn,55,C_22,55346178,183,19
knn,55,C_22,782D5207,183,42
knn,55,C_23,4B2A5555,263,30
knn,55,C_23,55346178,263,33
knn,55,C_23,782D5207,263,34
knn,55,C_3,4B2A5555,254,63
knn,55,C_3,55346178,254,79
knn,55,C_3,782D5207,254,75
knn,55,C_4,4B2A5555,210,79
knn,55,C_4,55346178,210,26
knn,55,C_4,782D5207,210,69
knn,55,C_5,4B2A5555,259,61
knn,55,C_5,55346178,259,17
knn,55,C_5,782D5207,259,37
knn,55,C_6,4B2A5555,187,90
knn,55,C_6,55346178,187,34
knn,55,C_6,782D5207,187,24
knn,55,C_7,4B2A5555,198,136
knn,55,C_7,55346178,198,26
knn,55,C_7,782D5207,198,33
knn,55,C_8,4B2A5555,195,111
knn,55,C_8,55346178,195,8
knn,55,C_8,782D5207,195,42
knn,55,D_1,07610752,311,37
knn,55,D_1,34191966,311,67
knn,55,D_1,78335578,311,33
knn,55,D_12,07610752,206,75
knn,55,D_12,34191966,206,59
knn,55,D_12,78335578,206,45
knn,55,D_13,07610752,185,24
knn,55,D_13,34191966,185,24
knn,55,D_13,78335578,185,24
knn,55,D_14,07610752,156,0
knn,55,D_14,34191966,156,12
knn,55,D_14,78335578,156,26
knn,55,D_15,07610752,165,37
knn,55,D_15,34191966,165,42
knn,55,D_15,78335578,165,56
knn,55,D_16,07610752,232,24
knn,55,D_16,34191966,232,24
knn,55,D_16,78335578,232,37
knn,55,D_17,07610752,255,24
knn,55,D_17,34191966,255,8
knn,55,D_17,78335578,255,8
knn,55,D_18,07610752,300,58
knn,55,D_18,34191966,300,42
knn,55,D_18,78335578,300,60
knn,55,D_19,07610752,293,30
knn,55,D_19,34191966,293,12
knn,55,D_19,78335578,293,24
knn,55,D_2,07610752,288,42
knn,55,D_2,34191966,288,65
knn,55,D_2,78335578,288,51
knn,55,D_20,07610752,309,34
knn,55,D_20,34191966,309,56
knn,55,D_20,78335578,309,37
knn,55,D_21,07610752,240,12
knn,55,D_21,34191966,240,71
knn,55,D_21,78335578,240,82
knn,55,D_22,07610752,318,8
knn,55,D_22,34191966,318,60
knn,55,D_22,78335578,318,8
knn,55,D_23,07610752,296,26
knn,55,D_23,34191966,296,107
knn,55,D_23,78335578,296,12
knn,55,D_24,07610752,310,42
knn,55,D_24,34191966,310,61
knn,55,D_24,78335578,310,53
knn,55,D_3,07610752,260,61
knn,55,D_3,34191966,260,71
knn,55,D_3,78335578,260,65
knn,55,D_4,07610752,227,26
knn,55,D_4,34191966,227,56
knn,55,D_4,78335578,227,65
knn,55,D_5,07610752,195,53
knn,55,D_5,34191966,195,25
knn,55,D_5,78335578,195,65
knn,55,D_6,07610752,240,53
knn,55,D_6,34191966,240,148
knn,55,D_6,78335578,240,59
knn,55,D_7,07610752,182,137
knn,55,D_7,34191966,182,148
knn,55,D_7,78335578,182,124
knn,55,E_1,524B0778,381,53
knn,55,E_1,664B1E61,381,77
knn,55,E_1,78521E33,381,27
knn,55,E_11,524B0778,140,34
knn,55,E_11,664B1E61,140,86
knn,55,E_11,78521E33,140,50
knn,55,E_12,524B0778,180,30
knn,55,E_12,664B1E61,180,77
knn,55,E_12,78521E33,180,98
knn,55,E_13,524B0778,173,12
knn,55,E_13,664B1E61,173,56
knn,55,E_13,78521E33,173,8
knn,55,E_14,524B0778,207,30
knn,55,E_14,664B1E61,207,42
knn,55,E_14,78521E33,207,12
knn,55,E_15,524B0778,214,49
knn,55,E_15,664B1E61,214,72
knn,55,E_15,78521E33,214,37
knn,55,E_16,524B0778,306,30
knn,55,E_16,664B1E61,306,24
knn,55,E_16,78521E33,306,24
knn,55,E_17,524B0778,294,25
knn,55,E_17,664B1E61,294,17
knn,55,E_17,78521E33,294,24
knn,55,E_18,524B0778,286,37
knn,55,E_18,664B1E61,286,37
knn,55,E_18,78521E33,286,37
knn,55,E_19,524B0778,337,26
knn,55,E_19,664B1E61,337,53
knn,55,E_19,78521E33,337,8
knn,55,E_2,524B0778,294,8
knn,55,E_2,664B1E61,294,51
knn,55,E_2,78521E33,294,77
knn,55,E_20,524B0778,338,17
knn,55,E_20,664B1E61,338,79
knn,55,E_20,78521E33,338,17
knn,55,E_21,524B0778,379,37
knn,55,E_21,664B1E61,379,90
knn,55,E_21,78521E33,379,37
knn,55,E_22,524B0778,404,33
knn,55,E_22,664B1E61,404,72
knn,55,E_22,78521E33,404,17
knn,55,E_23,524B0778,340,26
knn,55,E_23,664B1E61,340,67
knn,55,E_23,78521E33,340,56
knn,55,E_24,524B0778,271,24
knn,55,E_24,664B1E61,271,8
knn,55,E_24,78521E33,271,51
knn,55,E_3,524B0778,288,33
knn,55,E_3,664B1E61,288,60
knn,55,E_3,78521E33,288,74
knn,55,E_4,524B0778,254,50
knn,55,E_4,664B1E61,254,86
knn,55,E_4,78521E33,254,42
knn,55,E_5,524B0778,194,53
knn,55,E_5,664B1E61,194,90
knn,55,E_5,78521E33,194,51
knn,55,E_6,524B0778,270,19
knn,55,E_6,664B1E61,270,124
knn,55,E_6,78521E33,270,24
knn,55,E_7,524B0778,173,49
knn,55,E_7,664B1E61,173,97
knn,55,E_7,78521E33,173,26
knn,55,E_8,524B0778,134,82
knn,55,E_8,664B1E61,134,129
knn,55,E_8,78521E33,134,60
knn,55,F_1,072D1E2A,338,95
knn,55,F_1,2D2A784C,338,86
knn,55,F_1,6119331E,338,108
knn,55,F_10,072D1E2A,207,118
knn,55,F_10,2D2A784C,207,34
knn,55,F_10,6119331E,207,86
knn,55,F_11,072D1E2A,203,108
knn,55,F_11,2D2A784C,203,53
knn,55,F_11,6119331E,203,108
knn,55,F_12,072D1E2A,227,42
knn,55,F_12,2D2A784C,227,100
knn,55,F_12,6119331E,227,67
knn,55,F_13,072D1E2A,209,60
knn,55,F_13,2D2A784C,209,25
knn,55,F_13,6119331E,209,71
knn,55,F_14,072D1E2A,195,85
knn,55,F_14,2D2A784C,195,51
knn,55,F_14,6119331E,195,85
knn,55,F_15,2A786119,291,30
knn,55,F_15,4C524C66,291,56
knn,55,F_15,78073433,291,93
knn,55,F_16,072D1E2A,258,74
knn,55,F_16,2D2A784C,258,50
knn,55,F_16,6119331E,258,50
knn,55,F_17,072D1E2A,306,16
knn,55,F_17,2D2A784C,306,17
knn,55,F_17,6119331E,306,35
knn,55,F_18,072D1E2A,259,336
knn,55,F_18,2D2A784C,259,50
knn,55,F_18,6119331E,259,45
knn,55,F_19,072D1E2A,372,83
knn,55,F_19,2D2A784C,372,9
knn,55,F_19,6119331E,372,50
knn,55,F_2,072D1E2A,421,86
knn,55,F_2,2D2A784C,421,53
knn,55,F_2,6119331E,421,53
knn,55,F_20,072D1E2A,385,42
knn,55,F_20,2D2A784C,385,24
knn,55,F_20,6119331E,385,34
knn,55,F_21,072D1E2A,352,71
knn,55,F_21,2D2A784C,352,17
knn,55,F_21,6119331E,352,59
knn,55,F_22,072D1E2A,411,160
knn,55,F_22,2D2A784C,411,24
knn,55,F_22,6119331E,411,132
knn,55,F_23,072D1E2A,412,77
knn,55,F_23,2D2A784C,412,19
knn,55,F_23,6119331E,412,60
knn,55,F_24,072D1E2A,476,63
knn,55,F_24,2D2A784C,476,23
knn,55,F_24,6119331E,476,24
knn,55,F_3,072D1E2A,332,117
knn,55,F_3,2D2A784C,332,33
knn,55,F_3,6119331E,332,45
knn,55,F_4,072D1E2A,328,149
knn,55,F_4,2D2A784C,328,17
knn,55,F_4,6119331E,328,65
knn,55,F_5,072D1E2A,234,153
knn,55,F_5,2D2A784C,234,49
knn,55,F_5,6119331E,234,59
knn,55,F_6,072D1E2A,259,83
knn,55,F_6,2D2A784C,259,17
knn,55,F_6,6119331E,259,190
knn,55,F_7,072D1E2A,202,112
knn,55,F_7,2D2A784C,202,42
knn,55,F_7,6119331E,202,53
knn,55,F_8,072D1E2A,182,59
knn,55,F_8,2D2A784C,182,59
knn,55,F_8,6119331E,182,154
knn,55,F_9,072D1E2A,225,136
knn,55,F_9,2D2A784C,225,19
knn,55,F_9,6119331E,225,136
knn,55,G_1,2A786119,366,26
knn,55,G_1,4C524C66,366,67
knn,55,G_1,78073433,366,101
knn,55,G_10,2A786119,252,56
knn,55,G_10,4C524C66,252,118
knn,55,G_10,78073433,252,132
knn,55,G_11,2A786119,223,60
knn,55,G_11,4C524C66,223,95
knn,55,G_11,78073433,223,118
knn,55,G_12,2A786119,216,53
knn,55,G_12,4C524C66,216,47
knn,55,G_12,78073433,216,102
knn,55,G_13,2A786119,197,34
knn,55,G_13,4C524C66,197,53
knn,55,G_13,78073433,197,67
knn,55,G_16,2A786119,522,37
knn,55,G_16,4C524C66,522,30
knn,55,G_16,78073433,522,25
knn,55,G_17,2A786119,566,30
knn,55,G_17,4C524C66,566,19
knn,55,G_17,78073433,566,50
knn,55,G_18,2A786119,546,42
knn,55,G_18,4C524C66,546,50
knn,55,G_18,78073433,546,50
knn,55,G_19,2A786119,627,26
knn,55,G_19,4C524C66,627,45
knn,55,G_19,78073433,627,49
knn,55,G_2,2A786119,277,301
knn,55,G_2,4C524C66,277,77
knn,55,G_2,78073433,277,50
knn,55,G_20,2A786119,586,12
knn,55,G_20,4C524C66,586,12
knn,55,G_20,78073433,586,51
knn,55,G_21,2A786119,687,17
knn,55,G_21,4C524C66,687,26
knn,55,G_21,78073433,687,17
knn,55,G_22,2A786119,404,49
knn,55,G_22,4C524C66,404,25
knn,55,G_22,78073433,404,130
knn,55,G_23,2A786119,284,42
knn,55,G_23,4C524C66,284,56
knn,55,G_23,78073433,284,102
knn,55,G_24,2A786119,268,45
knn,55,G_24,4C524C66,268,45
knn,55,G_24,78073433,268,70
knn,55,G_3,2A786119,339,26
knn,55,G_3,4C524C66,339,104
knn,55,G_3,78073433,339,101
knn,55,G_4,2A786119,265,19
knn,55,G_4,4C524C66,265,109
knn,55,G_4,78073433,265,103
knn,55,G_5,2A786119,292,26
knn,55,G_5,4C524C66,292,69
knn,55,G_5,78073433,292,87
knn,55,G_6,2A786119,284,19
knn,55,G_6,4C524C66,284,107
knn,55,G_6,78073433,284,85
knn,55,G_7,2A786119,271,23
knn,55,G_7,4C524C66,271,130
knn,55,G_7,78073433,271,202
knn,55,G_8,2A786119,316,24
knn,55,G_8,4C524C66,316,138
knn,55,G_8,78073433,316,179
knn,55,G_9,2A786119,255,24
knn,55,G_9,4C524C66,255,157
knn,55,G_9,78073433,255,119
knn,55,H_1,34556652,273,180
knn,55,H_1,784C5552,273,90
knn,55,H_1,78612A1E,273,34
knn,55,H_10,34556652,315,165
knn,55,H_10,784C5552,315,24
knn,55,H_10,78612A1E,315,47
knn,55,H_11,34556652,295,125
knn,55,H_11,784C5552,295,19
knn,55,H_11,78612A1E,295,53
knn,55,H_12,34556652,306,106
knn,55,H_12,784C5552,306,8
knn,55,H_12,78612A1E,306,37
knn,55,H_13,34556652,283,53
knn,55,H_13,784C5552,283,50
knn,55,H_13,78612A1E,283,8
knn,55,H_14,34556652,254,47
knn,55,H_14,784C5552,254,63
knn,55,H_14,78612A1E,254,35
knn,55,H_16,34556652,294,41
knn,55,H_16,784C5552,294,42
knn,55,H_16,78612A1E,294,69
knn,55,H_17,34556652,366,25
knn,55,H_17,784C5552,366,24
knn,55,H_17,78612A1E,366,45
knn,55,H_18,34556652,263,41
knn,55,H_18,784C5552,263,34
knn,55,H_18,78612A1E,263,50
knn,55,H_19,34556652,313,97
knn,55,H_19,784C5552,313,34
knn,55,H_19,78612A1E,313,37
knn,55,H_2,34556652,413,89
knn,55,H_2,784C5552,413,19
knn,55,H_2,78612A1E,413,35
knn,55,H_20,34556652,324,146
knn,55,H_20,784C5552,324,17
knn,55,H_20,78612A1E,324,24
knn,55,H_21,34556652,176,153
knn,55,H_21,784C5552,176,34
knn,55,H_21,78612A1E,176,64
knn,55,H_22,34556652,284,160
knn,55,H_22,784C5552,284,17
knn,55,H_22,78612A1E,284,30
knn,55,H_23,34556652,313,172
knn,55,H_23,784C5552,313,53
knn,55,H_23,78612A1E,313,53
knn,55,H_24,34556652,384,130
knn,55,H_24,784C5552,384,67
knn,55,H_24,78612A1E,384,49
knn,55,H_3,34556652,346,146
knn,55,H_3,784C5552,346,17
knn,55,H_3,78612A1E,346,26
knn,55,H_4,34556652,293,142
knn,55,H_4,784C5552,293,24
knn,55,H_4,78612A1E,293,90
knn,55,H_5,34556652,334,148
knn,55,H_5,784C5552,334,37
knn,55,H_5,78612A1E,334,26
knn,55,H_6,34556652,335,150
knn,55,H_6,784C5552,335,45
knn,55,H_6,78612A1E,335,45
knn,55,H_7,34556652,298,236
knn,55,H_7,784C5552,298,42
knn,55,H_7,78612A1E,298,42
knn,55,H_8,34556652,317,210
knn,55,H_8,784C5552,317,37
knn,55,H_8,78612A1E,317,23
knn,55,H_9,34556652,264,192
knn,55,H_9,784C5552,264,42
knn,55,H_9,78612A1E,264,42
knn,55,I_1,071E2A4C,316,19
knn,55,I_1,19614B34,316,125
knn,55,I_1,554B554C,316,19
knn,55,I_10,071E2A4C,257,49
knn,55,I_10,19614B34,257,37
knn,55,I_10,554B554C,257,72
knn,55,I_11,071E2A4C,201,26
knn,55,I_11,19614B34,201,173
knn,55,I_11,554B554C,201,24
knn,55,I_12,071E2A4C,252,12
knn,55,I_12,19614B34,252,19
knn,55,I_12,554B554C,252,50
knn,55,I_13,071E2A4C,229,35
knn,55,I_13,19614B34,229,42
knn,55,I_13,554B554C,229,17
knn,55,I_14,071E2A4C,299,24
knn,55,I_14,19614B34,299,53
knn,55,I_14,554B554C,299,26
knn,55,I_15,071E2A4C,211,42
knn,55,I_15,19614B34,211,92
knn,55,I_15,554B554C,211,37
knn,55,I_16,071E2A4C,230,24
knn,55,I_16,19614B34,230,50
knn,55,I_16,554B554C,230,30
knn,55,I_17,071E2A4C,273,19
knn,55,I_17,19614B34,273,12
knn,55,I_17,554B554C,273,25
knn,55,I_18,071E2A4C,388,50
knn,55,I_18,19614B34,388,17
knn,55,I_18,554B554C,388,17
knn,55,I_19,071E2A4C,274,50
knn,55,I_19,19614B34,274,72
knn,55,I_19,554B554C,274,53
knn,55,I_2,071E2A4C,316,12
knn,55,I_2,19614B34,316,19
knn,55,I_2,554B554C,316,25
knn,55,I_20,071E2A4C,339,23
knn,55,I_20,19614B34,339,41
knn,55,I_20,554B554C,339,8
knn,55,I_21,071E2A4C,335,53
knn,55,I_21,19614B34,335,25
knn,55,I_21,554B554C,335,33
knn,55,I_22,071E2A4C,346,90
knn,55,I_22,19614B34,346,19
knn,55,I_22,554B554C,346,58
knn,55,I_23,071E2A4C,277,30
knn,55,I_23,19614B34,277,34
knn,55,I_23,554B554C,277,67
knn,55,I_24,071E2A4C,362,33
knn,55,I_24,19614B34,362,30
knn,55,I_24,554B554C,362,56
knn,55,I_3,071E2A4C,347,58
knn,55,I_3,19614B34,347,17
knn,55,I_3,554B554C,347,95
knn,55,I_4,071E2A4C,348,26
knn,55,I_4,19614B34,348,51
knn,55,I_4,554B554C,348,111
knn,55,I_5,071E2A4C,330,24
knn,55,I_5,19614B34,330,30
knn,55,I_5,554B554C,330,25
knn,55,I_6,071E2A4C,255,26
knn,55,I_6,19614B34,255,108
knn,55,I_6,554B554C,255,19
knn,55,I_7,071E2A4C,313,37
knn,55,I_7,19614B34,313,50
knn,55,I_7,554B554C,313,25
knn,55,I_8,071E2A4C,228,101
knn,55,I_8,19614B34,228,67
knn,55,I_8,554B554C,228,77
knn,55,I_9,071E2A4C,217,79
knn,55,I_9,19614B34,217,93
knn,55,I_9,554B554C,217,97
knn,55,J_1,072A5219,500,8
knn,55,J_1,07614B78,500,24
knn,55,J_1,66782A34,500,8
knn,55,J_10,072A5219,323,30
knn,55,J_10,07614B78,323,53
knn,55,J_10,66782A34,323,19
knn,55,J_11,072A5219,453,8
knn,55,J_11,07614B78,453,8
knn,55,J_11,66782A34,453,42
knn,55,J_12,072A5219,388,59
knn,55,J_12,07614B78,388,34
knn,55,J_12,66782A34,388,42
knn,55,J_13,072A5219,404,19
knn,55,J_13,07614B78,404,37
knn,55,J_13,66782A34,404,33
knn,55,J_14,072A5219,371,37
knn,55,J_14,07614B78,371,72
knn,55,J_14,66782A34,371,71
knn,55,J_15,072A5219,449,25
knn,55,J_15,07614B78,449,51
knn,55,J_15,66782A34,449,56
knn,55,J_16,072A5219,398,26
knn,55,J_16,07614B78,398,24
knn,55,J_16,66782A34,398,25
knn,55,J_17,072A5219,471,37
knn,55,J_17,07614B78,471,17
knn,55,J_17,66782A34,471,17
knn,55,J_18,072A5219,404,26
knn,55,J_18,07614B78,404,42
knn,55,J_18,66782A34,404,8
knn,55,J_19,072A5219,553,26
knn,55,J_19,07614B78,553,17
knn,55,J_19,66782A34,553,17
knn,55,J_2,072A5219,561,19
knn,55,J_2,07614B78,561,17
knn,55,J_2,66782A34,561,12
knn,55,J_20,072A5219,480,50
knn,55,J_20,07614B78,480,17
knn,55,J_20,66782A34,480,37
knn,55,J_21,072A5219,536,26
knn,55,J_21,07614B78,536,59
knn,55,J_21,66782A34,536,26
knn,55,J_22,072A5219,544,49
knn,55,J_22,07614B78,544,12
knn,55,J_22,66782A34,544,51
knn,55,J_23,072A5219,477,8
knn,55,J_23,07614B78,477,34
knn,55,J_23,66782A34,477,34
knn,55,J_24,072A5219,491,19
knn,55,J_24,07614B78,491,37
knn,55,J_24,66782A34,491,56
knn,55,J_3,072A5219,454,17
knn,55,J_3,07614B78,454,26
knn,55,J_3,66782A34,454,16
knn,55,J_4,072A5219,526,8
knn,55,J_4,07614B78,526,17
knn,55,J_4,66782A34,526,88
knn,55,J_5,072A5219,420,37
knn,55,J_5,07614B78,420,33
knn,55,J_5,66782A34,420,19
knn,55,J_6,072A5219,413,34
knn,55,J_6,07614B78,413,33
knn,55,J_6,66782A34,413,37
knn,55,J_7,072A5219,452,26
knn,55,J_7,07614B78,452,24
knn,55,J_7,66782A34,452,42
knn,55,J_8,072A5219,365,35
knn,55,J_8,07614B78,365,61
knn,55,J_8,66782A34,365,8
knn,55,J_9,072A5219,391,42
knn,55,J_9,07614B78,391,47
knn,55,J_9,66782A34,391,34
knn,55,K_1,34075261,555,34
knn,55,K_1,521E1933,555,60
knn,55,K_1,552A2D4B,555,53
knn,55,K_10,34075261,357,59
knn,55,K_10,521E1933,357,33
knn,55,K_10,552A2D4B,357,37
knn,55,K_11,34075261,362,51
knn,55,K_11,521E1933,362,53
knn,55,K_11,552A2D4B,362,17
knn,55,K_12,34075261,353,67
knn,55,K_12,521E1933,353,53
knn,55,K_12,552A2D4B,353,24
knn,55,K_13,34075261,358,56
knn,55,K_13,521E1933,358,37
knn,55,K_13,552A2D4B,358,24
knn,55,K_14,34075261,358,50
knn,55,K_14,521E1933,358,59
knn,55,K_14,552A2D4B,358,74
knn,55,K_15,34075261,244,245
knn,55,K_15,521E1933,244,71
knn,55,K_15,552A2D4B,244,47
knn,55,K_16,34075261,400,33
knn,55,K_16,521E1933,400,33
knn,55,K_16,552A2D4B,400,12
knn,55,K_17,34075261,288,19
knn,55,K_17,521E1933,288,19
knn,55,K_17,552A2D4B,288,49
knn,55,K_18,34075261,413,50
knn,55,K_18,521E1933,413,51
knn,55,K_18,552A2D4B,413,30
knn,55,K_19,34075261,379,42
knn,55,K_19,521E1933,379,53
knn,55,K_19,552A2D4B,379,25
knn,55,K_2,34075261,407,34
knn,55,K_2,521E1933,407,26
knn,55,K_2,552A2D4B,407,42
knn,55,K_20,34075261,428,113
knn,55,K_20,521E1933,428,42
knn,55,K_20,552A2D4B,428,35
knn,55,K_21,34075261,402,154
knn,55,K_21,521E1933,402,25
knn,55,K_21,552A2D4B,402,42
knn,55,K_22,34075261,450,33
knn,55,K_22,521E1933,450,34
knn,55,K_22,552A2D4B,450,30
knn,55,K_23,34075261,461,25
knn,55,K_23,521E1933,461,56
knn,55,K_23,552A2D4B,461,60
knn,55,K_24,34075261,492,67
knn,55,K_24,521E1933,492,25
knn,55,K_24,552A2D4B,492,42
knn,55,K_3,34075261,418,19
knn,55,K_3,521E1933,418,19
knn,55,K_3,552A2D4B,418,67
knn,55,K_4,34075261,453,42
knn,55,K_4,521E1933,453,56
knn,55,K_4,552A2D4B,453,53
knn,55,K_5,34075261,370,17
knn,55,K_5,521E1933,370,17
knn,55,K_5,552A2D4B,370,30
knn,55,K_6,34075261,422,42
knn,55,K_6,521E1933,422,42
knn,55,K_6,552A2D4B,422,19
knn,55,K_7,34075261,466,12
knn,55,K_7,521E1933,466,24
knn,55,K_7,552A2D4B,466,42
knn,55,K_8,34075261,358,51
knn,55,K_8,521E1933,358,37
knn,55,K_8,552A2D4B,358,19
knn,55,K_9,34075261,372,79
knn,55,K_9,521E1933,372,71
knn,55,K_9,552A2D4B,372,42
knn,55,L_1,191E4C07,443,60
knn,55,L_1,33557852,443,51
knn,55,L_1,4C4B664C,443,37
knn,55,L_10,191E4C07,434,17
knn,55,L_10,33557852,434,19
knn,55,L_10,4C4B664C,434,34
knn,55,L_11,191E4C07,446,61
knn,55,L_11,33557852,446,12
knn,55,L_11,4C4B664C,446,16
knn,55,L_12,191E4C07,386,67
knn,55,L_12,33557852,386,30
knn,55,L_12,4C4B664C,386,26
knn,55,L_13,191E4C07,452,33
knn,55,L_13,33557852,452,30
knn,55,L_13,4C4B664C,452,30
knn,55,L_14,191E4C07,441,37
knn,55,L_14,33557852,441,26
knn,55,L_14,4C4B664C,441,37
knn,55,L_15,191E4C07,431,59
knn,55,L_15,33557852,431,42
knn,55,L_15,4C4B664C,431,37
knn,55,L_16,191E4C07,357,8
knn,55,L_16,33557852,357,8
knn,55,L_16,4C4B664C,357,24
knn,55,L_17,2A786119,823,100
knn,55,L_17,4C524C66,823,100
knn,55,L_17,78073433,823,53
knn,55,L_18,191E4C07,438,35
knn,55,L_18,33557852,438,37
knn,55,L_18,4C4B664C,438,59
knn,55,L_19,191E4C07,467,8
knn,55,L_19,33557852,467,17
knn,55,L_19,4C4B664C,467,26
knn,55,L_2,191E4C07,481,30
knn,55,L_2,33557852,481,19
knn,55,L_2,4C4B664C,481,34
knn,55,L_20,191E4C07,498,8
knn,55,L_20,33557852,498,45
knn,55,L_20,4C4B664C,498,8
knn,55,L_21,191E4C07,495,30
knn,55,L_21,33557852,495,37
knn,55,L_21,4C4B664C,495,12
knn,55,L_22,191E4C07,411,56
knn,55,L_22,33557852,411,42
knn,55,L_22,4C4B664C,411,25
knn,55,L_23,191E4C07,468,12
knn,55,L_23,33557852,468,19
knn,55,L_23,4C4B664C,468,42
knn,55,L_24,191E4C07,517,12
knn,55,L_24,33557852,517,26
knn,55,L_24,4C4B664C,517,12
knn,55,L_3,191E4C07,527,8
knn,55,L_3,33557852,527,19
knn,55,L_3,4C4B664C,527,19
knn,55,L_4,191E4C07,434,34
knn,55,L_4,33557852,434,26
knn,55,L_4,4C4B664C,434,12
knn,55,L_5,191E4C07,464,42
knn,55,L_5,33557852,464,8
knn,55,L_5,4C4B664C,464,8
knn,55,L_6,2A786119,1047,75
knn,55,L_6,4C524C66,1047,75
knn,55,L_6,78073433,1047,69
knn,55,L_7,191E4C07,512,42
knn,55,L_7,33557852,512,12
knn,55,L_7,4C4B664C,512,42
knn,55,L_8,191E4C07,306,65
knn,55,L_8,33557852,306,12
knn,55,L_8,4C4B664C,306,33
knn,55,L_9,191E4C07,352,56
knn,55,L_9,33557852,352,30
knn,55,L_9,4C4B664C,352,19
knn,55,M_1,1E557866,418,42
knn,55,M_1,344C194C,418,24
knn,55,M_1,55665534,418,41
knn,55,M_10,1E557866,375,79
knn,55,M_10,344C194C,375,53
knn,55,M_10,55665534,375,53
knn,55,M_11,1E557866,382,118
knn,55,M_11,344C194C,382,61
knn,55,M_11,55665534,382,8
knn,55,M_12,1E557866,322,112
knn,55,M_12,344C194C,322,33
knn,55,M_12,55665534,322,74
knn,55,M_13,1E557866,361,83
knn,55,M_13,344C194C,361,0
knn,55,M_13,55665534,361,33
knn,55,M_14,1E557866,313,8
knn,55,M_14,344C194C,313,42
knn,55,M_14,55665534,313,30
knn,55,M_15,1E557866,377,42
knn,55,M_15,344C194C,377,26
knn,55,M_15,55665534,377,19
knn,55,M_16,1E557866,296,49
knn,55,M_16,344C194C,296,42
knn,55,M_16,55665534,296,75
knn,55,M_17,1E557866,371,95
knn,55,M_17,344C194C,371,56
knn,55,M_17,55665534,371,61
knn,55,M_18,1E557866,454,75
knn,55,M_18,344C194C,454,53
knn,55,M_18,55665534,454,84
knn,55,M_19,1E557866,457,108
knn,55,M_19,344C194C,457,25
knn,55,M_19,55665534,457,53
knn,55,M_2,1E557866,454,34
knn,55,M_2,344C194C,454,37
knn,55,M_2,55665534,454,27
knn,55,M_20,1E557866,408,8
knn,55,M_20,344C194C,408,23
knn,55,M_20,55665534,408,135
knn,55,M_21,1E557866,435,34
knn,55,M_21,344C194C,435,34
knn,55,M_21,55665534,435,25
knn,55,M_22,1E557866,437,17
knn,55,M_22,344C194C,437,37
