tag,cp,error,x_est,y_est,est,nearest_gp_det,mean_RSSI,dets_node,grid_point,distance_gp,mean_gp_distance,dist_center
55665534,P_11,35.7785623223109,186055.22751434933,447585.3668367591,ml,TRUE,-64,15,4,39.3196558915453,351.1599091834528,250.63744436428152
1E557866,P_11,42.74140329925433,186014.2397743681,447567.5811103974,ml,TRUE,-64,15,4,39.3196558915453,351.1599091834528,250.63744436428152
55665534,P_10,13.261163762691435,186041.1594274268,447578.448937413,ml,TRUE,-67,13,4,41.82701629234549,335.84737412715043,226.1369284058329
1E557866,P_10,40.99049219814033,186012.8906832199,447573.3587489903,ml,TRUE,-67,13,4,41.82701629234549,335.84737412715043,226.1369284058329
344C194C,P_10,25.259302848208296,186029.27215404148,447568.857798451,ml,TRUE,-67,13,4,41.82701629234549,335.84737412715043,226.1369284058329
344C194C,P_9,7.447740109401689,186061.46367055175,447596.5421834906,ml,TRUE,-93,13,11,41.12321980441287,321.93126081381206,201.75899549325044
1E557866,P_9,9.4598067781234,186047.517579843,447593.443542669,ml,TRUE,-93,13,11,41.12321980441287,321.93126081381206,201.75899549325044
55665534,P_9,29.04265373650597,186070.91321063603,447623.7045114241,ml,TRUE,-93,13,11,41.12321980441287,321.93126081381206,201.75899549325044
344C194C,P_8,49.91379989999305,186024.0081649839,447585.8806033276,ml,TRUE,-72,19,11,36.87886093217083,309.4837935482626,177.55414424005704
55665534,P_8,46.95739226868743,186041.43907503816,447579.80177036155,ml,TRUE,-72,19,11,36.87886093217083,309.4837935482626,177.55414424005704
1E557866,P_8,26.11662571554681,186051.74911315943,447598.7581807949,ml,TRUE,-72,19,11,36.87886093217083,309.4837935482626,177.55414424005704
344C194C,P_7,41.48049174826689,186071.49440176837,447610.9797319329,ml,TRUE,-80,11,11,47.73480086726199,298.58833267228806,153.60421872055727
1E557866,P_7,16.04035452975313,186055.15954244696,447665.5845152458,ml,TRUE,-80,11,11,47.73480086726199,298.58833267228806,153.60421872055727
55665534,P_7,8.079364025727758,186063.6649426775,447646.21281804045,ml,TRUE,-80,11,11,47.73480086726199,298.58833267228806,153.60421872055727
55665534,P_6,17.415529930401274,186043.3910145978,447663.88548316906,ml,TRUE,-90,15,18A,54.68754794131473,289.151434181136,130.0501360334722
1E557866,P_6,46.79493856587502,186031.39300856023,447713.6413756427,ml,TRUE,-90,15,18A,54.68754794131473,289.151434181136,130.0501360334722
344C194C,P_6,28.66295935286568,186062.00082957247,447702.8178314214,ml,TRUE,-90,15,18A,54.68754794131473,289.151434181136,130.0501360334722
55665534,P_5,19.523756651067067,186072.59616397548,447712.4793627309,ml,TRUE,-86,21,18A,29.956940790874025,281.10493840494365,107.15325359628316
1E557866,P_5,24.087396000409832,186068.8807622223,447721.0242817021,ml,TRUE,-86,21,18A,29.956940790874025,281.10493840494365,107.15325359628316
344C194C,P_5,21.667374899778967,186066.1246098444,447719.62447367655,ml,TRUE,-86,21,18A,29.956940790874025,281.10493840494365,107.15325359628316
1E557866,P_4,3.3766919334971472,186061.89270874436,447725.85818086297,ml,TRUE,-78,17,18A,7.330654713995413,274.47105200508554,85.44355814577983
344C194C,P_4,7.738715121017178,186064.6041407071,447729.63766842074,ml,TRUE,-78,17,18A,7.330654713995413,274.47105200508554,85.44355814577983
55665534,P_4,8.49603076532111,186067.228974399,447723.58598925464,ml,TRUE,-78,17,18A,7.330654713995413,274.47105200508554,85.44355814577983
344C194C,P_3,7.122490351259365,186055.97289340783,447743.3920709948,ml,TRUE,-80,13,18A,21.440346893385097,269.9729927574877,66.10131240536113
1E557866,P_3,14.467704830838342,186056.4630692863,447763.63971852034,ml,TRUE,-80,13,18A,21.440346893385097,269.9729927574877,66.10131240536113
55665534,P_3,21.39118243508965,186061.69350491735,447728.22855437046,ml,TRUE,-80,13,18A,21.440346893385097,269.9729927574877,66.10131240536113
55665534,P_2,24.163723127640907,186058.33024625824,447750.4280292739,ml,TRUE,-73,17,24,45.74837620249808,267.123438289367,51.84752042750259
1E557866,P_2,19.3608530418552,186050.69391980272,447791.23658521415,ml,TRUE,-73,17,24,45.74837620249808,267.123438289367,51.84752042750259
344C194C,P_2,20.70442686715281,186066.24167347196,447754.6291664366,ml,TRUE,-73,17,24,45.74837620249808,267.123438289367,51.84752042750259
1E557866,P_1,23.154288238730604,186040.68440922984,447810.12458659726,ml,TRUE,-94,16,24,29.46608308438048,265.81649908512424,47.50733888235423
55665534,P_1,29.930020057499323,186042.80426121547,447775.91191671207,ml,TRUE,-94,16,24,29.46608308438048,265.81649908512424,47.50733888235423
344C194C,P_1,26.54548238882139,186036.392958524,447790.1634677621,ml,TRUE,-94,16,24,29.46608308438048,265.81649908512424,47.50733888235423
33344C34,O_24,28.91021160656726,186033.15920956153,447824.45694254455,ml,TRUE,-84,35,24,29.886721253013413,266.2603943634398,55.459256401169114
34191E2A,O_24,34.47814488860218,186029.17750795267,447814.1286428472,ml,TRUE,-84,35,24,29.886721253013413,266.2603943634398,55.459256401169114
4C1E4B2A,O_24,22.602708099528183,186046.62150502784,447807.9663485615,ml,TRUE,-84,35,24,29.886721253013413,266.2603943634398,55.459256401169114
33344C34,O_23,37.35591120828853,186033.75503233125,447826.0694543382,ml,TRUE,-84,37,24,46.55976883580202,268.42512961267227,71.72524656108921
4C1E4B2A,O_23,41.37769078471174,186030.29801546203,447823.95665818703,ml,TRUE,-84,37,24,46.55976883580202,268.42512961267227,71.72524656108921
34191E2A,O_23,45.77534633451137,186030.1328573227,447817.47501701314,ml,TRUE,-84,37,24,46.55976883580202,268.42512961267227,71.72524656108921
34191E2A,O_22,78.22468712184626,186000.10680453177,447828.89505589136,ml,FALSE,-78,57,31,39.54526965272865,272.1351938103813,91.9961568027624
33344C34,O_22,43.875331687452984,186019.98989870673,447878.1062812844,ml,FALSE,-78,57,31,39.54526965272865,272.1351938103813,91.9961568027624
4C1E4B2A,O_22,53.0729749520716,186018.56337355985,447846.5315597947,ml,FALSE,-78,57,31,39.54526965272865,272.1351938103813,91.9961568027624
4C1E4B2A,O_21,66.22110120911141,186032.54729086708,447957.3992500253,ml,FALSE,-71,46,31,38.879951498413085,277.47487522552933,114.15811289257888
34191E2A,O_21,66.60853712504034,186004.0311958851,447927.2778198893,ml,FALSE,-71,46,31,38.879951498413085,277.47487522552933,114.15811289257888
33344C34,O_21,69.05902879822426,185997.8133767076,447917.24110126816,ml,FALSE,-71,46,31,38.879951498413085,277.47487522552933,114.15811289257888
34191E2A,O_20,60.305925447600046,186005.32876222843,447918.5731962358,ml,FALSE,-86,39,31,52.049038733055326,284.4878631455335,137.2984217455779
4C1E4B2A,O_20,35.867446895503576,186041.75174474617,447951.40604787046,ml,FALSE,-86,39,31,52.049038733055326,284.4878631455335,137.2984217455779
33344C34,O_20,55.539443772728774,186048.31444093917,447977.25881438906,ml,FALSE,-86,39,31,52.049038733055326,284.4878631455335,137.2984217455779
33344C34,O_19,44.58617587438999,186049.03305009124,447990.54003870685,ml,TRUE,-74,33,33A,59.41071420903963,293.0411268867582,160.99577163698257
34191E2A,O_19,34.98901558110233,186032.60208995815,447959.2384025283,ml,TRUE,-74,33,33A,59.41071420903963,293.0411268867582,160.99577163698257
4C1E4B2A,O_19,43.62453388883114,186026.83010881385,447968.2266740343,ml,TRUE,-74,33,33A,59.41071420903963,293.0411268867582,160.99577163698257
2A786119,O_18,35.83964147507924,186076.27508706457,448008.98026691016,ml,TRUE,-82,63,38A,35.07680424145045,302.9787126560708,185.03626768340828
4C524C66,O_18,46.74766952341216,186068.6130870501,448021.0827112789,ml,TRUE,-82,63,38A,35.07680424145045,302.9787126560708,185.03626768340828
78073433,O_18,32.76350931319423,186074.81803893615,448006.1787823477,ml,TRUE,-82,63,38A,35.07680424145045,302.9787126560708,185.03626768340828
33344C34,O_17,15.150094601682412,186059.7453746292,448012.1677891574,ml,TRUE,-84,42,38A,10.14590809359523,314.19405246538287,209.30170145853648
34191E2A,O_17,8.820938430609592,186068.42892898168,448008.14545802015,ml,TRUE,-84,42,38A,10.14590809359523,314.19405246538287,209.30170145853648
4C1E4B2A,O_17,15.494747170951957,186059.84630323184,448012.634295124,ml,TRUE,-84,42,38A,10.14590809359523,314.19405246538287,209.30170145853648
33344C34,O_16,13.756331848250149,186064.06166792003,448011.3552500107,ml,TRUE,-94,40,38A,15.004212463887049,327.2424747184207,233.72202314637
4C1E4B2A,O_16,27.371835680125223,186041.74662238135,448019.21316086943,ml,TRUE,-94,40,38A,15.004212463887049,327.2424747184207,233.72202314637
34191E2A,O_16,29.35411129664545,186039.53712807668,448020.4675257901,ml,TRUE,-94,40,38A,15.004212463887049,327.2424747184207,233.72202314637
4C1E4B2A,O_15,47.31529250921432,186029.13033205512,448024.5629164603,ml,TRUE,-94,28,38A,39.96176924806518,341.9016725382737,258.2532980923843
34191E2A,O_15,38.10070705821247,186059.40851137816,448012.55976997945,ml,TRUE,-94,28,38A,39.96176924806518,341.9016725382737,258.2532980923843
33344C34,O_15,37.52747187830095,186063.362873692,448012.282173589,ml,TRUE,-94,28,38A,39.96176924806518,341.9016725382737,258.2532980923843
33344C34,O_14,61.9720939997595,186059.19476815345,448013.3213491064,ml,FALSE,-92,33,47,35.05930743388999,357.7447412457153,282.8666609085604
34191E2A,O_14,62.32664844215203,186059.08808330807,448012.9803929008,ml,FALSE,-92,33,47,35.05930743388999,357.7447412457153,282.8666609085604
4C1E4B2A,O_14,72.40802079508056,186021.55354508053,448020.73260738753,ml,FALSE,-92,33,47,35.05930743388999,357.7447412457153,282.8666609085604
33344C34,O_13,56.218970870752536,186072.7111626978,448043.0813013133,ml,FALSE,-77,37,47,19.35466351799366,374.8179249225658,307.5424031306873
4C1E4B2A,O_13,90.8382725988567,186042.95760203415,448012.9077842371,ml,FALSE,-77,37,47,19.35466351799366,374.8179249225658,307.5424031306873
34191E2A,O_13,92.09143720272168,186050.53950472263,448009.5099492175,ml,FALSE,-77,37,47,19.35466351799366,374.8179249225658,307.5424031306873
4C524C66,O_12,40.13590523542194,186094.21557745297,447560.2032253604,ml,TRUE,-91,61,3A,39.88437005814415,365.17606795712834,272.04392519453967
2A786119,O_12,35.172455642414725,186109.8681615892,447536.8919145436,ml,TRUE,-91,61,3A,39.88437005814415,365.17606795712834,272.04392519453967
78073433,O_12,72.83236354317948,186091.2052576523,447595.32515144494,ml,TRUE,-91,61,3A,39.88437005814415,365.17606795712834,272.04392519453967
2A786119,O_11,42.40678454381321,186095.86472717352,447587.3053563211,ml,TRUE,-82,58,3A,52.34837295119725,348.6984048064509,247.13696426754137
78073433,O_11,16.54369129467054,186094.474585735,447547.08902403206,ml,TRUE,-82,58,3A,52.34837295119725,348.6984048064509,247.13696426754137
4C524C66,O_11,15.54943478367352,186080.49449578256,447564.18617897906,ml,TRUE,-82,58,3A,52.34837295119725,348.6984048064509,247.13696426754137
34191E2A,O_10,43.53309708776303,186089.93112183193,447615.914783272,ml,TRUE,-74,33,11,45.56877945981648,333.454379252753,222.25089647093984
33344C34,O_10,18.786286262335803,186070.84388065312,447590.8149089808,ml,TRUE,-74,33,11,45.56877945981648,333.454379252753,222.25089647093984
4C1E4B2A,O_10,23.562860596619192,186083.99424125784,447596.8103186005,ml,TRUE,-74,33,11,45.56877945981648,333.454379252753,222.25089647093984
33344C34,O_9,11.269056206516806,186084.3487930844,447609.04950707144,ml,TRUE,-72,39,11,22.26691144763163,319.4573195269389,197.39362414630384
34191E2A,O_9,19.885321092120588,186090.49399239963,447615.4780008669,ml,TRUE,-72,39,11,22.26691144763163,319.4573195269389,197.39362414630384
4C1E4B2A,O_9,27.473814818498237,186052.47954695905,447594.82878042385,ml,TRUE,-72,39,11,22.26691144763163,319.4573195269389,197.39362414630384
33344C34,O_8,16.194245727607576,186078.836987778,447607.6727208622,ml,TRUE,-88,26,11,12.83536373691052,306.96681030538997,172.57759045166705
4C1E4B2A,O_8,31.54805513360923,186086.83411497623,447592.8801296122,ml,TRUE,-88,26,11,12.83536373691052,306.96681030538997,172.57759045166705
34191E2A,O_8,27.581493291608886,186060.7591293268,447604.5058110993,ml,TRUE,-88,26,11,12.83536373691052,306.96681030538997,172.57759045166705
33344C34,O_7,25.581811628659572,186088.04239489377,447624.0865771055,ml,TRUE,-83,36,11,32.91363387806986,296.3260916337232,147.82356578069923
4C1E4B2A,O_7,23.453354352270516,186065.77615948435,447631.19095527113,ml,TRUE,-83,36,11,32.91363387806986,296.3260916337232,147.82356578069923
34191E2A,O_7,23.792145509345993,186083.1336251032,447625.04376093985,ml,TRUE,-83,36,11,32.91363387806986,296.3260916337232,147.82356578069923
34191E2A,O_6,33.00476180872125,186068.9136779171,447703.9927149577,ml,TRUE,-82,39,11,57.02190392917784,287.0600432220578,123.16894280557828
4C1E4B2A,O_6,17.590547204147427,186064.8255957603,447670.57367945457,ml,TRUE,-82,39,11,57.02190392917784,287.0600432220578,123.16894280557828
33344C34,O_6,14.536776887747994,186071.9803335656,447684.1579452721,ml,TRUE,-82,39,11,57.02190392917784,287.0600432220578,123.16894280557828
4C1E4B2A,O_5,21.704305622636717,186074.3962858004,447718.6797914711,ml,TRUE,-77,39,18A,35.04691764400884,279.1511740046332,98.68824827274756
33344C34,O_5,28.15700538548961,186066.90437724363,447721.87033101375,ml,TRUE,-77,39,18A,35.04691764400884,279.1511740046332,98.68824827274756
34191E2A,O_5,32.09731634075726,186060.49189797344,447721.66502233705,ml,TRUE,-77,39,18A,35.04691764400884,279.1511740046332,98.68824827274756
33344C34,O_4,22.99309869512334,186060.8637607169,447725.7231580951,ml,TRUE,-82,42,18A,19.61139268346952,272.72948471950866,74.5530161607685
34191E2A,O_4,22.3748652511538,186062.28244392556,447729.9563646612,ml,TRUE,-82,42,18A,19.61139268346952,272.72948471950866,74.5530161607685
4C1E4B2A,O_4,47.75598162957369,186036.8944821424,447732.84759987425,ml,TRUE,-82,42,18A,19.61139268346952,272.72948471950866,74.5530161607685
33344C34,O_3,13.24426865340302,186092.73936638384,447759.13693362864,ml,TRUE,-78,36,18A,28.116839291709283,268.1682821013795,51.25362516351182
34191E2A,O_3,46.057954624828845,186061.66185615415,447788.64245367306,ml,TRUE,-78,36,18A,28.116839291709283,268.1682821013795,51.25362516351182
4C1E4B2A,O_3,35.97085893980007,186082.8122855952,447784.62381736375,ml,TRUE,-78,36,18A,28.116839291709283,268.1682821013795,51.25362516351182
34191E2A,O_2,15.869758715509423,186100.92380783107,447770.3347619806,ml,TRUE,-78,27,32,45.47574630944851,265.33668575539826,30.7524952722236
4C1E4B2A,O_2,12.129838694946653,186079.2898575712,447784.15205268783,ml,TRUE,-78,27,32,45.47574630944851,265.33668575539826,30.7524952722236
33344C34,O_2,7.935175443454488,186092.72610742788,447770.605641166,ml,TRUE,-78,27,32,45.47574630944851,265.33668575539826,30.7524952722236
33344C34,O_1,16.907992178660983,186077.88947223077,447783.9556452246,ml,TRUE,-77,34,32,48.289947193375866,264.17407962996316,22.68254479853805
34191E2A,O_1,83.31706464618242,186057.51814554457,447720.44947217946,ml,TRUE,-77,34,32,48.289947193375866,264.17407962996316,22.68254479853805
4C1E4B2A,O_1,15.73305715645428,186073.0282300322,447790.1065154773,ml,TRUE,-77,34,32,48.289947193375866,264.17407962996316,22.68254479853805
52344B66,N_24,41.494302361380534,186047.25216872196,447811.9094185096,ml,TRUE,-86,22,24,53.51125090937453,264.6936761254547,36.51410291799883
6634661E,N_24,31.437795279770384,186070.34544591393,447797.014191656,ml,TRUE,-86,22,24,53.51125090937453,264.6936761254547,36.51410291799883
344C4B4B,N_24,61.29105425371983,186026.35764425923,447815.1153907636,ml,TRUE,-86,22,24,53.51125090937453,264.6936761254547,36.51410291799883
6634661E,N_23,79.78244044920956,186014.21063443876,447817.9836890472,ml,FALSE,-82,19,31,40.41048772325133,266.79442436591296,58.327194207034474
344C4B4B,N_23,45.56206239201078,186050.33600136865,447822.8043300024,ml,FALSE,-82,19,31,40.41048772325133,266.79442436591296,58.327194207034474
52344B66,N_23,71.32121235336612,186018.46425162515,447832.222936422,ml,FALSE,-82,19,31,40.41048772325133,266.79442436591296,58.327194207034474
52344B66,N_22,102.1087392787192,185986.645626086,447870.097766012,ml,FALSE,-86,22,31,18.198911992863472,270.3856994037853,81.98075053623127
6634661E,N_22,76.3814328051543,186020.5658151122,447839.0756815264,ml,FALSE,-86,22,31,18.198911992863472,270.3856994037853,81.98075053623127
344C4B4B,N_22,85.72181105070598,186017.47518190273,447825.9022510143,ml,FALSE,-86,22,31,18.198911992863472,270.3856994037853,81.98075053623127
52344B66,N_21,73.51456891194144,186025.9050934443,447861.7399715442,ml,FALSE,-78,18,31,16.703972107189976,275.7854375473569,106.25264858180286
6634661E,N_21,96.16693500778132,186006.59381809903,447849.88856335304,ml,FALSE,-78,18,31,16.703972107189976,275.7854375473569,106.25264858180286
344C4B4B,N_21,88.033743317742,186009.43698127216,447862.0220604953,ml,FALSE,-78,18,31,16.703972107189976,275.7854375473569,106.25264858180286
52344B66,N_20,48.230587369467806,186056.5821718129,447958.0279524671,ml,FALSE,-75,14,31,38.42491848153446,283.03106438578675,130.7991101064273
6634661E,N_20,64.38362501172193,186027.91623710495,447939.35870465427,ml,FALSE,-75,14,31,38.42491848153446,283.03106438578675,130.7991101064273
344C4B4B,N_20,80.08057972735548,186014.3769701004,447948.93771928846,ml,FALSE,-75,14,31,38.42491848153446,283.03106438578675,130.7991101064273
344C4B4B,N_19,56.681482244661126,186039.81747134868,447972.5823255485,ml,FALSE,-75,19,31,62.63829028822622,291.696563317656,155.4901574932527
52344B66,N_19,53.059826707301426,186042.67568024367,447970.12236217054,ml,FALSE,-75,19,31,62.63829028822622,291.696563317656,155.4901574932527
6634661E,N_19,54.95343421928391,186056.3855516225,447991.1136692658,ml,FALSE,-75,19,31,62.63829028822622,291.696563317656,155.4901574932527
52344B66,N_18,41.49188698762426,186064.34073983543,448004.490527674,ml,TRUE,-90,21,38A,42.27407039506431,301.73525878458605,180.2663888490928
6634661E,N_18,42.92048632116866,186066.7839175905,448008.2907755244,ml,TRUE,-90,21,38A,42.27407039506431,301.73525878458605,180.2663888490928
344C4B4B,N_18,42.49312726748036,186062.76177517665,448004.3986540359,ml,TRUE,-90,21,38A,42.27407039506431,301.73525878458605,180.2663888490928
52344B66,N_17,34.732959707631274,186060.93974947333,448012.36053815926,ml,TRUE,-88,17,38A,25.683738105113928,313.1909550031917,205.0969351851771
6634661E,N_17,32.22879765305045,186062.78894654033,448010.278478452,ml,TRUE,-88,17,38A,25.683738105113928,313.1909550031917,205.0969351851771
344C4B4B,N_17,41.07446099744386,186052.8995946445,448008.28295924346,ml,TRUE,-88,17,38A,25.683738105113928,313.1909550031917,205.0969351851771
52344B66,N_16,40.800933953867066,186055.9370195152,448007.86225024774,ml,TRUE,-90,14,38A,27.961425680888148,326.286636660006,229.96420307469225
344C4B4B,N_16,60.77901204054187,186032.84497024945,448022.72955115366,ml,TRUE,-90,14,38A,27.961425680888148,326.286636660006,229.96420307469225
6634661E,N_16,40.88024876768647,186053.6819620009,448014.7769906199,ml,TRUE,-90,14,38A,27.961425680888148,326.286636660006,229.96420307469225
52344B66,N_15,49.35516400397534,186059.28367318635,448013.85000227223,ml,TRUE,-82,22,38A,46.407518589941674,340.9329683914483,254.8574436270368
344C4B4B,N_15,60.66884635509547,186054.0386214279,448003.2308614937,ml,TRUE,-82,22,38A,46.407518589941674,340.9329683914483,254.8574436270368
6634661E,N_15,50.439484393898,186060.9115560789,448010.8078409025,ml,TRUE,-82,22,38A,46.407518589941674,340.9329683914483,254.8574436270368
52344B66,N_14,61.692201235533915,186067.21452561504,448018.5249582144,ml,FALSE,-94,15,47,52.857263349641336,356.9034214453156,279.76972395303636
344C4B4B,N_14,107.68411451741348,185999.4101539287,448024.3966109333,ml,FALSE,-94,15,47,52.857263349641336,356.9034214453156,279.76972395303636
6634661E,N_14,73.63393967061465,186053.20662209112,448013.0300230715,ml,FALSE,-94,15,47,52.857263349641336,356.9034214453156,279.76972395303636
344C4B4B,N_13,93.08005926938048,186051.43525510808,448016.78252061066,ml,FALSE,-76,14,47,44.0379192963531,374.1974095656649,304.69637397626195
52344B66,N_13,73.92809782624359,186046.8230018006,448043.32955331774,ml,FALSE,-76,14,47,44.0379192963531,374.1974095656649,304.69637397626195
6634661E,N_13,92.50946209747748,186053.96866152805,448016.0881882089,ml,FALSE,-76,14,47,44.0379192963531,374.1974095656649,304.69637397626195
52344B66,N_12,12.090814321261304,186111.09019047467,447531.2093619529,ml,TRUE,-79,20,3A,17.08656892338595,363.7319778554023,271.1373228146093
344C4B4B,N_12,17.31120178633263,186118.06955023736,447516.148459776,ml,TRUE,-79,20,3A,17.08656892338595,363.7319778554023,271.1373228146093
6634661E,N_12,8.775524753654718,186110.09291749744,447526.83580214577,ml,TRUE,-79,20,3A,17.08656892338595,363.7319778554023,271.1373228146093
6634661E,N_11,19.243889748554913,186108.98628521815,447566.3046636733,ml,TRUE,-81,18,3A,37.96761634204474,347.521732499817,246.13863918168144
344C4B4B,N_11,20.705039462058213,186121.52418163707,447538.7519970319,ml,TRUE,-81,18,3A,37.96761634204474,347.521732499817,246.13863918168144
52344B66,N_11,13.13848077159145,186103.70827686708,447561.1332762938,ml,TRUE,-81,18,3A,37.96761634204474,347.521732499817,246.13863918168144
6634661E,N_10,19.46286636350544,186095.15881166648,447590.4224750003,ml,TRUE,-71,20,11,46.16101422584472,332.4475712314211,221.14025316547975
52344B66,N_10,18.845276750590273,186085.3838270605,447569.123436441,ml,TRUE,-71,20,11,46.16101422584472,332.4475712314211,221.14025316547975
344C4B4B,N_10,19.176834592396187,186122.1785950075,447578.5609232884,ml,TRUE,-71,20,11,46.16101422584472,332.4475712314211,221.14025316547975
52344B66,N_9,18.587790469827084,186094.87725069604,447613.7920227528,ml,TRUE,-77,12,11,23.455086665542233,318.5684638850926,196.1422785718308
6634661E,N_9,20.387928785042313,186090.14025057008,447583.6542909233,ml,TRUE,-77,12,11,23.455086665542233,318.5684638850926,196.1422785718308
344C4B4B,N_9,26.715671980505245,186077.9724144859,447599.44858127733,ml,TRUE,-77,12,11,23.455086665542233,318.5684638850926,196.1422785718308
344C4B4B,N_8,19.8890464901531,186087.434349916,447614.57481617696,ml,TRUE,-86,18,11,14.801092586574788,306.1847673086802,171.1448956807213
52344B66,N_8,15.895850527558514,186089.5756761488,447623.2743150178,ml,TRUE,-86,18,11,14.801092586574788,306.1847673086802,171.1448956807213
6634661E,N_8,18.12811229378189,186089.23784305961,447614.88763676584,ml,TRUE,-86,18,11,14.801092586574788,306.1847673086802,171.1448956807213
52344B66,N_7,26.498027471644104,186081.77901480807,447637.87543103704,ml,TRUE,-67,59,11,33.72881515232218,295.617344456137,146.14840809897987
6634661E,N_7,22.953339044124867,186084.15923712327,447641.8524289875,ml,TRUE,-67,59,11,33.72881515232218,295.617344456137,146.14840809897987
344C4B4B,N_7,46.41135039728117,186070.1518815712,447618.8226286643,ml,TRUE,-67,59,11,33.72881515232218,295.617344456137,146.14840809897987
52344B66,N_6,59.2062669548921,186068.01630050165,447628.463521538,ml,TRUE,-71,17,11,57.49628651951104,286.4718927918904,121.15337000223388
6634661E,N_6,37.15196390545802,186071.4441238267,447662.5253627866,ml,TRUE,-71,17,11,57.49628651951104,286.4718927918904,121.15337000223388
344C4B4B,N_6,49.90864080309311,186058.40165171569,447662.048274822,ml,TRUE,-71,17,11,57.49628651951104,286.4718927918904,121.15337000223388
52344B66,N_5,35.4983906948299,186074.03119075805,447687.3774129206,ml,TRUE,-89,20,18A,52.997961878862625,278.75427986359216,96.16091168932016
6634661E,N_5,36.841045000976955,186071.2032549949,447700.79871691647,ml,TRUE,-89,20,18A,52.997961878862625,278.75427986359216,96.16091168932016
344C4B4B,N_5,60.732482982256535,186051.8723859578,447721.2744524858,ml,TRUE,-89,20,18A,52.997961878862625,278.75427986359216,96.16091168932016
52344B66,N_4,41.47349392503227,186070.44100084505,447707.00809045305,ml,TRUE,-78,20,18A,44.32949734005245,272.5530237039401,71.173750856376
6634661E,N_4,38.95948624051536,186070.8406760353,447713.91587304487,ml,TRUE,-78,20,18A,44.32949734005245,272.5530237039401,71.173750856376
344C4B4B,N_4,44.6282362048744,186087.26413673355,447762.0080015809,ml,TRUE,-78,20,18A,44.32949734005245,272.5530237039401,71.173750856376
52344B66,N_3,18.34111450352234,186091.8034625688,447743.3312059947,ml,TRUE,-75,21,32,37.868144350262945,267.95492793680535,46.20048358699008
344C4B4B,N_3,44.59102126003637,186082.7962266404,447783.53259425913,ml,TRUE,-75,21,32,37.868144350262945,267.95492793680535,46.20048358699008
6634661E,N_3,20.212856872363936,186099.1122399059,447765.17177872336,ml,TRUE,-75,21,32,37.868144350262945,267.95492793680535,46.20048358699008
2A786119,N_2,21.417637452945904,186131.79257405005,447773.7475956376,ml,TRUE,-84,64,32,21.171742936049903,264.9985269204886,21.29005768233152
78073433,N_2,23.687924092497624,186125.2308874383,447791.32415596617,ml,TRUE,-84,64,32,21.171742936049903,264.9985269204886,21.29005768233152
4C524C66,N_2,12.74174047462786,186111.9318177404,447785.5074101511,ml,TRUE,-84,64,32,21.171742936049903,264.9985269204886,21.29005768233152
6634661E,N_1,30.06111230263286,186112.98240389075,447767.8326321179,ml,TRUE,-81,17,32,26.685542395163814,263.9336183172494,4.695575510080499
52344B66,N_1,22.799990062568316,186123.34621884607,447778.5374492144,ml,TRUE,-81,17,32,26.685542395163814,263.9336183172494,4.695575510080499
344C4B4B,N_1,27.926573576880216,186084.6657413174,447789.1772777144,ml,TRUE,-81,17,32,26.685542395163814,263.9336183172494,4.695575510080499
55665534,M_24,54.19495778116908,186095.5253098583,447771.2054992646,ml,TRUE,-83,18,32,47.17650645961305,264.5993222181658,28.99707403269318
344C194C,M_24,41.577076418316246,186106.63683148177,447781.5993631753,ml,TRUE,-83,18,32,47.17650645961305,264.5993222181658,28.99707403269318
1E557866,M_24,41.0662009478559,186093.32375374855,447786.26879158686,ml,TRUE,-83,18,32,47.17650645961305,264.5993222181658,28.99707403269318
344C194C,M_23,67.04892121898271,186062.59976970725,447803.4239769542,ml,FALSE,-88,21,31,40.620301744932,266.75927110263245,53.94082104888733
55665534,M_23,42.340201968974206,186086.33990519788,447814.7982944498,ml,FALSE,-88,21,31,40.620301744932,266.75927110263245,53.94082104888733
1E557866,M_23,67.62312792843449,186055.69255096043,447811.6791990636,ml,FALSE,-88,21,31,40.620301744932,266.75927110263245,53.94082104888733
344C194C,M_22,96.56403374734832,186031.29287325565,447923.163875907,ml,FALSE,-101,21,31,18.660169743091085,270.39527817157796,78.92017517297688
55665534,M_22,133.5432904636416,185982.54576241752,447898.05833640194,ml,FALSE,-101,21,31,18.660169743091085,270.39527817157796,78.92017517297688
1E557866,M_22,132.632151272572,185988.99933575295,447918.03211547754,ml,FALSE,-101,21,31,18.660169743091085,270.39527817157796,78.92017517297688
55665534,M_21,100.78644759297865,186026.24602826755,447946.45121897047,ml,FALSE,-95,17,31,17.205354554293436,275.8464386217437,103.909460218163
1E557866,M_21,106.67983132989856,186029.91536244695,447962.7840002173,ml,FALSE,-95,17,31,17.205354554293436,275.8464386217437,103.909460218163
344C194C,M_21,98.72178213486406,186036.26457039965,447957.98580665555,ml,FALSE,-95,17,31,17.205354554293436,275.8464386217437,103.909460218163
1E557866,M_20,85.92221451081568,186034.6909568923,447952.4515652303,ml,FALSE,-88,17,31,38.64551420554607,283.1326359259447,128.90290064890505
55665534,M_20,86.92890813695243,186033.26325194264,447951.4539521914,ml,FALSE,-88,17,31,38.64551420554607,283.1326359259447,128.90290064890505
344C194C,M_20,90.4676089084146,186048.19922879076,447983.4138437882,ml,FALSE,-88,17,31,38.64551420554607,283.1326359259447,128.90290064890505
