est_method,nodes,tag,x,y,x_est,y_est,cp,error,node_count
ml,odd,78521E33,185943.7220799631,448028.43298812915,185995.05631841256,448024.7765048319,T_12,51.464297404016605,3
ml,odd,664B1E61,185943.7220799631,448028.43298812915,185993.46973059807,448008.26192238904,T_12,53.681473869392676,3
ml,odd,78521E33,185944.5429390798,448053.4158165184,185989.23184848868,448047.6608758104,T_11,45.05794010722902,3
ml,odd,524B0778,185944.5429390798,448053.4158165184,186005.3913295546,448052.8553534967,T_11,60.85097157952666,3
ml,odd,664B1E61,185944.5429390798,448053.4158165184,186013.5841546856,448047.18409904384,T_11,69.32188510859851,3
ml,odd,524B0778,185945.36380093763,448078.3986447054,185984.24331447622,448036.364159485,T_10,57.25831398796975,3
ml,odd,78521E33,185945.36380093763,448078.3986447054,185992.21385747293,448049.64858746226,T_10,54.968114292251364,3
ml,odd,664B1E61,185945.36380093763,448078.3986447054,185992.43967941208,448052.28429058404,T_10,53.83398392575562,3
ml,odd,664B1E61,185946.18466553814,448103.3814726924,186000.11588520044,448057.9041999206,T_9,70.54614654980641,2
ml,odd,78521E33,185946.18466553814,448103.3814726924,185994.92391845072,448053.2835215041,T_9,69.89506053896136,2
ml,odd,524B0778,185946.18466553814,448103.3814726924,185999.3939792428,448057.2617283361,T_9,70.41492657393626,2
ml,odd,664B1E61,185947.00553288063,448128.36430048954,186007.18795015197,448064.1974394055,T_8,87.97334488356226,2
ml,odd,524B0778,185947.00553288063,448128.36430048954,186008.25969357873,448065.151921525,T_8,88.02202597749648,2
ml,odd,78521E33,185947.00553288063,448128.36430048954,186021.84500294237,448077.24240225827,T_8,90.63329828429423,2
ml,odd,664B1E61,185953.92991500214,447577.921234797,185920.20926563247,447602.21932294796,T_7,41.56295564207122,4
ml,odd,524B0778,185953.92991500214,447577.921234797,185969.29975012163,447620.8586836229,T_7,45.60544203577935,4
ml,odd,78521E33,185953.92991500214,447577.921234797,185933.80963500933,447611.918333749,T_7,39.50478963545886,4
ml,odd,78521E33,185954.75072456407,447602.904064036,185903.48334395728,447603.3207152622,T_6,51.26907364606701,2
ml,odd,664B1E61,185954.75072456407,447602.904064036,185906.32457997356,447587.4647222613,T_6,50.82779509615408,2
ml,odd,524B0778,185954.75072456407,447602.904064036,185903.32733459678,447604.19133102737,T_6,51.43949933694871,2
ml,odd,78521E33,185955.57153686837,447627.8868930782,185915.71615172146,447607.4115042315,T_5,44.80729040717793,4
ml,odd,524B0778,185955.57153686837,447627.8868930782,185958.6322777377,447635.4607051578,T_5,8.168890015514064,4
ml,odd,664B1E61,185955.57153686837,447627.8868930782,185935.3197304613,447631.4462245171,T_5,20.56221055822269,4
ml,odd,78521E33,185956.39235191428,447652.86972190446,185906.41872004548,447627.80760878295,T_4,55.905933462147765,4
ml,odd,524B0778,185956.39235191428,447652.86972190446,185919.12967446639,447634.29407109163,T_4,41.636065300484496,4
ml,odd,664B1E61,185956.39235191428,447652.86972190446,185906.88567340473,447649.9385277078,T_4,49.59337774811065,4
ml,odd,78521E33,185957.21316970262,447677.85255055525,185906.84323614146,447700.3671436935,T_3,55.17279321491974,4
ml,odd,664B1E61,185957.21316970262,447677.85255055525,185908.89997090548,447644.56218844774,T_3,58.672083542868435,4
ml,odd,524B0778,185957.21316970262,447677.85255055525,185940.25159138287,447693.8989978098,T_3,23.349167192640582,4
ml,odd,78521E33,185958.0339902327,447702.8353789802,185942.0549405828,447725.6617941468,T_2,27.86351121220129,4
ml,odd,664B1E61,185958.0339902327,447702.8353789802,185947.46443812235,447711.97838749643,T_2,13.975336723724864,4
ml,odd,524B0778,185958.0339902327,447702.8353789802,185939.47110561852,447715.13484908914,T_2,22.26786137374558,4
ml,odd,524B0778,185958.8548135044,447727.8182072178,185947.53890094883,447739.6061687383,T_1,16.34031559591475,3
ml,odd,664B1E61,185958.8548135044,447727.8182072178,185950.53513575994,447743.60597562784,T_1,17.84574652799009,3
ml,odd,78521E33,185958.8548135044,447727.8182072178,185942.9790408992,447741.41018286056,T_1,20.8993291204827,3
ml,odd,2D1E4C2A,185959.67563951848,447752.8010352508,185954.58051359892,447743.9212085972,S_24,10.237755102301607,3
ml,odd,521E521E,185959.67563951848,447752.8010352508,185955.61695144593,447744.10978269204,S_24,9.592227056882118,3
ml,odd,2D2D5555,185959.67563951848,447752.8010352508,185954.78951297197,447743.6718589317,S_24,10.354520408687348,3
ml,odd,2D1E4C2A,185960.49646827453,447777.78386308707,185953.7935093197,447755.62969962746,S_23,23.145984907654118,3
ml,odd,521E521E,185960.49646827453,447777.78386308707,185940.97114065816,447738.46910645306,S_23,43.896338203973905,3
ml,odd,2D2D5555,185960.49646827453,447777.78386308707,185952.8288689181,447745.1618573419,S_23,33.51100324863301,3
ml,odd,521E521E,185961.3172997727,447802.76669072243,185952.25391970665,447805.182142673,S_22,9.379726347130706,3
ml,odd,2D1E4C2A,185961.3172997727,447802.76669072243,185953.60399915616,447813.5002216429,S_22,13.217552436879663,3
ml,odd,2D2D5555,185961.3172997727,447802.76669072243,185952.53631383422,447816.72172915144,S_22,16.487838293926195,3
ml,odd,521E521E,185962.1381340129,447827.7495181557,185967.13917811526,447870.73165159166,S_21,43.27209535971557,3
ml,odd,2D2D5555,185962.1381340129,447827.7495181557,185955.66165914887,447838.81652313686,S_21,12.822765923053664,3
ml,odd,2D1E4C2A,185962.1381340129,447827.7495181557,185956.56501183356,447844.72643513413,S_21,17.868279181785777,3
ml,odd,2D2D5555,185962.95897099498,447852.732345391,185949.9358390671,447853.6896364633,S_20,13.058268315827002,3
ml,odd,2D1E4C2A,185962.95897099498,447852.732345391,185947.6243303795,447854.2950977745,S_20,15.414064934915524,3
ml,odd,521E521E,185962.95897099498,447852.732345391,185952.3627271788,447859.27102240565,S_20,12.45129230696397,3
ml,odd,2D2D5555,185963.7798107193,447877.715172429,185956.51573198897,447866.2317448206,S_19,13.58808115362862,3
ml,odd,521E521E,185963.7798107193,447877.715172429,185950.68056617893,447860.73481691186,S_19,21.445808005684047,3
ml,odd,2D1E4C2A,185963.7798107193,447877.715172429,185955.7683456857,447865.3776423219,S_19,14.710479976103212,3
ml,odd,2D2D5555,185964.60065318554,447902.6979992577,185999.22127176693,447912.4007137455,S_18,35.954553249762036,3
ml,odd,2D1E4C2A,185964.60065318554,447902.6979992577,185996.97320950497,447907.6769842005,S_18,32.75320890714579,3
ml,odd,521E521E,185964.60065318554,447902.6979992577,186003.51346687129,447914.09292315855,S_18,40.54690320662619,3
ml,odd,2D2D5555,185965.42149839376,447927.6808258994,186002.0890351653,447915.7226546264,S_17,38.56820080177899,3
ml,odd,2D1E4C2A,185965.42149839376,447927.6808258994,186008.2144526091,447918.7688977547,S_17,43.71109005427122,3
ml,odd,521E521E,185965.42149839376,447927.6808258994,185996.47933547746,447911.68858598213,S_17,34.93337919368309,3
ml,odd,2D1E4C2A,185966.24234634417,447952.6636523377,185989.37540895032,447921.08840628975,S_16,39.142492875739954,3
ml,odd,521E521E,185966.24234634417,447952.6636523377,185990.83804986806,447950.1307649168,S_16,24.725779068058472,3
ml,odd,2D2D5555,185966.24234634417,447952.6636523377,185962.15504364987,447904.3401904601,S_16,48.49601026012029,3
ml,odd,2D1E4C2A,185967.06319703656,447977.6464785812,185989.6921331104,447993.5759314402,S_15,27.673384618110305,4
ml,odd,2D2D5555,185967.06319703656,447977.6464785812,185984.61642803482,447952.2079446095,S_15,30.906875110656312,4
ml,odd,521E521E,185967.06319703656,447977.6464785812,185980.10769015457,448006.55840964813,S_15,31.718426170379093,4
ml,odd,521E521E,185967.88405047182,448002.6293046153,185990.362143413,448028.0191873551,S_14,33.910334823071665,3
ml,odd,2D1E4C2A,185967.88405047182,448002.6293046153,185991.06062106206,448041.0901981087,S_14,44.90427321127923,3
ml,odd,2D2D5555,185967.88405047182,448002.6293046153,185999.8484265696,448052.9861712107,S_14,59.64507819281027,3
ml,odd,2D2D5555,185968.70490664794,448027.61213045695,185984.2328783038,448032.88916714385,S_13,16.400153046235555,3
ml,odd,2D1E4C2A,185968.70490664794,448027.61213045695,185987.085889228,448045.1351995329,S_13,25.395245036213943,3
ml,odd,521E521E,185968.70490664794,448027.61213045695,186012.08219848268,448006.6837423585,S_13,48.16208960701934,3
ml,odd,2D1E4C2A,185969.52576556674,448052.5949561081,185983.61170422996,448043.11599294946,S_12,16.97835123286336,3
ml,odd,2D2D5555,185969.52576556674,448052.5949561081,185988.8119506033,448045.3359787289,S_12,20.60703001055456,3
ml,odd,521E521E,185969.52576556674,448052.5949561081,185990.5054468175,448047.62152995693,S_12,21.561122258923067,3
ml,odd,521E521E,185970.34662722767,448077.5777815582,185987.094101635,448046.31521569483,S_11,35.46584164215635,2
ml,odd,2D1E4C2A,185970.34662722767,448077.5777815582,185995.25032213016,448053.57401009224,S_11,34.58865513989748,2
ml,odd,2D2D5555,185970.34662722767,448077.5777815582,185989.5015614518,448048.45780216035,S_11,34.855196244779734,2
ml,odd,521E521E,185971.16749163085,448102.56060680485,185993.0062201839,448051.5768331755,S_10,55.46417977670331,2
ml,odd,2D1E4C2A,185971.16749163085,448102.56060680485,186005.1623691722,448062.39540541056,S_10,52.62029173328173,2
ml,odd,2D2D5555,185971.16749163085,448102.56060680485,186002.53807737512,448060.0598721247,S_10,52.82448389044325,2
ml,odd,521E521E,185971.98835877562,448127.5434318513,186013.66447287786,448069.96199731925,S_9,71.08108109359428,2
ml,odd,2D2D5555,185971.98835877562,448127.5434318513,186027.70591350508,448082.4584183074,S_9,71.67359591428183,2
ml,odd,2D1E4C2A,185971.98835877562,448127.5434318513,185996.89095430126,448055.034118654,S_9,76.66641875204239,2
ml,odd,2D1E4C2A,185978.91274254117,447577.1004266906,186040.77662963828,447611.19556938135,S_8,70.63723721852584,3
ml,odd,2D2D5555,185978.91274254117,447577.1004266906,185959.86442480845,447604.15431322064,S_8,33.087024417852724,3
ml,odd,521E521E,185978.91274254117,447577.1004266906,185977.0594618021,447598.5449460228,S_8,21.524452580426537,3
ml,odd,2D1E4C2A,185979.73355190124,447602.0832531853,185903.65828796683,447604.0093579301,S_7,76.09964298325298,2
ml,odd,2D2D5555,185979.73355190124,447602.0832531853,185896.77427048812,447640.7609694378,S_7,91.5325521718149,2
ml,odd,521E521E,185979.73355190124,447602.0832531853,185910.34445090534,447565.03098209854,S_7,78.66205012398355,2
ml,odd,521E521E,185980.5543640043,447627.0660794783,185940.14372564259,447613.65010713844,S_6,42.579431732050466,4
ml,odd,2D2D5555,185980.5543640043,447627.0660794783,185948.6168986578,447619.13873360376,S_6,32.90660276254676,4
ml,odd,2D1E4C2A,185980.5543640043,447627.0660794783,185921.05952574505,447611.6105323963,S_6,61.469583658077035,4
ml,odd,2D2D5555,185981.37517884938,447652.04890557897,185952.32230968002,447669.8450521511,S_5,34.070104781022465,4
ml,odd,521E521E,185981.37517884938,447652.04890557897,185932.40995675395,447654.7887877078,S_5,49.04181816505932,4
ml,odd,2D1E4C2A,185981.37517884938,447652.04890557897,185938.27025410836,447645.0400373362,S_5,43.67102896628756,4
ml,odd,2D1E4C2A,185982.19599643702,447677.0317314699,185939.76902409806,447671.26303055015,S_4,42.81735503452258,4
ml,odd,2D2D5555,185982.19599643702,447677.0317314699,185931.7212566032,447682.7352316245,S_4,50.7959572732476,4
ml,odd,521E521E,185982.19599643702,447677.0317314699,185956.64342508436,447718.74626093014,S_4,48.918665873281505,4
ml,odd,2D1E4C2A,185983.01681676632,447702.01455715904,185943.17121229917,447706.14312353916,S_3,40.05892229837766,4
ml,odd,2D2D5555,185983.01681676632,447702.01455715904,185931.49019792821,447707.613946199,S_3,51.829968227932035,4
ml,odd,521E521E,185983.01681676632,447702.01455715904,185975.21756952867,447682.547496602,S_3,20.97128284596722,4
ml,odd,2D1E4C2A,185983.8376398378,447726.99738265586,185950.68908147045,447744.43498422875,S_2,37.455264922938824,3
ml,odd,2D2D5555,185983.8376398378,447726.99738265586,185947.55621266496,447742.09695218207,S_2,39.29807829365244,3
ml,odd,521E521E,185983.8376398378,447726.99738265586,185925.76269558576,447732.039769466,S_2,58.2934371487862,3
ml,odd,521E521E,185984.65846565174,447751.98020794883,185949.0033106867,447742.5564375495,S_1,36.87950005247152,3
ml,odd,2D2D5555,185984.65846565174,447751.98020794883,185951.59340773293,447741.3238594258,S_1,34.73983044026959,3
ml,odd,2D1E4C2A,185984.65846565174,447751.98020794883,185954.32611659323,447752.21077069273,S_1,30.333225324480743,3
ml,odd,34556652,185985.47929420744,447776.9630330418,185971.47057832638,447761.22881803877,R_24,21.06679003545559,4
ml,odd,78612A1E,185985.47929420744,447776.9630330418,185982.9525371893,447762.4099898837,R_24,14.77076728507436,4
ml,odd,784C5552,185985.47929420744,447776.9630330418,185976.0684279805,447775.9216561682,R_24,9.468308662813964,4
ml,odd,78612A1E,185986.30012550607,447801.94585792965,185968.11684776924,447817.9859983607,R_23,24.247014131672696,4
ml,odd,784C5552,185986.30012550607,447801.94585792965,185980.69064416943,447768.60897658067,R_23,33.80553118857946,4
ml,odd,34556652,185986.30012550607,447801.94585792965,185981.83793205273,447759.4648233675,R_23,42.714745321574334,4
ml,odd,784C5552,185987.12095954662,447826.92868262425,185960.49146713098,447863.07433460443,R_22,44.89585753037092,3
ml,odd,34556652,185987.12095954662,447826.92868262425,185960.3867267511,447839.5082695765,R_22,29.545984685795357,3
ml,odd,78612A1E,185987.12095954662,447826.92868262425,185974.33232293755,447867.5320228788,R_22,42.569713014623375,3
ml,odd,784C5552,185987.94179632957,447851.91150711733,185954.68584080416,447863.4131688555,R_21,35.18873115994604,3
ml,odd,78612A1E,185987.94179632957,447851.91150711733,185954.069903073,447862.01633414614,R_21,35.34703215359962,3
ml,odd,34556652,185987.94179632957,447851.91150711733,185965.07240132347,447868.8458979705,R_21,28.456683248624312,3
ml,odd,78612A1E,185988.76263585393,447876.89433141303,185974.2416026873,447882.120224781,R_20,15.432769217454718,3
ml,odd,34556652,185988.76263585393,447876.89433141303,185967.48160653625,447873.4327534386,R_20,21.560721947392445,3
ml,odd,784C5552,185988.76263585393,447876.89433141303,185952.5779026591,447862.5968380111,R_20,38.90698181507167,3
ml,odd,784C5552,185989.58347812106,447901.8771555066,185992.53921233135,447903.6993766046,R_19,3.472298151354181,3
ml,odd,34556652,185989.58347812106,447901.8771555066,185994.71606298236,447905.2784560078,R_19,6.157294248151691,3
ml,odd,78612A1E,185989.58347812106,447901.8771555066,185996.02122258884,447907.19471638533,R_19,8.349910630164432,3
ml,odd,784C5552,185990.4043231306,447926.85997939156,186006.99795008166,447916.9714120082,R_18,19.31663066596407,3
ml,odd,34556652,185990.4043231306,447926.85997939156,186007.7368319584,447934.00070445635,R_18,18.745821313466706,3
ml,odd,78612A1E,185990.4043231306,447926.85997939156,186010.32887198273,447920.3297513201,R_18,20.96739196049902,3
ml,odd,34556652,185991.22517088248,447951.8428030932,185992.38145426742,447953.24098980316,R_17,1.8143641702324462,3
ml,odd,78612A1E,185991.22517088248,447951.8428030932,185999.652838915,447928.27576420765,R_17,25.02860184468037,3
ml,odd,784C5552,185991.22517088248,447951.8428030932,185981.77687635462,447901.1098603519,R_17,51.60524923569098,3
ml,odd,78612A1E,185992.04602137633,447976.825626586,185997.27691553207,448038.23633415054,R_16,61.63308573524727,3
ml,odd,34556652,185992.04602137633,447976.825626586,185998.38849006756,448042.4547832479,R_16,65.93491573706528,3
ml,odd,784C5552,185992.04602137633,447976.825626586,185998.74098633672,448015.7375382986,R_16,39.48366027802952,3
ml,odd,78612A1E,185992.86687461258,448001.8084498924,185987.31972434977,448031.94883923425,R_15,30.646597620569867,3
ml,odd,34556652,185992.86687461258,448001.8084498924,185985.19092772345,448034.5157531785,R_15,33.59594988826892,3
ml,odd,784C5552,185992.86687461258,448001.8084498924,185993.79559222105,448049.5198289253,R_15,47.72041707299224,3
ml,odd,34556652,185993.68773059128,448026.79127299704,185985.32828808916,448032.9797229205,R_14,10.400826476847588,3
ml,odd,78612A1E,185993.68773059128,448026.79127299704,185985.9117925073,448042.20015787124,R_14,17.259749307332523,3
ml,odd,784C5552,185993.68773059128,448026.79127299704,185992.68913490028,448050.8341201137,R_14,24.063576019137198,3
ml,odd,78612A1E,185994.508589312,448051.77409589384,186005.98171599675,448062.1701072699,R_13,15.482560784813147,3
ml,odd,784C5552,185994.508589312,448051.77409589384,185985.43769713884,448044.6328337198,R_13,11.54463989285484,3
ml,odd,34556652,185994.508589312,448051.77409589384,185988.3619207969,448047.5819282832,R_13,7.440148057011133,3
ml,odd,78612A1E,185995.32945077517,448076.7569186053,186022.91383234004,448078.1936228175,R_12,27.62177085759924,2
ml,odd,784C5552,185995.32945077517,448076.7569186053,186017.32913270855,448073.2234241287,R_12,22.28164240772432,2
ml,odd,34556652,185995.32945077517,448076.7569186053,186024.9081536533,448079.96850338083,R_12,29.752545113360064,2
ml,odd,784C5552,185996.1503149807,448101.7397411128,185997.31620969155,448055.41258192336,R_11,46.34182764027429,2
ml,odd,34556652,185996.1503149807,448101.7397411128,186033.68209046844,448087.7770283149,R_11,40.044868834080376,2
ml,odd,78612A1E,185996.1503149807,448101.7397411128,186042.1228582793,448095.2890238262,R_11,46.42290911664496,2
ml,odd,34556652,185996.97118192838,448126.7225634163,186071.4792286502,448121.4151298127,R_10,74.69683981103337,2
ml,odd,784C5552,185996.97118192838,448126.7225634163,186024.41118079767,448079.52621362347,R_10,54.59348836366002,2
ml,odd,78612A1E,185996.97118192838,448126.7225634163,186022.8572000454,448078.1432219411,R_10,55.04578414483459,2
ml,odd,78612A1E,186003.0747609206,447551.29679482203,186082.9817191502,447587.75017831696,R_9,87.82921576409663,3
ml,odd,784C5552,186003.0747609206,447551.29679482203,186021.05918250294,447591.31043357827,R_9,43.86947351138405,3
ml,odd,34556652,186003.0747609206,447551.29679482203,185971.91089566777,447597.8494948559,R_9,56.020892334386836,3
ml,odd,784C5552,186003.8955673372,447576.2796187721,186081.95961158755,447599.80120546336,R_8,81.53073067988022,3
ml,odd,78612A1E,186003.8955673372,447576.2796187721,186009.8219030049,447579.9420011349,R_8,6.966670583405804,3
