tag,cp,error,x_cal,y_cal,x_est,y_est
55665534,M_2,47.42783745944604,186136.1970223116,447797.0208653904,186168.61410775542,447762.4010396051
1E557866,M_20,35.280628529666366,186115.31840567713,447922.7557498872,186091.25472731638,447948.5561788216
344C194C,M_20,18.61064344589318,186115.31840567713,447922.7557498872,186099.50542425376,447932.56929501495
55665534,M_20,11.759252165309814,186115.31840567713,447922.7557498872,186107.1895549796,447931.25291399204
1E557866,M_21,58.84415825633079,186114.49756166202,447897.77293970814,186124.45167354285,447955.7690655922
344C194C,M_21,34.426750316358884,186114.49756166202,447897.77293970814,186123.6699495396,447930.95529101073
55665534,M_21,33.70291995615178,186114.49756166202,447897.77293970814,186115.39803391937,447931.46382813936
1E557866,M_22,18.203579455520902,186113.67672039053,447872.79012932396,186097.58479637952,447881.30014028854
344C194C,M_22,10.124784069438743,186113.67672039053,447872.79012932396,186123.79604388284,447872.4576469775
55665534,M_22,9.057139952909726,186113.67672039053,447872.79012932396,186122.54973291315,447870.9731447615
1E557866,M_23,25.775196434528336,186112.85588186214,447847.8073187358,186087.08096203962,447847.92673138645
344C194C,M_23,43.09488427397643,186112.85588186214,447847.8073187358,186103.53068769252,447805.7334574406
55665534,M_23,40.05466353367533,186112.85588186214,447847.8073187358,186152.91021772954,447847.6453032516
1E557866,M_24,48.09748750013179,186112.03504607687,447822.8245079619,186085.70284829388,447782.5754873062
344C194C,M_24,51.25626785316467,186112.03504607687,447822.8245079619,186162.27960891498,447812.690954812
55665534,M_24,49.10537079666666,186112.03504607687,447822.8245079619,186085.6642548861,447781.4008575548
1E557866,M_3,25.012048749174166,186135.37619221263,447772.0380569611,186160.32985051707,447770.3299820633
344C194C,M_3,41.46684449672616,186135.37619221263,447772.0380569611,186176.8405171202,447771.5809437642
55665534,M_3,16.891727967378724,186135.37619221263,447772.0380569611,186152.252845822,447771.32458890043
1E557866,M_4,55.831965847039804,186134.55536485702,447747.05524832336,186110.72156635972,447797.54443983536
344C194C,M_4,12.138996820348114,186134.55536485702,447747.05524832336,186143.5750687425,447755.1792981523
55665534,M_4,18.44399880124475,186134.55536485702,447747.05524832336,186143.98111151173,447762.90884071693
1E557866,M_5,18.47351568773345,186133.73454024456,447722.0724394891,186141.89391780633,447705.49850393744
344C194C,M_5,8.031074871513146,186133.73454024456,447722.0724394891,186141.757429255,447721.7099267057
55665534,M_5,50.21657522068579,186133.73454024456,447722.0724394891,186140.57981339915,447672.32460875914
1E557866,M_6,18.283104039497182,186132.91371837578,447697.08963045134,186149.20717396168,447705.38391754485
344C194C,M_6,32.75929416748087,186132.91371837578,447697.08963045134,186165.66506974216,447696.3682858541
55665534,M_6,1.1430146723900825,186132.91371837578,447697.08963045134,186133.1118691736,447698.2153385852
1E557866,M_7,35.77447305485583,186132.0928992502,447672.10682121344,186158.94957827963,447695.740096777
344C194C,M_7,18.83898104544242,186132.0928992502,447672.10682121344,186115.0407115834,447664.0986939288
55665534,M_7,11.091349918095228,186132.0928992502,447672.10682121344,186137.1319048528,447662.22621062794
344C194C,M_8,36.996558048792686,186131.27208286725,447647.12401177763,186164.20545636734,447630.2676118844
1E557866,M_8,112.06280398932732,186131.27208286725,447647.12401177763,186178.50528546245,447545.50168839074
55665534,M_8,29.97709363843166,186131.27208286725,447647.12401177763,186155.93080126075,447630.0777878498
344C194C,M_9,15.255324104136497,186130.45126922856,447622.14120213763,186115.24832762367,447623.4043252831
55665534,M_9,13.220809964177013,186130.45126922856,447622.14120213763,186121.3073343514,447631.68993352307
1E557866,M_9,24.201744220166212,186130.45126922856,447622.14120213763,186113.12998748213,447605.2386099708
344C4B4B,N_1,23.897244498756866,186111.21421303452,447797.8416969812,186093.69397691294,447781.5899395108
52344B66,N_1,49.869125516728744,186111.21421303452,447797.8416969812,186161.06034920888,447796.32763347874
6634661E,N_1,25.645140298363973,186111.21421303452,447797.8416969812,186116.12253593878,447772.67065037624
52344B66,N_10,95.08984873514095,186103.82683909766,447572.9963891651,186176.98939903238,447512.2566233089
6634661E,N_10,37.63411541018168,186103.82683909766,447572.9963891651,186121.64123833756,447606.14716325
344C4B4B,N_10,60.00577386418198,186103.82683909766,447572.9963891651,186161.37208772288,447555.98941242904
344C4B4B,N_11,41.75300930932469,186103.00603348695,447548.01357617456,186136.45244658063,447523.0205523969
52344B66,N_11,25.25268682256626,186103.00603348695,447548.01357617456,186127.49226659673,447541.8392276379
6634661E,N_11,68.33963195702687,186103.00603348695,447548.01357617456,186168.63766709896,447528.96642506367
344C4B4B,N_12,42.44256091367264,186102.18523061994,447523.03076299356,186143.46670223394,447513.17119513825
52344B66,N_12,29.82735907277034,186102.18523061994,447523.03076299356,186119.37382060554,447547.40746751986
6634661E,N_12,55.69232035269147,186102.18523061994,447523.03076299356,186152.9567829495,447545.9192758398
344C4B4B,N_13,82.9413990432811,186096.08158095513,448098.456280301,186101.40084455593,448015.6856266247
52344B66,N_13,18.688177804689825,186096.08158095513,448098.456280301,186103.92458134453,448081.4935171254
6634661E,N_13,50.00264088225569,186096.08158095513,448098.456280301,186094.31826095696,448048.4847404229
344C4B4B,N_14,34.285601323792214,186095.2607175407,448073.47346876527,186093.07551162835,448039.25757577305
52344B66,N_14,25.649106121190115,186095.2607175407,448073.47346876527,186085.52202905025,448049.74511881627
6634661E,N_14,35.40106309533773,186095.2607175407,448073.47346876527,186120.8087582798,448048.9676963295
344C4B4B,N_15,7.270747670595544,186094.43985686832,448048.49065704056,186094.1051646001,448041.2276168524
52344B66,N_15,23.047411053081113,186094.43985686832,448048.49065704056,186078.65895224593,448065.28786530707
6634661E,N_15,23.434269246527435,186094.43985686832,448048.49065704056,186078.1270066363,448065.31492202973
344C4B4B,N_16,17.56575048669236,186093.618998939,448023.5078450978,186076.28464098737,448026.3496094381
52344B66,N_16,29.58974714065023,186093.618998939,448023.5078450978,186077.9022767457,448048.57850084006
6634661E,N_16,52.608254483518785,186093.618998939,448023.5078450978,186078.4108800905,448073.86994951067
344C4B4B,N_17,30.459982946283365,186092.79814375346,447998.52503296634,186077.55671095575,448024.89754303574
52344B66,N_17,33.38767841396703,186092.79814375346,447998.52503296634,186093.6413470244,448031.90206216485
6634661E,N_17,16.340862028696648,186092.79814375346,447998.52503296634,186076.45746820467,447998.44696600863
344C4B4B,N_18,44.658418109478134,186091.97729131073,447973.5422206388,186106.8690401924,447931.43984394474
52344B66,N_18,61.294350394958904,186091.97729131073,447973.5422206388,186077.26689809718,448033.0451762111
6634661E,N_18,17.311551792728974,186091.97729131073,447973.5422206388,186083.36529739955,447958.52478456113
344C4B4B,N_19,53.40501796611242,186091.1564416102,447948.5594081166,186072.583592813,447898.48800678295
52344B66,N_19,24.724317084409293,186091.1564416102,447948.5594081166,186090.07123541157,447923.85891859117
6634661E,N_19,1.3147055776777963,186091.1564416102,447948.5594081166,186091.151020232,447949.87410251633
2A786119,N_2,49.75339401184315,186110.39338273578,447772.858885808,186129.2800367846,447726.82960692444
4C524C66,N_2,63.84962144022919,186110.39338273578,447772.858885808,186129.16882560053,447711.83219571837
78073433,N_2,52.0374792170934,186110.39338273578,447772.858885808,186130.9449026122,447725.0516240788
344C4B4B,N_20,7.026844996659344,186090.3355946536,447923.57659538876,186097.33887478925,447923.00160152046
52344B66,N_20,8.17383331616606,186090.3355946536,447923.57659538876,186098.50390355577,447923.2761278215
6634661E,N_20,3.8911284406553164,186090.3355946536,447923.57659538876,186094.15464156133,447924.322089358
344C4B4B,N_21,18.50811519599767,186089.51475043964,447898.5937824631,186073.01521386506,447906.9792234731
52344B66,N_21,6.536682038059779,186089.51475043964,447898.5937824631,186087.95403900032,447904.9414113015
6634661E,N_21,10.660745107740023,186089.51475043964,447898.5937824631,186097.31834428853,447905.8570743679
344C4B4B,N_22,26.49875373066608,186088.6939089693,447873.6109693458,186079.08183842612,447848.91700147605
52344B66,N_22,21.383316314510708,186088.6939089693,447873.6109693458,186103.4934433506,447889.0453465183
6634661E,N_22,29.806485179702648,186088.6939089693,447873.6109693458,186104.10044217148,447848.09498820733
344C4B4B,N_23,12.300979246416425,186087.87307024142,447848.62815601355,186097.52714140475,447856.25134434877
52344B66,N_23,24.99713761019921,186087.87307024142,447848.62815601355,186062.8835151859,447849.2438075635
6634661E,N_23,16.260067924878225,186087.87307024142,447848.62815601355,186071.6501782804,447849.72705789394
344C4B4B,N_24,15.857712748928599,186087.0522342561,447823.64534250123,186084.6369715798,447807.97264139925
52344B66,N_24,25.068472697531128,186087.0522342561,447823.64534250123,186077.24299895408,447800.57572555216
6634661E,N_24,26.62515136719439,186087.0522342561,447823.64534250123,186094.6094923445,447798.1152321311
344C4B4B,N_3,11.844334045016584,186109.5725551798,447747.87607442104,186117.5876396235,447739.15560021775
52344B66,N_3,19.206271334570022,186109.5725551798,447747.87607442104,186126.31810834288,447738.47036828916
6634661E,N_3,37.0069946998052,186109.5725551798,447747.87607442104,186092.19098336037,447715.2050074382
344C4B4B,N_4,16.194501835184262,186108.75173036713,447722.8932628422,186108.21994114143,447706.7074947137
52344B66,N_4,11.623118000385968,186108.75173036713,447722.8932628422,186116.52945150057,447714.2559064167
6634661E,N_4,34.34366890480867,186108.75173036713,447722.8932628422,186142.39317456997,447729.8027364684
344C4B4B,N_5,33.75501496772987,186107.93090829806,447697.9104510687,186098.71395991824,447665.43817215215
52344B66,N_5,18.837772564866544,186107.93090829806,447697.9104510687,186124.05333736047,447688.1673018687
6634661E,N_5,26.49318056600588,186107.93090829806,447697.9104510687,186082.65980794403,447689.9568290385
344C4B4B,N_6,8.500801145460274,186107.11008897147,447672.9276390915,186098.99532357452,447675.4602667126
52344B66,N_6,25.001671579340233,186107.11008897147,447672.9276390915,186105.77096007165,447647.9618561967
6634661E,N_6,26.163654998390985,186107.11008897147,447672.9276390915,186098.56542747663,447648.19859538146
344C4B4B,N_7,23.62599238410354,186106.2892723884,447647.94482690934,186088.8267554002,447663.85859505425
52344B66,N_7,24.890108036687334,186106.2892723884,447647.94482690934,186107.00024173106,447672.8247786913
6634661E,N_7,25.015573382933812,186106.2892723884,447647.94482690934,186081.3387054265,447649.7470810411
344C4B4B,N_8,0.31718221188449386,186105.46845854828,447622.96201452485,186105.19588096818,447622.7998232231
52344B66,N_8,22.812853612125064,186105.46845854828,447622.96201452485,186088.71244513203,447607.48098405777
6634661E,N_8,20.975879857595192,186105.46845854828,447622.96201452485,186095.4766800939,447604.518807127
344C4B4B,N_9,30.31923274393718,186104.64764745132,447597.9792019483,186089.34755082958,447624.15481879964
52344B66,N_9,33.56325646544407,186104.64764745132,447597.9792019483,186104.94210835567,447631.5411666903
6634661E,N_9,42.2875282531726,186104.64764745132,447597.9792019483,186146.17703537882,447605.95071272925
33344C34,O_1,19.080108539891103,186086.2314010144,447798.6625287722,186103.42580537428,447806.933139427
34191E2A,O_1,8.42819162258293,186086.2314010144,447798.6625287722,186094.5864992115,447797.55494214175
4C1E4B2A,O_1,30.737377141355005,186086.2314010144,447798.6625287722,186115.38711181184,447788.92954970995
33344C34,O_10,43.16483995610484,186078.84402527177,447573.81719626376,186094.12456628823,447614.1868442023
34191E2A,O_10,46.7127041198659,186078.84402527177,447573.81719626376,186103.31852868747,447613.6050764378
4C1E4B2A,O_10,40.54259469339999,186078.84402527177,447573.81719626376,186103.547025007,447605.9647278728
2A786119,O_11,30.735030550123806,186078.02321945963,447548.8343805363,186056.05522835668,447570.3297165378
4C524C66,O_11,24.996295917191713,186078.02321945963,447548.8343805363,186077.20241639065,447523.8515646041
78073433,O_11,23.151936815184452,186078.02321945963,447548.8343805363,186062.08615721168,447532.0408631799
2A786119,O_12,24.996295917074402,186077.20241639068,447523.85156460415,186078.02321945963,447548.8343805362
4C524C66,O_12,40.59581519927083,186077.20241639068,447523.85156460415,186071.0622128576,447563.98033373884
78073433,O_12,26.2129861214032,186077.20241639068,447523.85156460415,186070.13407336286,447549.0935765731
34191E2A,O_13,43.946460805225485,186071.09876857608,448099.27714520734,186085.66890359248,448057.8162891753
4C1E4B2A,O_13,78.79163561613272,186071.09876857608,448099.27714520734,186093.42513392447,448023.71488443256
33344C34,O_13,58.51933107191057,186071.09876857608,448099.27714520734,186126.72163180672,448081.09448326996
33344C34,O_14,29.477031272366347,186070.2779049635,448074.29433093575,186086.57621178342,448049.73296763
34191E2A,O_14,11.94438271016467,186070.2779049635,448074.29433093575,186078.54912954223,448082.91147212614
4C1E4B2A,O_14,52.43556518544614,186070.2779049635,448074.29433093575,186101.39409886335,448032.0892249235
33344C34,O_15,36.34983037121532,186069.45704409314,448049.31151644967,186083.96301895994,448015.98154703504
34191E2A,O_15,12.961098174317947,186069.45704409314,448049.31151644967,186078.1945819238,448039.7383509052
4C1E4B2A,O_15,34.082149435214376,186069.45704409314,448049.31151644967,186078.60724379233,448082.1423975769
33344C34,O_16,27.07226835301702,186068.63618596632,448024.32870177046,186076.43047883068,448050.2546870463
34191E2A,O_16,9.186585968191418,186068.63618596632,448024.32870177046,186077.7020849733,448025.81289749406
4C1E4B2A,O_16,33.92500713434992,186068.63618596632,448024.32870177046,186077.6921460997,448057.02267208806
33344C34,O_17,75.74663909955353,186067.8153305822,447999.34588690556,186105.01955805428,448065.3261778498
34191E2A,O_17,10.931722348555326,186067.8153305822,447999.34588690556,186075.67490988376,447991.7478893596
4C1E4B2A,O_17,26.611482683037806,186067.8153305822,447999.34588690556,186076.91965585912,448024.3515317051
2A786119,O_18,33.99025533830409,186066.9944779408,447974.36307182803,186075.64588163243,448007.2338897693
4C524C66,O_18,24.996603011234853,186066.9944779408,447974.36307182803,186042.0157261812,447975.30759426486
78073433,O_18,47.12879493476145,186066.9944779408,447974.36307182803,186035.07981245636,448009.0412701523
33344C34,O_19,42.72000998925074,186066.17362804254,447949.3802565573,186107.75123172754,447939.5668919307
34191E2A,O_19,34.3276051121019,186066.17362804254,447949.3802565573,186073.80836433842,447915.91243209224
4C1E4B2A,O_19,29.20027126287181,186066.17362804254,447949.3802565573,186082.44383730006,447925.1328622119
33344C34,O_2,46.02430590371684,186085.41057051587,447773.6797148488,186104.34865083836,447815.6271325002
34191E2A,O_2,44.16952402634825,186085.41057051587,447773.6797148488,186126.66450739634,447789.4613353162
4C1E4B2A,O_2,33.94520925773491,186085.41057051587,447773.6797148488,186094.48377049502,447806.3898703619
33344C34,O_20,11.444251348250289,186065.35278088678,447924.39744109614,186073.63815124123,447916.5029159672
34191E2A,O_20,7.914234504288621,186065.35278088678,447924.39744109614,186073.11624274845,447925.9348960422
4C1E4B2A,O_20,11.694178751245685,186065.35278088678,447924.39744109614,186073.63224109047,447932.65603391826
33344C34,O_21,37.8049430556456,186064.53193647438,447899.4146254191,186098.86039435523,447915.25036660675
34191E2A,O_21,30.540435951854718,186064.53193647438,447899.4146254191,186081.36703730014,447924.89594422944
4C1E4B2A,O_21,37.33862948834444,186064.53193647438,447899.4146254191,186082.11806969254,447932.3524633946
33344C34,O_22,36.74586927679949,186063.71109480422,447874.4318095553,186096.71114855545,447890.59520527907
34191E2A,O_22,47.45676811697315,186063.71109480422,447874.4318095553,186104.41778845992,447898.82668466726
4C1E4B2A,O_22,52.97898107777708,186063.71109480422,447874.4318095553,186082.16438439276,447924.093148033
33344C34,O_23,30.542647441201673,186062.89025587737,447849.4489934936,186093.25149377575,447846.12505817605
34191E2A,O_23,18.48483268927101,186062.89025587737,447849.4489934936,186078.92116267534,447840.2457839021
4C1E4B2A,O_23,22.94300523137608,186062.89025587737,447849.4489934936,186085.53169050624,447845.7413086373
33344C34,O_24,16.526240146918965,186062.0694196932,447824.466177225,186078.59330038444,447824.1869277033
34191E2A,O_24,18.842426695868046,186062.0694196932,447824.466177225,186079.43394400645,447831.7812533807
4C1E4B2A,O_24,29.469362980022133,186062.0694196932,447824.466177225,186078.49044163112,447848.93643249467
33344C34,O_3,23.304180285404204,186084.5897427598,447748.6969007288,186101.02081972297,447765.2227752474
34191E2A,O_3,21.335674609161167,186084.5897427598,447748.6969007288,186093.3698713771,447729.2515837478
4C1E4B2A,O_3,13.514101897403226,186084.5897427598,447748.6969007288,186085.03352037838,447762.2037142508
33344C34,O_4,28.24407603513962,186083.7689177472,447723.7140864137,186106.46044916997,447706.89676698495
34191E2A,O_4,33.960061138319006,186083.7689177472,447723.7140864137,186090.3750237821,447690.40275027155
4C1E4B2A,O_4,15.631600317836995,186083.7689177472,447723.7140864137,186083.25561289786,447708.0909162287
33344C34,O_5,16.384312636340205,186082.9480954772,447698.7312718816,186090.00153247576,447683.9429411079
34191E2A,O_5,8.442839910463523,186082.9480954772,447698.7312718816,186091.14746670958,447696.7183493428
4C1E4B2A,O_5,17.805403616655035,186082.9480954772,447698.7312718816,186098.98495125026,447690.9948867525
33344C34,O_6,25.89790943957049,186082.12727595022,447673.74845717096,186107.1621468374,447680.37846116815
34191E2A,O_6,12.95273231485145,186082.12727595022,447673.74845717096,186090.76014376257,447664.09201539593
4C1E4B2A,O_6,19.12320553502311,186082.12727595022,447673.74845717096,186097.87156746193,447662.8942287447
33344C34,O_7,18.46540064814627,186081.30645916602,447648.7656422433,186098.06358317222,447641.00872171146
34191E2A,O_7,9.276720694301602,186081.30645916602,447648.7656422433,186090.56575387108,447649.33398052724
4C1E4B2A,O_7,18.549169768442304,186081.30645916602,447648.7656422433,186098.05443398142,447656.7391633401
33344C34,O_8,30.73036144392922,186080.48564512486,447623.78282712004,186093.10350083825,447595.762391155
34191E2A,O_8,35.26872632705245,186080.48564512486,447623.78282712004,186106.17412479245,447647.94861014275
4C1E4B2A,O_8,46.597771353243665,186080.48564512486,447623.78282712004,186118.79523749964,447597.25496578205
33344C34,O_9,6.266132434371612,186079.664833827,447598.8000117931,186085.85354739276,447597.81805452006
34191E2A,O_9,16.297848847531494,186079.664833827,447598.8000117931,186087.97130834634,447612.82222125225
4C1E4B2A,O_9,16.756450087606225,186079.664833827,447598.8000117931,186087.479240707,447613.62275326194
344C194C,P_1,37.43361764096389,186061.24858625134,447799.4833607623,186043.69556889756,447766.42027997016
1E557866,P_1,17.19868127609834,186061.24858625134,447799.4833607623,186044.15590969688,447801.38994038076
55665534,P_1,36.08563066598085,186061.24858625134,447799.4833607623,186043.96757945922,447767.8046684785
1E557866,P_10,33.37898337675921,186053.86120870308,447574.6380035707,186021.44016189902,447566.69871799863
344C194C,P_10,48.81994516647849,186053.86120870308,447574.6380035707,186013.7413417008,447602.4549645438
55665534,P_10,33.48972532486472,186053.86120870308,447574.6380035707,186020.389975623,447575.75077418215
1E557866,P_11,35.77825952835177,186053.04040268916,447549.65518509696,186022.1920574277,447567.77874571586
344C194C,P_11,26.543033788030836,186053.04040268916,447549.65518509696,186028.10641373214,447558.7562200581
55665534,P_11,66.28589432602685,186053.04040268916,447549.65518509696,186055.21704571217,447615.9053323553
4B2A5555,P_12,26.427863300655904,186046.11595345367,448100.09801030555,186020.8513722816,448092.34346990404
55346178,P_12,34.662522224948354,186046.11595345367,448100.09801030555,186036.81827783957,448066.70574061375
782D5207,P_12,34.76565021060365,186046.11595345367,448100.09801030555,186020.3396477546,448076.7692191008
55346178,P_13,25.008499363019105,186045.2950896433,448075.1151932856,186020.33792232542,448076.71670502675
782D5207,P_13,23.38345284258125,186045.2950896433,448075.1151932856,186027.85880516836,448059.5343765371
4B2A5555,P_13,18.567856421776078,186045.2950896433,448075.1151932856,186028.5052083299,448067.18643691513
4B2A5555,P_14,25.841927550601376,186044.47422857542,448050.13237606204,186035.1443881491,448026.03342801135
55346178,P_14,18.839984963779415,186044.47422857542,448050.13237606204,186026.79614129907,448043.61852438387
782D5207,P_14,19.357789742238555,186044.47422857542,448050.13237606204,186036.406154978,448032.5360636037
55346178,P_15,16.98358374203251,186043.65337025037,448025.1495586524,186026.69271713815,448026.03180733044
4B2A5555,P_15,26.688883966598667,186043.65337025037,448025.1495586524,186034.5605486053,448000.0573861296
782D5207,P_15,17.755146448472725,186043.65337025037,448025.1495586524,186036.4198279698,448041.3644003563
55346178,P_16,47.88904546950541,186042.83251466873,448000.16674103524,185995.0347367397,448003.1219230987
4B2A5555,P_16,29.877478196354748,186042.83251466873,448000.16674103524,186026.47463382452,448025.16840973275
782D5207,P_16,50.79508104156493,186042.83251466873,448000.16674103524,186036.00707866307,448050.5011594917
4B2A5555,P_17,37.64407676177751,186042.01166182855,447975.18392322375,186026.35884759098,448009.41937154403
55346178,P_17,30.06752533259083,186042.01166182855,447975.18392322375,186017.9663988572,447993.23610891594
782D5207,P_17,30.143353551848897,186042.01166182855,447975.18392322375,186026.84919753612,448001.2362060399
4B2A5555,P_18,53.439478099463486,186041.19081173147,447950.20110520185,186009.7958408101,447993.44614677184
782D5207,P_18,35.21197944976073,186041.19081173147,447950.20110520185,186017.17250091708,447975.94997396134
55346178,P_18,33.28458033220959,186041.19081173147,447950.20110520185,186007.9105614377,447950.7379741564
55346178,P_19,37.312526339035934,186040.36996437787,447925.2182869919,186007.35974296296,447942.61224870104
4B2A5555,P_19,33.91333364906049,186040.36996437787,447925.2182869919,186031.32401105482,447892.5336586833
782D5207,P_19,18.28745044718242,186040.36996437787,447925.2182869919,186023.99894918443,447917.0683970911
1E557866,P_2,11.920084598743436,186060.42775555243,447774.50054410205,186052.27090324715,447783.1927346954
55665534,P_2,16.659168704890472,186060.42775555243,447774.50054410205,186052.29941664048,447759.9589483
344C194C,P_2,16.472784672989608,186060.42775555243,447774.50054410205,186043.9718461757,447775.24598455406
4B2A5555,P_20,60.74243260734553,186039.54911976604,447900.2354685809,185990.08423332646,447935.4898034715
55346178,P_20,41.458807291555615,186039.54911976604,447900.2354685809,186015.72950762682,447934.16862021136
782D5207,P_20,36.58266986905324,186039.54911976604,447900.2354685809,186024.9711928871,447933.7880509355
344C194C,P_21,42.22515218999961,186038.72827789665,447875.2526499762,186014.63648873047,447909.9304407397
55665534,P_21,23.5495458044879,186038.72827789665,447875.2526499762,186021.5737980284,447859.1186818329
1E557866,P_21,183.98976665711115,186038.72827789665,447875.2526499762,186028.29681511706,448058.9464681052
1E557866,P_22,46.92558900275721,186037.90743877072,447850.26983116864,186005.85456755877,447884.542624319
344C194C,P_22,35.371604155248704,186037.90743877072,447850.26983116864,186013.71508389132,447876.0744886146
55665534,P_22,18.432495689673093,186037.90743877072,447850.26983116864,186021.17523089732,447842.53742423217
1E557866,P_23,18.769326815718443,186037.0866023867,447825.2870121626,186053.54018790746,447816.2555586458
344C194C,P_23,7.813999353245671,186037.0866023867,447825.2870121626,186036.8300056145,447817.47722701903
55665534,P_23,11.348556088490042,186037.0866023867,447825.2870121626,186045.09422358082,447817.2453874446
1E557866,P_24,41.56409927020624,186036.26576874556,447800.304192959,186034.8298198779,447758.7649055434
344C194C,P_24,19.485423554032305,186036.26576874556,447800.304192959,186044.05381434827,447782.4428358781
55665534,P_24,16.542192034882294,186036.26576874556,447800.304192959,186035.93224462846,447783.76536352694
1E557866,P_3,32.90633832312029,186059.60692759693,447749.5177272303,186026.71997234205,447750.6470083728
55665534,P_3,8.44599758027776,186059.60692759693,447749.5177272303,186051.16224464352,447749.6667404592
344C194C,P_3,23.696832907783882,186059.60692759693,447749.5177272303,186042.89735366966,447732.7150480086
1E557866,P_4,12.61769207675448,186058.78610238372,447724.5349101674,186050.24111452242,447733.81873135234
344C194C,P_4,11.739558987888255,186058.78610238372,447724.5349101674,186050.43820691732,447732.78899318806
55665534,P_4,26.481675138080842,186058.78610238372,447724.5349101674,186050.86726304077,447749.80487458326
1E557866,P_5,9.750897364155822,186057.96527991365,447699.55209289776,186057.64508693607,447689.8064540853
344C194C,P_5,20.05926839007172,186057.96527991365,447699.55209289776,186049.34758260663,447681.43829866603
55665534,P_5,35.2108453326668,186057.96527991365,447699.55209289776,186032.8800574808,447674.8430814943
1E557866,P_6,51.09262118033269,186057.14446018607,447674.56927543617,186007.08663817734,447684.8001304747
344C194C,P_6,12.561084233662484,186057.14446018607,447674.56927543617,186050.04432059455,447684.93116980477
55665534,P_6,18.732800920614057,186057.14446018607,447674.56927543617,186048.48425629165,447657.958474768
1E557866,P_7,35.6153317170439,186056.32364320065,447649.58645777387,186031.78814303208,447675.40236536576
344C194C,P_7,24.998965266144804,186056.32364320065,447649.58645777387,186031.35281632518,447650.7722358024
55665534,P_7,18.64730375640051,186056.32364320065,447649.58645777387,186039.4197081407,447657.4591267541
1E557866,P_8,52.15724776400771,186055.50282895908,447624.6036399021,186038.5672283057,447575.27247404493
344C194C,P_8,35.819613588765954,186055.50282895908,447624.6036399021,186029.24934079888,447600.2356470206
55665534,P_8,58.131011639777974,186055.50282895908,447624.6036399021,186045.72225571817,447567.30132841866
1E557866,P_9,0.6953378137620121,186054.6820174592,447599.6208218373,186054.6591872508,447598.9258589197
55665534,P_9,47.41483431246115,186054.6820174592,447599.6208218373,186021.9729712764,447633.9469752875
344C194C,P_9,25.58034732697649,186054.6820174592,447599.6208218373,186029.60697176366,447594.56154790375
6634661E,Q_1,8.070384107967913,186035.44493784718,447775.32137354114,186027.41525651596,447774.5118567907
344C4B4B,Q_1,51.832182522924704,186035.44493784718,447775.32137354114,186017.75766156908,447726.6003780366
52344B66,Q_1,17.37869585506097,186035.44493784718,447775.32137354114,186034.8742583316,447757.9520501659
344C4B4B,Q_10,18.69633514341909,186028.0575831762,447550.47598985943,186018.83625995924,447566.7400651766
52344B66,Q_10,23.957134282247466,186028.0575831762,447550.47598985943,186045.50560553066,447566.89277392137
6634661E,Q_10,42.920703436875606,186028.0575831762,447550.47598985943,186037.93583778368,447592.2444812067
2A786119,Q_11,16.52478370930114,186021.13313558788,448100.9188756145,186020.846479473,448084.39657841006
4C524C66,Q_11,16.46075185297006,186021.13313558788,448100.9188756145,186020.36161789377,448084.4762142723
78073433,Q_11,18.669487639590596,186021.13313558788,448100.9188756145,186037.6024344816,448092.12615347205
2A786119,Q_12,9.282559818142015,186020.31227158042,448075.93605584867,186021.02414274195,448066.68083266245
4C524C66,Q_12,0.2522243442889117,186020.31227158042,448075.93605584867,186020.06390885403,448075.98002260877
78073433,Q_12,30.287188956557117,186020.31227158042,448075.93605584867,186038.22650625094,448100.3572354078
2A786119,Q_13,16.742766668076708,186019.49141031512,448050.9532358878,186020.40497553803,448067.671059738
4C524C66,Q_13,12.210039192468717,186019.49141031512,448050.9532358878,186010.49493930582,448042.69802138663
78073433,Q_13,42.15592233798234,186019.49141031512,448050.9532358878,186029.24935420163,448091.9642626888
2A786119,Q_14,32.7202075453956,186018.67055179246,448025.9704157253,186019.22220260184,447993.2548588265
4C524C66,Q_14,36.693492412286346,186018.67055179246,448025.9704157253,186034.46114988066,447992.8483777834
78073433,Q_14,23.53304758224373,186018.67055179246,448025.9704157253,186034.782130869,448008.8175340966
2A786119,Q_15,29.625235235517888,186017.8496960118,448000.98759536556,185993.9128981291,448018.4428028946
4C524C66,Q_15,1.0848095653551972,186017.8496960118,448000.98759536556,186018.89482503923,448001.27831362974
78073433,Q_15,18.280638210957143,186017.8496960118,448000.98759536556,185999.57891740385,448001.5879139968
78073433,Q_16,52.649861307173026,186017.02884297396,447976.0047748062,185967.60553676396,447994.1526313997
2A786119,Q_16,40.98072680785793,186017.02884297396,447976.0047748062,185983.1908846515,447952.8874102015
4C524C66,Q_16,36.928848000039636,186017.02884297396,447976.0047748062,186032.72894519765,447942.5795357678
2A786119,Q_17,17.007298690090092,186016.20799267868,447951.0219540498,186015.5098996701,447934.02898859687
4C524C66,Q_17,41.519279603474466,186016.20799267868,447951.0219540498,185983.7454541102,447976.9069722743
78073433,Q_17,29.95232522560087,186016.20799267868,447951.0219540498,186032.04397788472,447925.5982769166
2A786119,Q_18,16.805137613109185,186015.3871451253,447926.0391330913,186015.82363875012,447942.8386010445
4C524C66,Q_18,16.66358208168456,186015.3871451253,447926.0391330913,186005.28103850607,447912.78992266976
