cp,tag,x_cal,y_cal,x_est,y_est,error
D_5,07610752,186357.7588856004,447689.70225392113,186383.21861342754,447723.0172300159,41.929528654949124
D_5,34191966,186357.7588856004,447689.70225392113,186391.97404581466,447687.47803066333,34.28737898393028
D_5,78335578,186357.7588856004,447689.70225392113,186367.24744726837,447663.75773780985,27.62518269216295
D_6,07610752,186356.9380682813,447664.71946937725,186351.76253520147,447643.1357983977,22.195517466675557
D_6,34191966,186356.9380682813,447664.71946937725,186339.2938718227,447631.5080792656,37.607367653400374
D_6,78335578,186356.9380682813,447664.71946937725,186382.12248911255,447646.4969180502,31.085630594713713
D_7,07610752,186356.11725370627,447639.7366846386,186351.68915653223,447568.8171113289,71.05768025354293
D_7,34191966,186356.11725370627,447639.7366846386,186361.86575985412,447605.26663694886,34.94609435494806
D_7,78335578,186356.11725370627,447639.7366846386,186380.77073192608,447639.4256098484,24.65544069490434
E_1,524B0778,186336.05939774946,447790.454219868,186303.94943647075,447805.2809315759,35.36779599282316
E_1,664B1E61,186336.05939774946,447790.454219868,186380.1051351976,447801.2315938076,45.34510752423815
E_1,78521E33,186336.05939774946,447790.454219868,186325.4966397504,447775.86642009206,18.010434721278674
E_11,524B0778,186327.8512362715,447540.6263460111,186352.55285665067,447563.3583543998,33.56954355869967
E_11,664B1E61,186327.8512362715,447540.6263460111,186368.49457697562,447599.0063341631,71.13440911551234
E_11,78521E33,186327.8512362715,447540.6263460111,186346.7622964043,447556.32688976364,24.579163319197143
E_12,524B0778,186327.03043522008,447515.643557522,186314.63085710752,447556.3436363991,42.5469852982706
E_12,664B1E61,186327.03043522008,447515.643557522,186336.67841708008,447568.0725829834,53.309345004477755
E_12,78521E33,186327.03043522008,447515.643557522,186311.07796583071,447564.90657395974,51.78152245894065
E_13,524B0778,186326.20963691408,447490.6607688311,186314.82247184167,447514.0211231593,25.987952645926914
E_13,664B1E61,186326.20963691408,447490.6607688311,186323.65376773654,447493.703902807,3.97405732824662
E_13,78521E33,186326.20963691408,447490.6607688311,186295.75293003087,447517.2302003918,40.417145960945284
E_14,524B0778,186325.38884135257,447465.6779799357,186299.49815008018,447526.76458172576,66.3468221757248
E_14,664B1E61,186325.38884135257,447465.6779799357,186317.09524266853,447515.75618516066,50.760323262203144
E_14,78521E33,186325.38884135257,447465.6779799357,186316.13120186984,447494.33391060034,30.114220080353423
E_15,524B0778,186324.5680485357,447440.6951908304,186302.35291901536,447511.08126721886,73.80861554703021
E_15,664B1E61,186324.5680485357,447440.6951908304,186354.19002643382,447490.4140540163,57.874233740889125
E_15,78521E33,186324.5680485357,447440.6951908304,186309.65380440644,447498.77259662317,59.961819031498955
