tag,cp,error,x_cal,y_cal,x_est,y_est,node_count,round,dets,habitat
521E521E,T_7,200.7171723078254,185953.92991500217,447577.921234797,185774.92496893305,447668.7210835967,32,two,721,5
524B0778,T_8,41.05105557942075,185947.00553288063,448128.36430048954,185945.65743770447,448087.3353862512,35,one,NA,1_2
664B1E61,T_8,42.31403774647254,185947.00553288063,448128.36430048954,185953.99642473087,448086.63175657537,19,one,NA,1_2
78521E33,T_8,65.11951186954998,185947.00553288063,448128.36430048954,185895.5471166981,448088.4571303304,32,one,NA,1_2
78521E33,T_9,18.75011635262969,185946.18466553817,448103.3814726924,185945.56892432447,448084.6414693307,31,one,NA,2
524B0778,T_9,36.635435680170254,185946.18466553817,448103.3814726924,185917.79947288305,448080.22038495005,30,one,NA,2
664B1E61,T_9,25.019305559883257,185946.18466553817,448103.3814726924,185971.13227333553,448101.4887191728,19,one,NA,2
4B2A2D1E,T_9,70.69078236677028,185946.18466553817,448103.3814726924,185881.5976266764,448132.1164883127,22,two,472,2
4C1E4B2A,T_9,87.41995624261298,185946.18466553817,448103.3814726924,185862.1243629284,448127.3838532957,27,two,382,2
521E521E,T_9,70.86116628247304,185946.18466553817,448103.3814726924,185880.96435830512,448131.08736396744,23,two,453,2
2D331955,WNC_10,31.834638143630063,186010.48010323272,447611.77909920184,186040.4301451101,447622.5697978483,42,one,NA,2
4C2A341E,WNC_10,1.743414839438815,186010.48010323272,447611.77909920184,186011.5186377965,447613.1794353266,41,one,NA,2
78524B34,WNC_10,30.37073562721846,186010.48010323272,447611.77909920184,186039.4694898381,447620.8343212743,42,one,NA,2
072D1E2A,WNC_11,29.025545046381207,185898.65521849552,447887.3442473842,185923.04684249527,447871.6111312308,34,one,NA,2
2D2A784C,WNC_11,68.14413900187074,185898.65521849552,447887.3442473842,185847.19025963408,447842.6790294882,39,one,NA,2
6119331E,WNC_11,67.50310731717084,185898.65521849552,447887.3442473842,185939.3216880586,447941.22288647934,35,one,NA,2
2D331955,WNC_12,32.35701265000108,186039.2616237876,447608.1720063612,186009.77945632112,447594.8386621028,37,one,NA,5
4C2A341E,WNC_12,27.983123126218985,186039.2616237876,447608.1720063612,186011.2896672926,447608.9624680877,41,one,NA,5
78524B34,WNC_12,27.91729208496814,186039.2616237876,447608.1720063612,186011.3503439161,447608.75136229105,40,one,NA,5
072D1E2A,WNC_13,40.17546048874651,185920.04866537015,447957.6812937684,185931.66187190812,447919.2209107829,34,one,NA,1
2D2A784C,WNC_13,44.33393772215167,185920.04866537015,447957.6812937684,185946.10877909863,447921.8153139768,39,one,NA,1
6119331E,WNC_13,39.54355682759991,185920.04866537015,447957.6812937684,185932.06542871144,447920.0078245178,34,one,NA,1
2D331955,WNC_14,28.40796014319791,186068.7667467154,447654.6396121926,186093.83348895697,447641.2728387265,42,one,NA,5
4C2A341E,WNC_14,72.34885197636919,186068.7667467154,447654.6396121926,186010.48010323275,447611.7790992019,42,one,NA,5
78524B34,WNC_14,35.77763474606805,186068.7667467154,447654.6396121926,186102.59076548775,447642.9787845157,42,one,NA,5
072D1E2A,WNC_15,76.86551320720646,185933.7038908671,448002.82813259406,185886.6834006098,448063.6342228858,30,one,NA,1
2D2A784C,WNC_15,39.35943464971306,185933.7038908671,448002.82813259406,185902.07142870815,447979.4069363456,38,one,NA,1
6119331E,WNC_15,68.64017269549598,185933.7038908671,448002.82813259406,185886.68996632856,448052.8397733105,30,one,NA,1
2D331955,WNC_16,39.66144574713046,186083.53954317275,447685.6652157707,186044.97564185923,447676.39937559114,39,one,NA,2
4C2A341E,WNC_16,38.25131947971477,186083.53954317275,447685.6652157707,186052.5087632092,447663.29885404615,40,one,NA,2
78524B34,WNC_16,24.783219937782903,186083.53954317275,447685.6652157707,186065.35460814883,447668.8272785853,42,one,NA,2
072D1E2A,WNC_17,51.858777585311266,185974.52979989792,448027.22615737736,185987.12441264876,448077.5323055334,27,one,NA,3
2D2A784C,WNC_17,31.953825944183485,185974.52979989792,448027.22615737736,185993.8518321748,448001.77608741354,37,one,NA,3
6119331E,WNC_17,48.62067809507041,185974.52979989792,448027.22615737736,186003.14186899533,448066.53671372536,28,one,NA,3
4C2A341E,WNC_18,33.71878525603837,186117.2538089772,447662.4027910548,186091.23888219584,447640.95098311926,41,one,NA,2
78524B34,WNC_18,31.255786798555548,186117.2538089772,447662.4027910548,186087.3183252577,447653.414408393,42,one,NA,2
2D331955,WNC_18,9.801341684881027,186117.2538089772,447662.4027910548,186112.5433867148,447653.8075469667,41,one,NA,2
072D1E2A,WNC_19,25.127123740660853,185945.44923440256,447990.44183618773,185963.56744488515,447973.0319885035,34,one,NA,2
2D2A784C,WNC_19,9.60624122147952,185945.44923440256,447990.44183618773,185954.27317886348,447986.6447485464,36,one,NA,2
6119331E,WNC_19,38.32528130983675,185945.44923440256,447990.44183618773,185981.06904315823,447976.2977062503,32,one,NA,2
2D331955,WNC_20,27.563394655263952,186147.84192522123,447656.0284326486,186120.4101354468,447658.7187178923,41,one,NA,2
4C2A341E,WNC_20,61.31157512745766,186147.84192522123,447656.0284326486,186086.54768960748,447657.4864879068,41,one,NA,2
78524B34,WNC_20,27.334755543266027,186147.84192522123,447656.0284326486,186120.61707433715,447658.47717823554,40,one,NA,2
072D1E2A,WNC_21,17.33627587671162,185985.768596493,447963.9927168189,185990.55624553235,447947.3306377785,36,one,NA,3
6119331E,WNC_21,10.149034370526202,185985.768596493,447963.9927168189,185991.2959856977,447955.4809093002,36,one,NA,3
2D2A784C,WNC_21,32.07059765009102,185985.768596493,447963.9927168189,185983.1985027242,447932.0252669416,39,one,NA,3
2D331955,WNC_22,17.99699847574633,186127.2118692656,447650.7797149848,186110.5761857874,447657.64600869745,41,one,NA,2
4C2A341E,WNC_22,123.48769789854892,186127.2118692656,447650.7797149848,186012.17433759413,447605.88452772354,41,one,NA,2
78524B34,WNC_22,17.482593111658414,186127.2118692656,447650.7797149848,186111.23107039084,447657.8688002031,42,one,NA,2
072D1E2A,WNC_23,35.84226182460108,186014.902220764,447937.6887726647,186029.7909758221,447905.0852037569,37,one,NA,3
2D2A784C,WNC_23,21.431783084336782,186014.902220764,447937.6887726647,185994.25664924216,447943.4404422232,42,one,NA,3
6119331E,WNC_23,14.566678411316582,186014.902220764,447937.6887726647,186002.20190340863,447930.55504579784,37,one,NA,3
2D331955,WNC_24,14.480445180113964,186055.69245257555,447660.3493710586,186066.1693349216,447670.3452816685,42,one,NA,2
4C2A341E,WNC_24,60.96879626235303,186055.69245257555,447660.3493710586,186116.18162325735,447667.9818246552,42,one,NA,2
78524B34,WNC_24,10.243061456692772,186055.69245257555,447660.3493710586,186053.79975603695,447650.28269296605,41,one,NA,2
2D2A784C,WNC_25,51.71235885898082,186050.49083847192,447877.3861686749,186012.6312229975,447842.16092808114,41,one,NA,2_3
6119331E,WNC_25,82.12172436635,186050.49083847192,447877.3861686749,186005.5583076852,447946.1251335348,39,one,NA,2_3
072D1E2A,WNC_25,107.69556652571212,186050.49083847192,447877.3861686749,185984.2763399994,447962.3212923949,36,one,NA,2_3
072D1E2A,WNC_3,151.12781710387807,185904.0225996599,447630.48073169193,185757.4846153669,447667.4433650117,28,one,NA,5
2D2A784C,WNC_3,12.324848938159493,185904.0225996599,447630.48073169193,185904.6860075603,447618.1737502868,39,one,NA,5
6119331E,WNC_3,21.080430324918595,185904.0225996599,447630.48073169193,185884.07575823407,447637.3004134893,32,one,NA,5
2A4C3361,WNC_30,64.85032171241083,186173.3529439979,447528.5649921792,186231.9958804346,447556.2519969338,24,one,NA,5
784C3352,WNC_30,20.04914915181645,186173.3529439979,447528.5649921792,186193.10240815344,447532.01854792365,26,one,NA,5
332D1907,WNC_30,59.786163061404416,186173.3529439979,447528.5649921792,186233.11967688552,447527.0408748804,13,one,NA,5
2A786119,WNC_31,47.91994161962547,186439.3246726122,447808.4980925771,186399.45524569944,447835.0828551768,27,one,NA,3_4
4C524C66,WNC_31,41.6341433801551,186439.3246726122,447808.4980925771,186403.45496437247,447787.3612544551,21,one,NA,3_4
78073433,WNC_31,48.3694804134648,186439.3246726122,447808.4980925771,186398.47181240725,447834.39501225005,22,one,NA,3_4
784C3352,WNC_32,21.377510664788833,186218.6480833364,447552.769072414,186201.4612962339,447540.0563893252,25,one,NA,2
2A4C3361,WNC_32,12.355677830053876,186218.6480833364,447552.769072414,186230.98708095084,447552.1272683073,21,one,NA,2
332D1907,WNC_32,35.62667086888567,186218.6480833364,447552.769072414,186246.03039231015,447529.9772135063,14,one,NA,2
2A786119,WNC_33,24.70850404673044,186148.4401164301,448065.6945938085,186150.22195922333,448041.0504219115,34,one,NA,2
4C524C66,WNC_33,10.4331035485551,186148.4401164301,448065.6945938085,186156.42509708216,448058.97970485623,27,one,NA,2
78073433,WNC_33,16.42914853936141,186148.4401164301,448065.6945938085,186161.9718346601,448075.0117566531,26,one,NA,2
784C3352,WNC_34,60.744112851923454,186257.0979040046,447562.8020255823,186232.3740006402,447507.31711007736,21,one,NA,1
2A4C3361,WNC_34,48.45574975892406,186257.0979040046,447562.8020255823,186245.59277035156,447515.7319545783,19,one,NA,1
332D1907,WNC_34,93.8727006718414,186257.0979040046,447562.8020255823,186277.9377616563,447471.27178869594,9,one,NA,1
2A786119,WNC_35,20.31016366022133,186084.72015499332,447969.6050971444,186090.64516981784,447989.0318042054,35,one,NA,3
4C524C66,WNC_35,34.33177220990548,186084.72015499332,447969.6050971444,186050.5044555322,447966.78437144705,34,one,NA,3
78073433,WNC_35,27.795870314882077,186084.72015499332,447969.6050971444,186059.8417870589,447982.00175860943,33,one,NA,3
784C3352,WNC_36,62.5917364193733,186319.97054055112,447663.1131087394,186368.31426222788,447702.869995469,22,one,NA,2
2A4C3361,WNC_36,136.39833491564542,186319.97054055112,447663.1131087394,186333.4320995812,447527.3806800562,20,one,NA,2
332D1907,WNC_36,49.66332642523898,186319.97054055112,447663.1131087394,186355.81662943936,447628.74009748,10,one,NA,2
2A4C3361,WNC_37,31.995321260323283,185997.48378881463,448078.546041289,186005.16597717523,448109.60541289474,26,one,NA,2
784C3352,WNC_37,10.923649726555444,185997.48378881463,448078.546041289,185991.99939877453,448087.9931355108,29,one,NA,2
332D1907,WNC_37,7.094965919320352,185997.48378881463,448078.546041289,185990.96079613955,448081.336938628,14,one,NA,2
784C3352,WNC_38,55.54771405527892,186355.11902868265,447728.53067275946,186410.63501273587,447726.6534270735,25,one,NA,4
2A4C3361,WNC_38,54.31189780138542,186355.11902868265,447728.53067275946,186409.0540146478,447722.14322164614,26,one,NA,4
332D1907,WNC_38,24.893149668955097,186355.11902868265,447728.53067275946,186379.7582195059,447724.9839593491,10,one,NA,4
2A4C3361,WNC_39,37.34052954525136,186060.31587588615,448096.516415963,186028.9696780686,448076.2252595371,28,one,NA,1
784C3352,WNC_39,31.6575754582536,186060.31587588615,448096.516415963,186036.7357560193,448075.3934419546,34,one,NA,1
332D1907,WNC_39,63.7098123013063,186060.31587588615,448096.516415963,185996.86844892855,448102.2925908156,15,one,NA,1
2D331955,WNC_4,28.614619332282892,185944.794044174,447576.1007445273,185954.75147778404,447602.9269622151,41,one,NA,5
4C2A341E,WNC_4,51.56921145512598,185944.794044174,447576.1007445273,185974.7895961509,447618.0489319936,41,one,NA,5
78524B34,WNC_4,63.55440644890099,185944.794044174,447576.1007445273,186008.11198886143,447581.5780120605,34,one,NA,5
2A4C3361,WNC_40,70.95495952924261,186399.80948931343,447695.7708252151,186373.91942153923,447761.8337548538,20,one,NA,1
784C3352,WNC_40,62.72170866979121,186399.80948931343,447695.7708252151,186384.73226044388,447756.6534163893,20,one,NA,1
332D1907,WNC_40,59.97831858602167,186399.80948931343,447695.7708252151,186364.70432647815,447744.4023606907,11,one,NA,1
2A4C3361,WNC_41,25.88235881923269,186161.9718346601,448075.011756653,186147.1237128752,448053.8119977509,29,one,NA,2
784C3352,WNC_41,42.298896806119245,186161.9718346601,448075.011756653,186145.17172529563,448036.1922641737,34,one,NA,2
332D1907,WNC_41,40.567778341175696,186161.9718346601,448075.011756653,186121.4042935258,448075.15048608306,13,one,NA,2
784C3352,WNC_42,47.6686574267749,186386.4226818036,447825.9674866376,186434.08989307497,447825.5961774863,26,one,NA,4
2A4C3361,WNC_42,48.777941719055896,186386.4226818036,447825.9674866376,186435.06969076177,447822.39591586613,22,one,NA,4
332D1907,WNC_42,52.55805318794726,186386.4226818036,447825.9674866376,186438.623739436,447832.0829209612,12,one,NA,4
2A4C3361,WNC_43,28.619038533345233,186451.73389206524,447832.5063137676,186431.93207995055,447853.1687822442,22,one,NA,2
784C3352,WNC_43,54.846515544179226,186451.73389206524,447832.5063137676,186433.42743800583,447884.2075130487,27,one,NA,2
332D1907,WNC_43,30.797211410049293,186451.73389206524,447832.5063137676,186421.00872770252,447830.40096212976,12,one,NA,2
2A4C3361,WNC_44,78.26791555098589,186425.5891526724,447853.36169849033,186408.45469394335,447776.9923530122,18,one,NA,1
784C3352,WNC_44,28.062677007314484,186425.5891526724,447853.36169849033,186398.38234697547,447846.4839398012,24,one,NA,1
332D1907,WNC_44,38.6290172195914,186425.5891526724,447853.36169849033,186426.87698990369,447814.7541545822,8,one,NA,1
784C3352,WNC_45,41.924998129955306,186431.0952848018,447894.4577239034,186392.9469120702,447911.8475808933,22,one,NA,1
2A4C3361,WNC_45,65.29876972496099,186431.0952848018,447894.4577239034,186451.73389206524,447832.5063137676,17,one,NA,1
332D1907,WNC_45,88.09651853086771,186431.0952848018,447894.4577239034,186427.41360571937,447806.43817030085,8,one,NA,1
2A4C3361,WNC_46,30.03950704891244,186372.363663439,447911.330993257,186386.9862935193,447937.5712423655,18,one,NA,2
332D1907,WNC_46,35.72164588740729,186372.363663439,447911.330993257,186375.86727174415,447946.8804055411,9,one,NA,2
784C3352,WNC_46,11.088314567733946,186372.363663439,447911.330993257,186383.2092640857,447909.0236860461,21,one,NA,2
784C3352,WNC_47,60.42647164321846,186390.96490791868,447977.204068372,186363.55517565957,447923.35181630455,28,one,NA,3
2A4C3361,WNC_47,39.773586373883965,186390.96490791868,447977.204068372,186399.77802002552,447938.4191843573,14,one,NA,3
332D1907,WNC_47,47.002797503056144,186390.96490791868,447977.204068372,186350.04587103732,447954.07626272994,9,one,NA,3
784C3352,WNC_48,57.79380128954319,186331.90928378297,447936.890132064,186389.69557033808,447937.8220943301,26,one,NA,1
2A4C3361,WNC_48,29.31654917602546,186331.90928378297,447936.890132064,186344.72824479872,447963.25553162606,22,one,NA,1
332D1907,WNC_48,42.53811973628869,186331.90928378297,447936.890132064,186367.01596683761,447960.911215212,9,one,NA,1
784C3352,WNC_49,26.82912681841624,186291.77797128228,448031.0987771199,186268.49861293368,448017.7618539096,29,one,NA,3
2A4C3361,WNC_49,23.890835787191048,186291.77797128228,448031.0987771199,186300.6628357342,448008.9215090672,21,one,NA,3
332D1907,WNC_49,50.93873970181632,186291.77797128228,448031.0987771199,186315.0449993955,447985.78431358794,9,one,NA,3
072D1E2A,WNC_5,11.906058511633,185962.2602748807,447693.37144724577,185974.15053333875,447693.984621841,35,one,NA,3
2D2A784C,WNC_5,38.75962684553737,185962.2602748807,447693.37144724577,186000.00346719983,447702.18961637374,42,one,NA,3
6119331E,WNC_5,35.397330106496554,185962.2602748807,447693.37144724577,185997.65637710175,447693.66627978435,37,one,NA,3
2A4C3361,WNC_50,20.886632142476447,186262.61624441933,447963.60227361537,186266.04214058915,447942.9985206153,23,one,NA,2
784C3352,WNC_50,13.768719571813731,186262.61624441933,447963.60227361537,186267.14631669977,447976.60443050496,26,one,NA,2
332D1907,WNC_50,30.704196905833246,186262.61624441933,447963.60227361537,186234.12409313125,447975.0453948071,12,one,NA,2
2A4C3361,WNC_52,22.799193576148124,186022.77354227012,448040.2066712774,186005.90367111273,448024.8700916439,32,one,NA,5
332D1907,WNC_52,40.82666104344837,186022.77354227012,448040.2066712774,185990.85486142055,448065.662791657,24,one,NA,5
784C3352,WNC_52,18.191882694562494,186022.77354227012,448040.2066712774,186005.8413151331,448033.55503387353,36,one,NA,5
2A4C3361,WNC_54,35.187576858926015,185980.9338687536,448024.3723232366,185995.75984673804,448056.28401297575,31,one,NA,5
784C3352,WNC_54,14.26533288671268,185980.9338687536,448024.3723232366,185995.1660616431,448023.4005167101,35,one,NA,5
332D1907,WNC_54,54.628919161034254,185980.9338687536,448024.3723232366,186005.42717116908,448073.2026104105,19,one,NA,5
2A4C3361,WNC_56,2.8068567334227854,185930.97319422744,447967.20277590223,185928.8870726284,447969.0806846849,32,one,NA,4
332D1907,WNC_56,81.14155161363105,185930.97319422744,447967.20277590223,185864.71349228616,448014.0386947778,22,one,NA,4
784C3352,WNC_56,13.28843379515967,185930.97319422744,447967.20277590223,185927.460150318,447980.0184302054,37,one,NA,4
2A4C3361,WNC_58,47.81719255980654,185898.50336415655,447934.07210550155,185871.79332125784,447973.7338945768,35,one,NA,3
784C3352,WNC_58,37.109449582905334,185898.50336415655,447934.07210550155,185870.7383304782,447958.69352205674,36,one,NA,3
332D1907,WNC_58,108.9067999574788,185898.50336415655,447934.07210550155,185874.81285714137,448040.370981104,20,one,NA,3
2D331955,WNC_6,37.30427619613488,186005.8557535937,447571.6962201971,186011.39771775756,447608.58653946547,36,one,NA,5
4C2A341E,WNC_6,36.24177285597231,186005.8557535937,447571.6962201971,186021.07089750696,447604.589464115,36,one,NA,5
78524B34,WNC_6,32.1099745072563,186005.8557535937,447571.6962201971,186013.00324597684,447603.0005939408,37,one,NA,5
2A4C3361,WNC_60,24.38427782075552,185887.25704521805,447832.5288179123,185889.4492028359,447856.8143578449,34,one,NA,5
332D1907,WNC_60,109.11658502562376,185887.25704521805,447832.5288179123,185778.4628826461,447840.9109010615,24,one,NA,5
784C3352,WNC_60,63.310228674146586,185887.25704521805,447832.5288179123,185855.0220978872,447778.0394315572,37,one,NA,5
2A786119,WNC_61,40.077577676984824,185840.02490157183,447921.577019618,185866.64037327172,447951.5408127465,36,one,NA,3
4C524C66,WNC_61,25.02297137900451,185840.02490157183,447921.577019618,185850.14486717223,447944.46228546486,30,one,NA,3
78073433,WNC_61,69.50044437177068,185840.02490157183,447921.577019618,185830.60909120893,447990.4366905662,29,one,NA,3
2A4C3361,WNC_62,34.24112849672489,185865.1376226906,447690.64941995713,185831.65048889135,447697.795520337,32,one,NA,5
332D1907,WNC_62,116.05542379567356,185865.1376226906,447690.64941995713,185749.67921976573,447702.40606005664,19,one,NA,5
784C3352,WNC_62,73.40987796173489,185865.1376226906,447690.64941995713,185868.11333450492,447763.9989620249,37,one,NA,5
2A786119,WNC_63,34.04463154406132,185834.86560899633,447990.08943822584,185836.15093688865,448024.1097978533,36,one,NA,2
4C524C66,WNC_63,25.037773354588165,185834.86560899633,447990.08943822584,185835.33507059905,448015.1228099596,33,one,NA,2
78073433,WNC_63,49.7815370352519,185834.86560899633,447990.08943822584,185828.2817462876,448039.4336798496,26,one,NA,2
2A786119,WNC_65,18.24330278806592,185855.60021204653,448045.17448891647,185837.46870350168,448047.1910440249,34,one,NA,2
4C524C66,WNC_65,10.986121247631592,185855.60021204653,448045.17448891647,185852.49441082013,448055.7124611507,28,one,NA,2
78073433,WNC_65,18.28421655113264,185855.60021204653,448045.17448891647,185837.53405903655,448047.9899267705,27,one,NA,2
2A786119,WNC_67,44.651426395526215,185822.646624738,448056.76765762625,185859.25896077097,448031.20818327006,34,one,NA,2
4C524C66,WNC_67,30.70228404838321,185822.646624738,448056.76765762625,185835.84880432903,448084.48647253297,25,one,NA,2
78073433,WNC_67,23.515917373309104,185822.646624738,448056.76765762625,185843.50907679097,448067.6192226861,28,one,NA,2
2A786119,WNC_69,43.96180752742283,185832.28995987296,448095.77171825303,185841.30404585676,448052.7439740064,32,one,NA,2
4C524C66,WNC_69,39.226265176085874,185832.28995987296,448095.77171825303,185828.28841435132,448056.7500894671,24,one,NA,2
78073433,WNC_69,39.11952105916068,185832.28995987296,448095.77171825303,185829.5816167352,448056.7460625206,18,one,NA,2
072D1E2A,WNC_7,12.486473171137892,185988.53761122632,447750.9441712381,185976.1529972005,447752.535820598,36,one,NA,2
2D2A784C,WNC_7,36.80770477061975,185988.53761122632,447750.9441712381,185985.2012769949,447787.6003576789,40,one,NA,2
6119331E,WNC_7,16.271267053658153,185988.53761122632,447750.9441712381,185976.01692541147,447761.33582934726,36,one,NA,2
4C2A341E,WNC_8,8.650368473938945,186013.0032459768,447603.0005939408,186017.78140356057,447595.7896241835,40,one,NA,3
78524B34,WNC_8,7.635276418519155,186013.0032459768,447603.0005939408,186018.23871357308,447597.4429572996,40,one,NA,3
2D331955,WNC_8,17.423136768460022,186013.0032459768,447603.0005939408,186007.55792070692,447586.4502426588,38,one,NA,3
072D1E2A,WNC_9,16.79469980129063,185959.75083256856,447810.1797048126,185952.84187090016,447794.87192280206,36,one,NA,2
2D2A784C,WNC_9,11.765285747983697,185959.75083256856,447810.1797048126,185949.51541470631,447804.37813865184,41,one,NA,2
6119331E,WNC_9,20.33117099420641,185959.75083256856,447810.1797048126,185970.42412413485,447827.4839632808,37,one,NA,2
072A5219,W_1,32.47947635133597,185881.44385465808,447655.33217213093,185880.37731187744,447622.8702117688,34,one,NA,5
07614B78,W_1,11.976105437386057,185881.44385465808,447655.33217213093,185873.0809796639,447646.75957490026,34,one,NA,5
66782A34,W_1,18.674750231385104,185881.44385465808,447655.33217213093,185872.66229088575,447638.8509575544,36,one,NA,5
191E4C07,W_1,21.119307970930812,185881.44385465808,447655.33217213093,185900.75309015156,447663.886620905,40,two,682,5
33557852,W_1,36.73324269382219,185881.44385465808,447655.33217213093,185848.17471588004,447670.9044399096,35,two,679,5
344C194C,W_1,66.52611096612907,185881.44385465808,447655.33217213093,185814.9755261634,447658.1043098265,34,two,606,5
072A5219,W_10,24.996318560219525,185867.95272648733,448005.9127255024,185868.77358345612,448030.8955623189,31,one,NA,2
07614B78,W_10,33.03783804858308,185867.95272648733,448005.9127255024,185869.0376607191,448038.9327445914,36,one,NA,2
66782A34,W_10,9.74705038415122,185867.95272648733,448005.9127255024,185868.27281182865,448015.6545187955,37,one,NA,2
191E4C07,W_10,39.84757207744163,185867.95272648733,448005.9127255024,185828.15914022343,448007.98624731915,34,two,529,2
33557852,W_10,39.997550152113064,185867.95272648733,448005.9127255024,185827.99504865916,448007.6982228422,36,two,659,2
344C194C,W_10,40.236225444904456,185867.95272648733,448005.9127255024,185827.78548977608,448008.2679182834,34,two,618,2
07614B78,W_11,20.143912592030983,185867.13187225995,447980.92988850223,185859.883638985,447999.7245773506,36,one,NA,3
66782A34,W_11,27.436530914405033,185867.13187225995,447980.92988850223,185868.03286337393,448008.3516215552,36,one,NA,3
072A5219,W_11,11.77047498542208,185867.13187225995,447980.92988850223,185858.84503625927,447972.57091545046,34,one,NA,3
191E4C07,W_11,47.3320613154191,185867.13187225995,447980.92988850223,185827.6906676265,448007.0969556942,37,two,645,3
33557852,W_11,45.44213608161411,185867.13187225995,447980.92988850223,185821.8506933218,447977.1085581541,36,two,641,3
344C194C,W_11,45.22082818696249,185867.13187225995,447980.92988850223,185822.2778216104,447986.6777091537,34,two,559,3
072A5219,W_12,19.29889996461582,185866.3110207731,447955.94705128815,185849.09565545327,447964.6693638684,36,one,NA,3
07614B78,W_12,42.53075579044381,185866.3110207731,447955.94705128815,185856.67093695476,447914.5232179059,39,one,NA,3
66782A34,W_12,12.49678300427068,185866.3110207731,447955.94705128815,185859.14304566736,447966.1837362173,36,one,NA,3
191E4C07,W_12,11.048576482293724,185866.3110207731,447955.94705128815,185862.1100796901,447966.16581522033,37,two,679,3
33557852,W_12,56.610891654902865,185866.3110207731,447955.94705128815,185827.5481032643,447997.2051326803,40,two,635,3
344C194C,W_12,64.18558512554047,185866.3110207731,447955.94705128815,185827.51181294332,448007.0783607735,36,two,588,3
072A5219,W_13,41.92176641673297,185865.49017202793,447930.96421388286,185832.67477488052,447957.0522228057,35,one,NA,3
07614B78,W_13,41.217542154634224,185865.49017202793,447930.96421388286,185864.1366452148,447889.7689016928,36,one,NA,3
66782A34,W_13,24.16501437654229,185865.49017202793,447930.96421388286,185888.78185379872,447937.4020302911,35,one,NA,3
191E4C07,W_13,30.076327920548813,185865.49017202793,447930.96421388286,185866.47570054256,447961.0243907741,37,two,745,3
33557852,W_13,39.84864905929085,185865.49017202793,447930.96421388286,185865.97333844905,447970.80993362865,39,two,762,3
344C194C,W_13,49.47143131564457,185865.49017202793,447930.96421388286,185820.9357665825,447952.46601547766,37,two,584,3
072A5219,W_14,16.42971814262922,185864.669326024,447905.98137627915,185848.2405130634,447905.8089148315,37,one,NA,3
07614B78,W_14,8.705186341568503,185864.669326024,447905.98137627915,185864.95519649863,447914.6818674902,39,one,NA,3
66782A34,W_14,34.213983060509875,185864.669326024,447905.98137627915,185857.3384722245,447939.40076016687,37,one,NA,3
191E4C07,W_14,53.259417205278616,185864.669326024,447905.98137627915,185823.14638048172,447872.6285575896,38,two,764,3
33557852,W_14,40.108014495240774,185864.669326024,447905.98137627915,185865.8524221726,447946.0719376403,41,two,691,3
344C194C,W_14,42.60512904945631,185864.669326024,447905.98137627915,185835.15425179712,447936.7068936011,38,two,645,3
072A5219,W_15,19.42215592370417,185863.84848276144,447880.99853847845,185867.48721740756,447900.0767918288,37,one,NA,4
07614B78,W_15,49.167026109534554,185863.84848276144,447880.99853847845,185862.23391709008,447831.8580293831,38,one,NA,4
66782A34,W_15,6.627853719629821,185863.84848276144,447880.99853847845,185864.0661364516,447887.622817443,37,one,NA,4
191E4C07,W_15,15.731629605829296,185863.84848276144,447880.99853847845,185849.3635740892,447887.1362571762,40,two,869,4
33557852,W_15,43.73108023443027,185863.84848276144,447880.99853847845,185842.5657282397,447842.7957671335,41,two,808,4
344C194C,W_15,33.649952501944405,185863.84848276144,447880.99853847845,185834.01970740865,447896.57298756455,38,two,839,4
66782A34,W_16,17.468995357808783,185863.0276422405,447856.0157004754,185862.4539911365,447838.55612650514,39,one,NA,5
072A5219,W_16,7.291559717585745,185863.0276422405,447856.0157004754,185862.7882004521,447848.7280732384,37,one,NA,5
07614B78,W_16,25.670802201853295,185863.0276422405,447856.0157004754,185856.1963895661,447880.76088329114,38,one,NA,5
191E4C07,W_16,31.958980646650467,185863.0276422405,447856.0157004754,185842.14313057577,447831.8245116559,40,two,877,5
33557852,W_16,22.70020582438671,185863.0276422405,447856.0157004754,185842.5288237488,447846.2638911604,38,two,766,5
344C194C,W_16,45.64829284278642,185863.0276422405,447856.0157004754,185821.7874065744,447836.4450693749,38,two,727,5
66782A34,W_17,40.66431429853046,185862.20680446044,447831.0328622792,185863.54215499983,447871.6752452839,38,one,NA,5
072A5219,W_17,18.38771529129659,185862.20680446044,447831.0328622792,185846.50965504663,447840.6092694298,35,one,NA,5
07614B78,W_17,32.65736474730142,185862.20680446044,447831.0328622792,185863.27921914172,447863.672614101,38,one,NA,5
191E4C07,W_17,22.451381723246808,185862.20680446044,447831.0328622792,185852.93969643957,447851.4824405196,39,two,837,5
33557852,W_17,21.79779200291914,185862.20680446044,447831.0328622792,185852.86859628753,447850.7290955313,40,two,800,5
344C194C,W_17,31.94769130975966,185862.20680446044,447831.0328622792,185831.6099994413,447821.84099072625,39,two,738,5
072A5219,W_18,30.463295902151135,185861.38596942145,447806.0500238694,185845.7483329514,447832.1934116157,38,one,NA,4
07614B78,W_18,16.559573229603945,185861.38596942145,447806.0500238694,185861.92975844792,447822.600666124,40,one,NA,4
66782A34,W_18,50.55316424347854,185861.38596942145,447806.0500238694,185863.04604985655,447856.5759236434,38,one,NA,4
191E4C07,W_18,36.585265422837224,185861.38596942145,447806.0500238694,185852.62325659677,447841.57039140706,40,two,683,4
33557852,W_18,27.64834674634204,185861.38596942145,447806.0500238694,185852.29029043717,447832.1594034411,39,two,658,4
