k,tag,cp,error,x_cal,y_cal,x_est,y_est,node_count
9,34191966,T_23,50.61112513884891,185934.69281064335,447753.6218627616,185884.13618175965,447755.9698967767,31
9,78335578,T_23,22.936376466275927,185934.69281064335,447753.6218627616,185914.0712867934,447763.6632829554,35
9,07610752,T_23,16.625757345324814,185934.69281064335,447753.6218627616,185923.89597395633,447766.26481039496,31
9,34191966,T_24,49.170125965058496,185933.87198442942,447728.63903197553,185915.71169689263,447682.94543019147,27
9,78335578,T_24,38.738591543052664,185933.87198442942,447728.63903197553,185943.25775944,447691.0546508819,33
9,07610752,T_24,24.366746021547566,185933.87198442942,447728.63903197553,185912.89544148467,447741.03753824707,30
9,664B1E61,T_3,35.30636773605424,185957.21316970262,447677.85255055525,185990.83012948855,447688.64326959825,33
9,524B0778,T_3,43.791042143058974,185957.21316970262,447677.85255055525,185994.27293292712,447701.18127366045,38
9,78521E33,T_3,47.08442164960425,185957.21316970262,447677.85255055525,185999.41401272058,447698.7339204972,38
9,78521E33,T_4,18.038346891941394,185956.39235191428,447652.86972190446,185972.53077967284,447660.92783012387,39
9,524B0778,T_4,39.759140370458134,185956.39235191428,447652.86972190446,185984.36382896485,447681.1254419379,39
9,664B1E61,T_4,25.688812113122005,185956.39235191428,447652.86972190446,185981.1607526962,447659.6845139402,31
9,524B0778,T_5,45.94415087873488,185955.57153686837,447627.8868930782,186000.19086077536,447638.84047395625,38
9,78521E33,T_5,27.987527881529946,185955.57153686837,447627.8868930782,185979.57503727864,447613.49475338415,35
9,664B1E61,T_5,2.613980713870055,185955.57153686837,447627.8868930782,185958.1844423571,447627.96186026745,26
9,524B0778,T_6,43.303477714915985,185954.75072456407,447602.904064036,185995.42381432408,447588.04166343645,37
9,664B1E61,T_6,19.41054094960656,185954.75072456407,447602.904064036,185971.02023086944,447613.4904829081,26
9,78521E33,T_6,17.760818693646694,185954.75072456407,447602.904064036,185972.44197437196,447601.333598849,34
9,524B0778,T_7,53.356840362093365,185953.92991500214,447577.921234797,186001.54567118513,447601.9980322698,34
9,664B1E61,T_7,53.59466629396331,185953.92991500214,447577.921234797,186007.52455525752,447577.8684043371,28
9,78521E33,T_7,46.73979068676035,185953.92991500214,447577.921234797,185988.030179434,447609.88652846246,34
9,524B0778,T_8,59.39123491674659,185947.00553288063,448128.36430048954,185905.40284089118,448085.9787510161,35
9,664B1E61,T_8,20.26140170722679,185947.00553288063,448128.36430048954,185946.88358007936,448108.10326580086,19
9,78521E33,T_8,49.0969494101885,185947.00553288063,448128.36430048954,185899.68449313956,448115.27882613015,32
9,78521E33,T_9,14.120300903141455,185946.18466553814,448103.3814726924,185935.5879571216,448094.0491274175,31
9,524B0778,T_9,31.75325526330002,185946.18466553814,448103.3814726924,185922.3973026095,448082.34743873036,30
9,664B1E61,T_9,4.825361606163174,185946.18466553814,448103.3814726924,185942.09779837896,448105.9469417438,19
9,2D331955,WNC_10,20.533577339969145,186010.48010323272,447611.77909920184,186030.30645768356,447617.12170788733,42
9,4C2A341E,WNC_10,12.317003558952583,186010.48010323272,447611.77909920184,186016.55006898503,447601.0616325032,41
9,78524B34,WNC_10,18.69670451759771,186010.48010323272,447611.77909920184,186028.71882951312,447615.89195994433,42
