cp,tag,x_cal,y_cal,x_est,y_est,error
E_5,78521E33,186332.77610021963,447690.5230727358,186372.5625,447635.84375,67.6223775264545
E_6,524B0778,186331.95528269937,447665.5402854519,186266.921875,447678.21875,66.25773600335322
E_6,664B1E61,186331.95528269937,447665.5402854519,186381.953125,447633.09375,59.60337152838636
E_6,78521E33,186331.95528269937,447665.5402854519,186367.65625,447661.09375,35.97680841494251
E_7,524B0778,186331.13446792433,447640.5574979658,186355.0625,447560.4375,83.61677339538916
E_7,664B1E61,186331.13446792433,447640.5574979658,186318.25,447588.6875,53.44629269338101
E_7,78521E33,186331.13446792433,447640.5574979658,186307.421875,447609.25,39.27399256600359
E_8,524B0778,186330.3136558935,447615.5747102783,186353.921875,447596.84375,30.136305054341452
E_8,664B1E61,186330.3136558935,447615.5747102783,186262.296875,447657.15625,79.72017893068376
E_8,78521E33,186330.3136558935,447615.5747102783,186354.53125,447634.9375,31.006603975831606
F_1,072D1E2A,186311.07661042488,447791.2750498602,186396.96875,447796.3125,86.03973236071658
F_1,2D2A784C,186311.07661042488,447791.2750498602,186302.828125,447863.78125,72.97387594557226
F_1,6119331E,186311.07661042488,447791.2750498602,186378.734375,447815.5,71.86390830298326
F_10,072D1E2A,186303.6892509367,447566.42993958615,186329.734375,447566.375,26.04518200801598
F_10,2D2A784C,186303.6892509367,447566.42993958615,186325.046875,447575.34375,23.143122557755344
F_10,6119331E,186303.6892509367,447566.42993958615,186304.671875,447509.09375,57.34460904311906
F_11,072D1E2A,186302.868446939,447541.4471485545,186301.609375,447542.78125,1.8344178407647989
F_11,2D2A784C,186302.868446939,447541.4471485545,186275.4375,447521.0625,34.175879603327935
F_11,6119331E,186302.868446939,447541.4471485545,186326.234375,447515.5,34.917346867425415
F_12,072D1E2A,186302.04764568596,447516.46435732656,186306.6875,447524.5,9.278997857023624
F_12,2D2A784C,186302.04764568596,447516.46435732656,186252.375,447573.5,75.63356572722822
F_12,6119331E,186302.04764568596,447516.46435732656,186344.75,447500.53125,45.57800975296628
F_13,072D1E2A,186301.22684717728,447491.4815658831,186322.96875,447451.0625,45.89565584251046
F_13,2D2A784C,186301.22684717728,447491.4815658831,186255.046875,447547.90625,72.91320050572165
F_13,6119331E,186301.22684717728,447491.4815658831,186308.21875,447447.6875,44.348696842803804
F_14,072D1E2A,186300.40605141345,447466.49877424404,186333.265625,447467.03125,32.86388757771614
F_14,2D2A784C,186300.40605141345,447466.49877424404,186245.484375,447545.28125,96.03681078785058
F_14,6119331E,186300.40605141345,447466.49877424404,186315.671875,447521.90625,57.47202571184317
F_15,2A786119,186299.58525839448,447441.51598240563,186194.1875,447498.625,119.87546606864552
F_15,4C524C66,186299.58525839448,447441.51598240563,186233.265625,447503.71875,90.9256733270487
F_15,78073433,186299.58525839448,447441.51598240563,186324.546875,447560.21875,121.29892554397823
F_16,072D1E2A,186293.481403957,448016.94099882204,186289.1875,447948.34375,68.73150774677714
F_16,2D2A784C,186293.481403957,448016.94099882204,186240.03125,447988.71875,60.44348010001425
F_16,6119331E,186293.481403957,448016.94099882204,186268.984375,447923.53125,96.56855390196915
F_17,072D1E2A,186292.6605503563,447991.95820864156,186287.015625,447923.5,68.69054893280158
F_17,2D2A784C,186292.6605503563,447991.95820864156,186287.25,448011.25,20.03614905553158
F_17,6119331E,186292.6605503563,447991.95820864156,186281.625,448008.78125,20.119594732845528
F_18,072D1E2A,186291.83969950007,447966.975418261,186374.6875,447764.53125,218.7404839314682
F_18,2D2A784C,186291.83969950007,447966.975418261,186349.625,447959.71875,58.23916369693325
F_18,6119331E,186291.83969950007,447966.975418261,186229.765625,448012.40625,76.92302124549758
F_19,072D1E2A,186291.01885138897,447941.9926276905,186324.875,447978.25,49.6068124914561
F_19,2D2A784C,186291.01885138897,447941.9926276905,186294.34375,447928.5625,13.835580239238947
F_19,6119331E,186291.01885138897,447941.9926276905,186348.546875,447972.09375,64.92727519989602
F_2,072D1E2A,186310.25578172551,447766.29226062074,186343.390625,447742.84375,40.592493014790364
F_2,2D2A784C,186310.25578172551,447766.29226062074,186235.25,447882,137.8917990473458
F_2,6119331E,186310.25578172551,447766.29226062074,186326.9375,447787.6875,27.12998327837681
F_20,072D1E2A,186290.19800602205,447917.00983690284,186323.75,447910.3125,34.21389515220998
F_20,2D2A784C,186290.19800602205,447917.00983690284,186328.59375,447928.40625,40.051359366458406
F_20,6119331E,186290.19800602205,447917.00983690284,186283.84375,447934.59375,18.696806395804423
F_21,072D1E2A,186289.3771633999,447892.02704594465,186316.75,447931.78125,48.266644006080114
F_21,2D2A784C,186289.3771633999,447892.02704594465,186273.375,447911.75,25.398113121786597
F_21,6119331E,186289.3771633999,447892.02704594465,186295.015625,447947.40625,55.665505396250886
F_22,072D1E2A,186288.55632352177,447867.0442547656,186345.578125,447922.5625,79.58493197665086
F_22,2D2A784C,186288.55632352177,447867.0442547656,186306.40625,447898.46875,36.14026530082767
F_22,6119331E,186288.55632352177,447867.0442547656,186335.4375,447901.875,58.403985493848516
F_23,072D1E2A,186287.73548638893,447842.0614633876,186355.625,447876.78125,76.25253858564955
F_23,2D2A784C,186287.73548638893,447842.0614633876,186227.3125,447790.90625,79.1693952287798
F_23,6119331E,186287.73548638893,447842.0614633876,186347.890625,447847.5,60.40048329111862
F_24,072D1E2A,186286.91465200036,447817.0786718196,186320.984375,447772.875,55.809592612797005
F_24,2D2A784C,186286.91465200036,447817.0786718196,186312.65625,447827.21875,27.66678609958393
F_24,6119331E,186286.91465200036,447817.0786718196,186333.015625,447796.53125,50.47272783341527
F_3,072D1E2A,186309.4349557705,447741.3094711955,186333.859375,447789.1875,53.74809668167258
F_3,2D2A784C,186309.4349557705,447741.3094711955,186250.859375,447798.65625,81.97409165006273
F_3,6119331E,186309.4349557705,447741.3094711955,186348.03125,447792.5625,64.16032177198423
F_4,072D1E2A,186308.61413255983,447716.3266815737,186348.828125,447759.5,59.000852637201426
F_4,2D2A784C,186308.61413255983,447716.3266815737,186279.296875,447718.96875,29.436068290425744
F_4,6119331E,186308.61413255983,447716.3266815737,186383.5,447756.15625,84.81914679653471
F_5,072D1E2A,186307.79331209432,447691.3438917445,186322.96875,447664.78125,30.59195731031129
F_5,2D2A784C,186307.79331209432,447691.3438917445,186271.21875,447718.4375,45.516614556595194
F_5,6119331E,186307.79331209432,447691.3438917445,186307.546875,447688.5625,2.7922878214539537
F_6,072D1E2A,186306.9724943736,447666.3611017207,186347.453125,447666.28125,40.48070938371657
F_6,2D2A784C,186306.9724943736,447666.3611017207,186280.859375,447672.40625,26.803709092923125
F_6,6119331E,186306.9724943736,447666.3611017207,186403.671875,447611.53125,111.16241655004792
F_7,072D1E2A,186306.15167939712,447641.3783114908,186333.953125,447719.03125,82.47968984374872
F_7,2D2A784C,186306.15167939712,447641.3783114908,186283.375,447672.1875,38.31426915594104
F_7,6119331E,186306.15167939712,447641.3783114908,186361.140625,447678.21875,66.18913844480159
F_8,072D1E2A,186305.3308671654,447616.3955210575,186337.90625,447671.03125,63.60989265751722
F_8,2D2A784C,186305.3308671654,447616.3955210575,186335.59375,447626.25,31.82691993719792
F_8,6119331E,186305.3308671654,447616.3955210575,186245.53125,447516.46875,116.45322574795073
F_9,072D1E2A,186304.51005767874,447591.41273042926,186373.078125,447550.59375,79.79830210886576
F_9,2D2A784C,186304.51005767874,447591.41273042926,186316.3125,447578.96875,17.150810291954823
F_9,6119331E,186304.51005767874,447591.41273042926,186390.21875,447547.40625,96.34599243970673
G_1,2A786119,186286.09382035543,447792.0958800439,186326.140625,447847.21875,68.13425977021413
G_1,4C524C66,186286.09382035543,447792.0958800439,186336.53125,447800.5,51.13280298778395
G_1,78073433,186286.09382035543,447792.0958800439,186371.328125,447785.34375,85.50133302103706
G_10,2A786119,186278.70645906057,447567.25074508536,186256.03125,447606.125,45.00414204391843
G_10,4C524C66,186278.70645906057,447567.25074508536,186283.34375,447554.28125,13.77360773457858
G_10,78073433,186278.70645906057,447567.25074508536,186347.546875,447552.53125,70.39649424709437
G_11,2A786119,186277.88565486186,447542.26795130834,186306.15625,447607.34375,70.95129403204402
G_11,4C524C66,186277.88565486186,447542.26795130834,186300.296875,447540.3125,22.49636810463596
G_11,78073433,186277.88565486186,447542.26795130834,186297.421875,447505.0625,42.02272604607087
G_12,2A786119,186277.06485340698,447517.2851573273,186234.203125,447545.15625,51.126564218645385
G_12,4C524C66,186277.06485340698,447517.2851573273,186259.96875,447540.09375,28.504537382859848
G_12,78073433,186277.06485340698,447517.2851573273,186297.609375,447527.3125,22.860992291713725
G_13,2A786119,186276.2440546966,447492.3023631428,186251.234375,447482.9375,26.705518909206734
G_13,4C524C66,186276.2440546966,447492.3023631428,186235.796875,447500.0625,41.18487670799395
G_13,78073433,186276.2440546966,447492.3023631428,186264.703125,447506.59375,18.36945281070869
G_16,2A786119,186269.31946947673,448042.744646642,186227.015625,447972.21875,82.2406064828715
G_16,4C524C66,186269.31946947673,448042.744646642,186288.546875,448017.21875,31.95722958165722
G_16,78073433,186269.31946947673,448042.744646642,186243.3125,447930.75,114.97462040742627
G_17,2A786119,186268.49861293368,448017.76185390964,186237.578125,448021.53125,31.149396799016518
G_17,4C524C66,186268.49861293368,448017.76185390964,186203.265625,447967.46875,82.36952722713248
G_17,78073433,186268.49861293368,448017.76185390964,186211.84375,448004.1875,58.25836058539452
G_18,2A786119,186267.6777591348,447992.7790609913,186232.546875,447970.15625,41.78481299755452
G_18,4C524C66,186267.6777591348,447992.7790609913,186207.84375,448012.03125,62.85503504707419
G_18,78073433,186267.6777591348,447992.7790609913,186203.625,447993.09375,64.05353215828121
G_19,2A786119,186266.856908081,447967.7962678662,186232.125,447969.125,34.757315316796614
G_19,4C524C66,186266.856908081,447967.7962678662,186280.296875,447994.1875,29.616377974404717
G_19,78073433,186266.856908081,447967.7962678662,186185.671875,447969.1875,81.19695267197595
G_2,2A786119,186285.27299145574,447767.1130880803,186194.171875,447776.84375,91.61931674531301
G_2,4C524C66,186285.27299145574,447767.1130880803,186274.703125,447757.84375,14.058545633859614
G_2,78073433,186285.27299145574,447767.1130880803,186295.59375,447802.875,37.221397086629054
G_20,2A786119,186266.0360597704,447942.8134745461,186214.546875,447930.53125,52.93381894520031
G_20,4C524C66,186266.0360597704,447942.8134745461,186257.25,447957.0625,16.74005892087449
G_20,78073433,186266.0360597704,447942.8134745461,186259.21875,447957.625,16.30512185714826
G_21,2A786119,186265.21521420483,447917.83068101964,186274.1875,447843.15625,75.21151880195475
G_21,4C524C66,186265.21521420483,447917.83068101964,186264,447932.5625,14.781854959165095
G_21,78073433,186265.21521420483,447917.83068101964,186244.359375,447906.78125,23.60203285302778
G_22,2A786119,186264.39437138377,447892.84788730374,186328.90625,447882.4375,65.34645090905583
G_22,4C524C66,186264.39437138377,447892.84788730374,186284.765625,447864.625,34.80688641140536
G_22,78073433,186264.39437138377,447892.84788730374,186352.34375,447892.53125,87.94994859670999
G_23,2A786119,186263.57353130693,447867.8650933823,186232.796875,447912.25,54.01131834066042
G_23,4C524C66,186263.57353130693,447867.8650933823,186268.359375,447863.15625,6.713978392398829
G_23,78073433,186263.57353130693,447867.8650933823,186282.453125,447907.96875,44.3254140660311
G_24,2A786119,186262.75269397406,447842.88229926367,186263.8125,447836.75,6.223205208879545
G_24,4C524C66,186262.75269397406,447842.88229926367,186280.5,447858.0625,23.353915422761343
G_24,78073433,186262.75269397406,447842.88229926367,186304.171875,447837,41.834794148969564
G_3,2A786119,186284.4521653013,447742.130295903,186308.75,447742.125,24.297835275834622
G_3,4C524C66,186284.4521653013,447742.130295903,186299.65625,447720.46875,26.464821224286233
G_3,78073433,186284.4521653013,447742.130295903,186309.515625,447721.75,32.30376871453905
G_4,2A786119,186283.63134189023,447717.14750353195,186325.5,447699.8125,45.31541547161979
G_4,4C524C66,186283.63134189023,447717.14750353195,186280.515625,447718.84375,3.5475264368910717
G_4,78073433,186283.63134189023,447717.14750353195,186350.75,447656.53125,90.43917546453814
G_5,2A786119,186282.81052122408,447692.164710958,186333.40625,447672.8125,54.17043325773355
G_5,4C524C66,186282.81052122408,447692.164710958,186264.9375,447664,33.357095662321534
G_5,78073433,186282.81052122408,447692.164710958,186316.4375,447667.53125,41.68430280533422
G_6,2A786119,186281.98970330262,447667.1819181903,186299.734375,447689,28.122981127564877
G_6,4C524C66,186281.98970330262,447667.1819181903,186333.046875,447645.5,55.47017539315755
G_6,78073433,186281.98970330262,447667.1819181903,186325.359375,447646.4375,48.07555833470471
G_7,2A786119,186281.16888812554,447642.19912520726,186260.59375,447635.53125,21.628612268581886
G_7,4C524C66,186281.16888812554,447642.19912520726,186339.515625,447642.25,58.34675905431305
G_7,78073433,186281.16888812554,447642.19912520726,186290.109375,447627.03125,17.606724393125393
G_8,2A786119,186280.34807569307,447617.21633203316,186290.03125,447578.6875,39.727002938781304
G_8,4C524C66,186280.34807569307,447617.21633203316,186318.90625,447549.375,78.03319253956872
G_8,78073433,186280.34807569307,447617.21633203316,186281.9375,447544.65625,72.57748806817719
G_9,2A786119,186279.52726600473,447592.2335386554,186271.859375,447625.6875,34.32148135071051
G_9,4C524C66,186279.52726600473,447592.2335386554,186309.828125,447519.9375,78.3891527005655
G_9,78073433,186279.52726600473,447592.2335386554,186315.78125,447511.125,88.84225570268816
H_1,34556652,186261.9318593862,447817.8995049536,186318.1875,447789.53125,63.003610928100535
H_1,784C5552,186261.9318593862,447817.8995049536,186280.9375,447749.1875,71.29203321467529
H_1,78612A1E,186261.9318593862,447817.8995049536,186274.765625,447751.3125,67.81249714115232
H_10,34556652,186254.54447158624,447593.0543470917,186324.453125,447576.09375,71.9366504351738
H_10,784C5552,186254.54447158624,447593.0543470917,186259.140625,447603.28125,11.212233020167833
H_10,78612A1E,186254.54447158624,447593.0543470917,186186.984375,447603.65625,68.38689198975894
H_11,34556652,186253.7236644407,447568.0715507825,186284.421875,447567.40625,30.705419011531305
H_11,784C5552,186253.7236644407,447568.0715507825,186195.4375,447604.15625,68.55204214921964
H_11,78612A1E,186253.7236644407,447568.0715507825,186239.796875,447579,17.702724830539303
H_12,34556652,186252.9028600399,447543.0887542515,186275.296875,447504.6875,44.453888852608465
H_12,784C5552,186252.9028600399,447543.0887542515,186253.09375,447531.25,11.840293121535044
H_12,78612A1E,186252.9028600399,447543.0887542515,186238.4375,447533,17.636031396854733
H_13,34556652,186252.08205838304,447518.10595752846,186285.984375,447490.8125,43.52355564352194
H_13,784C5552,186252.08205838304,447518.10595752846,186312.25,447490.40625,66.23786678014825
H_13,78612A1E,186252.08205838304,447518.10595752846,186218.375,447514.90625,33.85858699215082
H_14,34556652,186251.26125947066,447493.12316059734,186220.828125,447425.03125,74.58340272812676
H_14,784C5552,186251.26125947066,447493.12316059734,186190.8125,447537.15625,74.78613162802198
H_14,78612A1E,186251.26125947066,447493.12316059734,186265.640625,447565.625,73.91402349889275
H_16,34556652,186244.33667590722,448043.56550467544,186246.453125,448026.90625,16.793157032061774
H_16,784C5552,186244.33667590722,448043.56550467544,186233.0625,448004.15625,40.990198785328
H_16,78612A1E,186244.33667590722,448043.56550467544,186244.265625,447973.75,69.81554082951592
H_17,34556652,186243.51581916632,448018.58270920435,186215.640625,448002.375,32.24463191699975
H_17,784C5552,186243.51581916632,448018.58270920435,186273.90625,448002.09375,34.575483538184095
H_17,78612A1E,186243.51581916632,448018.58270920435,186213.9375,448034.03125,33.36966253080356
H_18,34556652,186242.69496516965,447993.5999135299,186208.234375,447954.5,52.11847573446819
H_18,784C5552,186242.69496516965,447993.5999135299,186239.921875,447916.40625,77.24345744626451
H_18,78612A1E,186242.69496516965,447993.5999135299,186239.5625,448000.28125,7.379200164384784
H_19,34556652,186241.87411391665,447968.6171176685,186257.296875,447998.59375,33.71142306951509
H_19,784C5552,186241.87411391665,447968.6171176685,186229.109375,447931.96875,38.807749385605995
H_19,78612A1E,186241.87411391665,447968.6171176685,186203.484375,447931.625,53.31218269484965
H_2,34556652,186261.111027542,447792.91671043873,186245.84375,447759.78125,36.48353741115784
H_2,784C5552,186261.111027542,447792.91671043873,186291.890625,447762.0625,43.5817154489537
H_2,78612A1E,186261.111027542,447792.91671043873,186285.75,447767.21875,35.601462533108204
H_20,34556652,186241.05326540765,447943.63432160125,186234.84375,447984.90625,41.736436783100075
H_20,784C5552,186241.05326540765,447943.63432160125,186240.328125,447986.9375,43.30924945141723
H_20,78612A1E,186241.05326540765,447943.63432160125,186224.078125,447969.46875,30.91234514801221
H_21,34556652,186240.23241964346,447918.6515253324,186271.0625,447923.875,31.26945062506459
H_21,784C5552,186240.23241964346,447918.6515253324,186268.296875,447933.0625,31.548214613963644
H_21,78612A1E,186240.23241964346,447918.6515253324,186228.640625,447888.09375,32.682523408126826
H_22,34556652,186239.41157662304,447893.6687288764,186336.328125,447900.84375,97.18177955475015
H_22,784C5552,186239.41157662304,447893.6687288764,186251.9375,447907.5625,18.706566560453293
H_22,78612A1E,186239.41157662304,447893.6687288764,186274.34375,447930,50.400575376627316
H_23,34556652,186238.59073634725,447868.68593221344,186264.015625,447868.25,25.428625599890733
H_23,784C5552,186238.59073634725,447868.68593221344,186278.875,447859.21875,41.38175246538875
H_23,78612A1E,186238.59073634725,447868.68593221344,186291.34375,447874.0625,53.026294709423446
H_24,34556652,186237.76989881558,447843.7031353547,186256.65625,447853.84375,21.436565173701585
H_24,784C5552,186237.76989881558,447843.7031353547,186230.359375,447797.34375,46.94793364659055
H_24,78612A1E,186237.76989881558,447843.7031353547,186213.734375,447834.65625,25.681754996685097
H_3,34556652,186260.29019844203,447767.9339157196,186267.015625,447779.78125,13.623167470806173
H_3,784C5552,186260.29019844203,447767.9339157196,186316.28125,447774.125,56.3322942825324
H_3,78612A1E,186260.29019844203,447767.9339157196,186254.9375,447788.59375,21.34198053377372
H_4,34556652,186259.46937208698,447742.9511207999,186281.71875,447745.15625,22.358385726735122
H_4,784C5552,186259.46937208698,447742.9511207999,186251.109375,447762.53125,21.290162300650504
H_4,78612A1E,186259.46937208698,447742.9511207999,186188.609375,447772.625,76.822381464981
H_5,34556652,186258.6485484763,447717.96832569066,186283.96875,447749.4375,40.390859571343974
H_5,784C5552,186258.6485484763,447717.96832569066,186224.359375,447727,35.458688054108364
H_5,78612A1E,186258.6485484763,447717.96832569066,186261.5,447715.21875,3.9611794039912
H_6,34556652,186257.8277276097,447692.98553037154,186252.40625,447732.34375,39.72986121035543
H_6,784C5552,186257.8277276097,447692.98553037154,186332,447674.59375,76.41847667139888
H_6,78612A1E,186257.8277276097,447692.98553037154,186247.953125,447711.40625,20.90049493025213
H_7,34556652,186257.0069094875,447668.00273485336,186258.796875,447681.53125,13.64641706121876
H_7,784C5552,186257.0069094875,447668.00273485336,186277.265625,447677.625,22.42774042939507
H_7,78612A1E,186257.0069094875,447668.00273485336,186281.78125,447629.5,45.78458844433638
H_8,34556652,186256.1860941094,447643.01993914286,186317.359375,447611.6875,68.73057571096494
H_8,784C5552,186256.1860941094,447643.01993914286,186319.828125,447621.34375,67.23217437831744
H_8,78612A1E,186256.1860941094,447643.01993914286,186305.765625,447647.875,49.816678926419115
H_9,34556652,186255.3652814754,447618.0371432175,186278.390625,447523.96875,96.84538732924578
H_9,784C5552,186255.3652814754,447618.0371432175,186235.59375,447596.53125,29.21330005263792
H_9,78612A1E,186255.3652814754,447618.0371432175,186281.359375,447590.78125,37.66399624642784
I_1,071E2A4C,186236.94906402743,447818.72033828887,186223.453125,447819.59375,13.524171628948963
I_1,19614B34,186236.94906402743,447818.72033828887,186067.734375,447677.125,220.64190628207825
I_1,554B554C,186236.94906402743,447818.72033828887,186231.71875,447820.6875,5.588014855320042
I_10,071E2A4C,186229.5616744234,447593.8751557329,186222.28125,447574.5625,20.639361696590413
I_10,19614B34,186229.5616744234,447593.8751557329,186248.609375,447557.28125,41.25444017369335
I_10,554B554C,186229.5616744234,447593.8751557329,186265.6875,447538.75,65.90795147907735
I_11,071E2A4C,186228.74086707688,447568.8923566695,186268.390625,447531.8125,54.28645387194444
I_11,19614B34,186228.74086707688,447568.8923566695,186197.78125,447549.46875,36.5482473669708
I_11,554B554C,186228.74086707688,447568.8923566695,186238.21875,447547.71875,23.198100872655843
I_12,071E2A4C,186227.92006247377,447543.90955740726,186230.921875,447563.84375,20.15894126106885
I_12,19614B34,186227.92006247377,447543.90955740726,186256.65625,447540.84375,28.899267267544406
I_12,554B554C,186227.92006247377,447543.90955740726,186263.953125,447565.46875,41.990241488590165
I_13,071E2A4C,186227.09926061545,447518.9267579286,186188.15625,447499,43.74509980947347
I_13,19614B34,186227.09926061545,447518.9267579286,186266.671875,447519.21875,39.573691622064906
I_13,554B554C,186227.09926061545,447518.9267579286,186254.4375,447532.84375,30.676733870506297
I_14,071E2A4C,186226.27846150094,447493.943958266,186171.421875,447548.90625,77.65370947475152
I_14,19614B34,186226.27846150094,447493.943958266,186238.0625,447517.96875,26.759188724798918
I_14,554B554C,186226.27846150094,447493.943958266,186202,447528.78125,42.462696431253555
I_15,071E2A4C,186225.45766513108,447468.9611583936,186208.34375,447492.875,29.406766423565745
I_15,19614B34,186225.45766513108,447468.9611583936,186160.5625,447514.21875,79.1178365187167
I_15,554B554C,186225.45766513108,447468.9611583936,186139.71875,447526.4375,103.22156466703466
I_16,071E2A4C,186219.3538795939,448044.38636290375,186257.5,448031.03125,40.41640190206227
I_16,19614B34,186219.3538795939,448044.38636290375,186245.125,447928.4375,118.77832064673636
I_16,554B554C,186219.3538795939,448044.38636290375,186278.28125,448062.3125,61.5936796609183
I_17,071E2A4C,186218.53302265477,448019.4035646909,186196.328125,448007.5625,25.16482252814074
I_17,19614B34,186218.53302265477,448019.4035646909,186210.84375,448028.53125,11.93480427410699
I_17,554B554C,186218.53302265477,448019.4035646909,186278.296875,448055.375,69.75429883053359
I_18,071E2A4C,186217.71216845934,447994.4207662757,186250.625,447997.15625,33.02631301295037
I_18,19614B34,186217.71216845934,447994.4207662757,186226.3125,448023.625,30.444260050644445
I_18,554B554C,186217.71216845934,447994.4207662757,186247.796875,447999.5625,30.520927137436964
I_19,071E2A4C,186216.89131700835,447969.43796766904,186212.796875,448027.09375,57.80098348258735
I_19,19614B34,186216.89131700835,447969.43796766904,186262.21875,447945.96875,51.042926636401944
I_19,554B554C,186216.89131700835,447969.43796766904,186283.390625,448034.25,92.85880409652403
I_2,071E2A4C,186236.12823198392,447793.73754103144,186220.765625,447843.5,52.0798619040021
I_2,19614B34,186236.12823198392,447793.73754103144,186251.296875,447785.875,17.08529433226974
I_2,554B554C,186236.12823198392,447793.73754103144,186302.484375,447773.3125,69.4285245205899
I_20,071E2A4C,186216.07046830078,447944.45516886073,186215.5,447970.875,26.425989319411435
I_20,19614B34,186216.07046830078,447944.45516886073,186197.640625,447974,34.82177725417164
I_20,554B554C,186216.07046830078,447944.45516886073,186214.5,447927.3125,17.214455157002494
I_21,071E2A4C,186215.24962233807,447919.47236984945,186170.234375,447938.59375,48.90807368696688
I_21,19614B34,186215.24962233807,447919.47236984945,186244.546875,447912.28125,30.166889435702895
I_21,554B554C,186215.24962233807,447919.47236984945,186266,447923.46875,50.90748360640041
I_22,071E2A4C,186214.42877911837,447894.4895706418,186197.40625,447946.5,54.72523421249964
I_22,19614B34,186214.42877911837,447894.4895706418,186228.34375,447905.6875,17.861132006351628
I_22,554B554C,186214.42877911837,447894.4895706418,186200.234375,447904.125,17.155833036990288
I_23,071E2A4C,186213.60793864325,447869.5067712335,186230.90625,447830.625,42.55612423671025
I_23,19614B34,186213.60793864325,447869.5067712335,186264.625,447897.90625,58.38896251592451
I_23,554B554C,186213.60793864325,447869.5067712335,186274.5,447892.125,64.95711976994353
I_24,071E2A4C,186212.78710091204,447844.5239716316,186192.875,447855,22.499754067698387
I_24,19614B34,186212.78710091204,447844.5239716316,186221.75,447933,88.9288544619067
I_24,554B554C,186212.78710091204,447844.5239716316,186183.734375,447875.0625,42.15047565363765
I_3,071E2A4C,186235.30740268456,447768.75474357256,186215,447827.40625,62.067622880219126
I_3,19614B34,186235.30740268456,447768.75474357256,186226.96875,447833.59375,65.37300576760732
I_3,554B554C,186235.30740268456,447768.75474357256,186249.71875,447760.40625,16.65485744091966
I_4,071E2A4C,186234.48657612898,447743.77194591134,186266.9375,447765.53125,39.07083022543955
I_4,19614B34,186234.48657612898,447743.77194591134,186300.359375,447777.1875,73.86355587265815
I_4,554B554C,186234.48657612898,447743.77194591134,186334.203125,447803.46875,116.22004361187109
I_5,071E2A4C,186233.66575231781,447718.78914804326,186197.90625,447783.71875,74.12553687008688
I_5,19614B34,186233.66575231781,447718.78914804326,186270.921875,447707.40625,38.9562452653394
I_5,554B554C,186233.66575231781,447718.78914804326,186278.046875,447793.125,86.57657267798083
I_6,071E2A4C,186232.84493125047,447693.8063499855,186173.609375,447739.40625,74.75427750728943
I_6,19614B34,186232.84493125047,447693.8063499855,186305.609375,447661.1875,79.74116658636189
I_6,554B554C,186232.84493125047,447693.8063499855,186228.875,447698.6875,6.2917389963127475
I_7,071E2A4C,186232.0241129275,447668.8235517236,186228.921875,447650.0625,19.015807685581567
I_7,19614B34,186232.0241129275,447668.8235517236,186214.5625,447674.1875,18.266906337455072
I_7,554B554C,186232.0241129275,447668.8235517236,186190.234375,447700.25,52.28770263950068
I_8,071E2A4C,186231.20329734846,447643.8407532709,186256.71875,447645.1875,25.550969663895824
I_8,19614B34,186231.20329734846,447643.8407532709,186256.859375,447606.96875,44.919694407584174
I_8,554B554C,186231.20329734846,447643.8407532709,186252.21875,447560.34375,86.10109642373318
I_9,071E2A4C,186230.38248451412,447618.85795459914,186237.171875,447639.125,21.374025181288484
I_9,19614B34,186230.38248451412,447618.85795459914,186268.875,447553.5,75.85074803727134
I_9,554B554C,186230.38248451412,447618.85795459914,186286.546875,447540.78125,96.17905468297847
J_1,072A5219,186211.9662659249,447819.54117182194,186175.4375,447855.625,51.345821601945964
J_1,07614B78,186211.9662659249,447819.54117182194,186173.125,447820.0625,38.84476440547628
J_1,66782A34,186211.9662659249,447819.54117182194,186161.921875,447847.875,57.5086678881248
J_10,072A5219,186204.57887451595,447594.6959645801,186157.4375,447562.21875,57.245774150899294
J_10,07614B78,186204.57887451595,447594.6959645801,186196.765625,447579.375,17.198221526178976
J_10,66782A34,186204.57887451595,447594.6959645801,186189.015625,447616.15625,26.509594221694144
J_11,072A5219,186203.75806696847,447569.71316276654,186163.984375,447573.125,39.91975959484552
J_11,07614B78,186203.75806696847,447569.71316276654,186084.25,447560.4375,119.86749346798932
J_11,66782A34,186203.75806696847,447569.71316276654,186184.515625,447568.71875,19.268119515410124
J_12,072A5219,186202.9372621642,447544.7303607481,186179.375,447522.6875,32.265583959587374
J_12,07614B78,186202.9372621642,447544.7303607481,186154.625,447534.0625,49.4760338786594
J_12,66782A34,186202.9372621642,447544.7303607481,186183.71875,447543.90625,19.23617343263563
J_13,072A5219,186202.11646010354,447519.74755854055,186141.90625,447590.96875,93.26160792961119
J_13,07614B78,186202.11646010354,447519.74755854055,186167.4375,447560.03125,53.154548925405635
J_13,66782A34,186202.11646010354,447519.74755854055,186206.15625,447542.5625,23.16983936512595
J_14,072A5219,186201.29566078735,447494.76475612243,186168.453125,447570.0625,82.14853857492258
J_14,07614B78,186201.29566078735,447494.76475612243,186176.640625,447515.34375,32.11488406780515
J_14,66782A34,186201.29566078735,447494.76475612243,186213.03125,447578.40625,84.46078114864771
J_15,072A5219,186200.47486421527,447469.78195350274,186100.171875,447507.5625,107.18236487011458
J_15,07614B78,186200.47486421527,447469.78195350274,186143.125,447556.53125,103.99253515651912
J_15,66782A34,186200.47486421527,447469.78195350274,186156.046875,447584.125,122.67101739199559
J_16,072A5219,186194.37108053558,448045.20722133835,186151.3125,448006.84375,57.66972594756738
